key_bom,bom_title,bom_budget,bom_worldwide_revenue,revenue,bom_release_date,release_month,release_quarter,release_day_of_the_year,release_week_of_the_year,release_year,bom_runtime,runtime
b1370,bad company,70000000.0,65977295.0,-0.05746721428571429,2002-06-07 00:00:00,06,2.0,158,22,2002,1 hrs. 57 min.,117.0
b1376,bad education,5000000.0,40273930.0,7.054786,2004-11-19 00:00:00,11,4.0,324,46,2004,1 hrs. 49 min.,109.0
b1381,bad lieutenant: port of call new orleans,25000000.0,10589102.0,-0.57643592,2009-11-20 00:00:00,11,4.0,324,46,2009,2 hrs. 1 min.,121.0
b1385,bad moms,20000000.0,183936074.0,8.1968037,2016-07-29 00:00:00,07,3.0,211,30,2016,1 hrs. 41 min.,101.0
b1387,bad news bears,35000000.0,34252847.0,-0.02134722857142857,2005-07-22 00:00:00,07,3.0,203,29,2005,1 hrs. 51 min.,111.0
b1388,bad santa,23000000.0,76488889.0,2.3256038695652173,2003-11-26 00:00:00,11,4.0,330,47,2003,1 hrs. 33 min.,93.0
b1389,bad santa 2,26000000.0,17782178.0,-0.3160700769230769,2016-11-23 00:00:00,11,4.0,328,47,2016,1 hrs. 27 min.,87.0
b1390,bad teacher,20000000.0,216197492.0,9.8098746,2011-06-24 00:00:00,06,2.0,175,25,2011,1 hrs. 29 min.,89.0
b1403,bait,51000000.0,15471969.0,-0.6966280588235294,2000-09-15 00:00:00,09,3.0,259,37,2000,1 hrs. 59 min.,119.0
b1413,ballistic: ecks vs. sever,70000000.0,19924033.0,-0.7153709571428571,2002-09-20 00:00:00,09,3.0,263,37,2002,1 hrs. 31 min.,91.0
b1440,bandits,75000000.0,67631903.0,-0.09824129333333333,2001-10-12 00:00:00,10,4.0,285,40,2001,2 hrs. 3 min.,123.0
b1447,bangkok dangerous,45000000.0,42487390.0,-0.055835777777777776,2008-09-05 00:00:00,09,3.0,249,35,2008,1 hrs. 40 min.,100.0
b1460,barbershop,12000000.0,77063924.0,5.421993666666666,2002-09-13 00:00:00,09,3.0,256,36,2002,1 hrs. 42 min.,102.0
b1461,barbershop 2: back in business,30000000.0,65971313.0,1.1990437666666667,2004-02-06 00:00:00,02,1.0,37,5,2004,1 hrs. 46 min.,106.0
b1472,barney's version (u.s. only),30000000.0,8455457.0,-0.7181514333333333,2011-01-14 00:00:00,01,1.0,14,2,2011,2 hrs. 12 min.,132.0
b1473,barnyard: the original party animals,51000000.0,116476887.0,1.2838605294117647,2006-08-04 00:00:00,08,3.0,216,31,2006,1 hrs. 23 min.,83.0
b1479,basic instinct,49000000.0,352927224.0,6.202596408163266,1992-03-20 00:00:00,03,1.0,80,11,1992,2 hrs. 3 min.,123.0
b1488,batman begins,150000000.0,374218673.0,1.4947911533333333,2005-06-15 00:00:00,06,2.0,166,24,2005,2 hrs. 20 min.,140.0
b1490,batman forever,100000000.0,336529144.0,2.36529144,1995-06-16 00:00:00,06,2.0,167,24,1995,2 hrs. 2 min.,122.0
b1491,batman returns,80000000.0,266822354.0,2.335279425,1992-06-19 00:00:00,06,2.0,171,24,1992,2 hrs. 6 min.,126.0
b1492,batman and robin,125000000.0,238207122.0,0.905656976,1997-06-20 00:00:00,06,2.0,171,24,1997,2 hrs. 5 min.,125.0
b1493,batman v superman: dawn of justice,250000000.0,873260194.0,2.493040776,2016-03-25 00:00:00,03,1.0,85,12,2016,2 hrs. 31 min.,151.0
b1508,battle of the year,20000000.0,16549477.0,-0.17252615,2013-09-20 00:00:00,09,3.0,263,37,2013,1 hrs. 49 min.,109.0
b1509,battle: los angeles,70000000.0,211819354.0,2.0259907714285714,2011-03-11 00:00:00,03,1.0,70,10,2011,1 hrs. 56 min.,116.0
b1511,battlefield earth,73000000.0,29725663.0,-0.5927991369863014,2000-05-12 00:00:00,05,2.0,133,19,2000,1 hrs. 57 min.,117.0
b1512,battleship,209000000.0,303025485.0,0.4498827033492823,2012-05-18 00:00:00,05,2.0,139,20,2012,2 hrs. 11 min.,131.0
b1516,be cool,53000000.0,95226116.0,0.7967191698113207,2005-03-04 00:00:00,03,1.0,63,9,2005,1 hrs. 44 min.,104.0
b1529,beastly,17000000.0,43165571.0,1.5391512352941177,2011-03-04 00:00:00,03,1.0,63,9,2011,1 hrs. 35 min.,95.0
b1538,beautiful,14000000.0,3169930.0,-0.7735764285714286,2000-09-29 00:00:00,09,3.0,273,39,2000,1 hrs. 52 min.,112.0
b1542,beautiful creatures (2013),60000000.0,60052138.0,0.0008689666666666666,2013-02-14 00:00:00,02,1.0,45,6,2013,2 hrs. 12 min.,132.0
b1557,beauty and the beast (2017),160000000.0,1048233200.0,5.5514575,2017-03-17 00:00:00,03,1.0,76,11,2017,2 hrs. 9 min.,129.0
b1565,because of winn-dixie,14000000.0,33589427.0,1.3992447857142858,2005-02-18 00:00:00,02,1.0,49,7,2005,1 hrs. 46 min.,106.0
b1573,bedazzled (2000),48000000.0,90383208.0,0.8829835,2000-10-20 00:00:00,10,4.0,294,42,2000,1 hrs. 33 min.,93.0
b1575,bedtime stories,80000000.0,212874442.0,1.660930525,2008-12-25 00:00:00,12,4.0,360,51,2008,1 hrs. 35 min.,95.0
b1576,bee movie,150000000.0,287594577.0,0.91729718,2007-11-02 00:00:00,11,4.0,306,43,2007,1 hrs. 30 min.,90.0
b1577,bee season,14000000.0,6856989.0,-0.5102150714285715,2005-11-11 00:00:00,11,4.0,315,45,2005,1 hrs. 45 min.,105.0
b1596,before sunset,2700000.0,15992615.0,4.923190740740741,2004-07-02 00:00:00,07,3.0,184,26,2004,1 hrs. 20 min.,80.0
b1605,beginners,3200000.0,14311701.0,3.4724065625,2011-06-03 00:00:00,06,2.0,154,22,2011,1 hrs. 44 min.,104.0
b1607,behind enemy lines,40000000.0,91753202.0,1.29383005,2001-11-30 00:00:00,11,4.0,334,47,2001,1 hrs. 48 min.,108.0
b1619,being john malkovich,13000000.0,22863596.0,0.7587381538461538,1999-10-29 00:00:00,10,4.0,302,43,1999,1 hrs. 53 min.,113.0
b1624,believe,5000000.0,6206566.0,0.2413132,2013-12-25 00:00:00,12,4.0,359,51,2013,1 hrs. 31 min.,91.0
b1629,bella,3300000.0,12083296.0,2.6616048484848487,2007-10-26 00:00:00,10,4.0,299,42,2007,1 hrs. 31 min.,91.0
b1644,ben-hur (2016),100000000.0,94061311.0,-0.05938689,2016-08-19 00:00:00,08,3.0,232,33,2016,2 hrs. 3 min.,123.0
b1656,beowulf,150000000.0,196393745.0,0.3092916333333333,2007-11-16 00:00:00,11,4.0,320,45,2007,1 hrs. 53 min.,113.0
b1679,best in show,10000000.0,20789556.0,1.0789556,2000-09-29 00:00:00,09,3.0,273,39,2000,1 hrs. 30 min.,90.0
b1711,beverly hills cop iii,50000000.0,119208989.0,1.38417978,1994-05-25 00:00:00,05,2.0,145,21,1994,1 hrs. 45 min.,105.0
b1715,bewitched,85000000.0,131426169.0,0.5461902235294117,2005-06-24 00:00:00,06,2.0,175,25,2005,1 hrs. 30 min.,90.0
b1718,beyond borders,35000000.0,11705002.0,-0.6655713714285715,2003-10-24 00:00:00,10,4.0,297,42,2003,2 hrs. 7 min.,127.0
b1750,bicentennial man,100000000.0,87423861.0,-0.12576139,1999-12-17 00:00:00,12,4.0,351,50,1999,2 hrs. 11 min.,131.0
b1761,big daddy,34200000.0,234801895.0,5.865552485380117,1999-06-25 00:00:00,06,2.0,176,25,1999,1 hrs. 33 min.,93.0
b1765,big fat liar,15000000.0,52970014.0,2.5313342666666667,2002-02-08 00:00:00,02,1.0,39,5,2002,1 hrs. 27 min.,87.0
b1766,big fish,70000000.0,122919055.0,0.7559865,2003-12-10 00:00:00,12,4.0,344,49,2003,2 hrs. 5 min.,125.0
b1770,big hero 6,165000000.0,657818612.0,2.9867794666666665,2014-11-07 00:00:00,11,4.0,311,44,2014,1 hrs. 48 min.,108.0
b1775,big miracle,40000000.0,24719215.0,-0.382019625,2012-02-03 00:00:00,02,1.0,34,5,2012,2 hrs. 3 min.,123.0
b1776,big momma's house,30000000.0,173959438.0,4.798647933333333,2000-06-02 00:00:00,06,2.0,154,22,2000,1 hrs. 38 min.,98.0
b1777,big momma's house 2,40000000.0,138259062.0,2.45647655,2006-01-27 00:00:00,01,1.0,27,4,2006,1 hrs. 39 min.,99.0
b1778,"""big mommas: like father, like son""",32000000.0,82686066.0,1.5839395625,2011-02-18 00:00:00,02,1.0,49,7,2011,1 hrs. 47 min.,107.0
b1789,big trouble,40000000.0,8493890.0,-0.78765275,2002-04-05 00:00:00,04,2.0,95,13,2002,1 hrs. 25 min.,85.0
b1795,biker boyz,24000000.0,23510601.0,-0.020391625,2003-01-31 00:00:00,01,1.0,31,4,2003,1 hrs. 51 min.,111.0
b1809,billy madison,10000000.0,26488734.0,1.6488734,1995-02-10 00:00:00,02,1.0,41,6,1995,1 hrs. 28 min.,88.0
b1822,birdman,18000000.0,103215094.0,4.734171888888889,2014-10-17 00:00:00,10,4.0,290,41,2014,1 hrs. 59 min.,119.0
b1824,birth,20000000.0,23925492.0,0.1962746,2004-10-29 00:00:00,10,4.0,303,43,2004,1 hrs. 40 min.,100.0
b1837,black book,21000000.0,26768563.0,0.2746934761904762,2007-04-04 00:00:00,04,2.0,94,13,2007,2 hrs. 25 min.,145.0
b1849,black hawk down,92000000.0,172989651.0,0.8803222934782609,2001-12-28 00:00:00,12,4.0,362,51,2001,2 hrs. 24 min.,144.0
b1852,black knight,50000000.0,39976235.0,-0.2004753,2001-11-21 00:00:00,11,4.0,325,46,2001,1 hrs. 35 min.,95.0
b1854,black mass,53000000.0,99775678.0,0.8825599622641509,2015-09-18 00:00:00,09,3.0,261,37,2015,2 hrs. 2 min.,122.0
b1856,black nativity,17500000.0,7454185.0,-0.5740465714285714,2013-11-27 00:00:00,11,4.0,331,47,2013,1 hrs. 32 min.,92.0
b1867,black snake moan,15000000.0,10903846.0,-0.2730769333333333,2007-03-02 00:00:00,03,1.0,61,8,2007,1 hrs. 56 min.,116.0
b1874,black and white,12000000.0,5541431.0,-0.5382140833333333,2000-04-07 00:00:00,04,2.0,98,14,2000,1 hrs. 39 min.,99.0
b1875,black or white,9000000.0,21571189.0,1.3967987777777777,2015-01-30 00:00:00,01,1.0,30,4,2015,2 hrs. 1 min.,121.0
b1881,blackhat,70000000.0,19652057.0,-0.7192563285714285,2015-01-16 00:00:00,01,1.0,16,2,2015,2 hrs. 15 min.,135.0
b1887,blade ii,54000000.0,155010032.0,1.870556148148148,2002-03-22 00:00:00,03,1.0,81,11,2002,1 hrs. 57 min.,117.0
b1893,blade: trinity,65000000.0,128905366.0,0.9831594769230769,2004-12-08 00:00:00,12,4.0,343,49,2004,1 hrs. 54 min.,114.0
b1894,blades of glory,61000000.0,145708642.0,1.388666262295082,2007-03-30 00:00:00,03,1.0,89,12,2007,1 hrs. 33 min.,93.0
b1895,blair witch,5000000.0,45172994.0,8.0345988,2016-09-16 00:00:00,09,3.0,260,37,2016,1 hrs. 30 min.,90.0
b1903,blast from the past,35000000.0,40263020.0,0.150372,1999-02-12 00:00:00,02,1.0,43,6,1999,1 hrs. 51 min.,111.0
b1909,bleed for this,6000000.0,5083906.0,-0.15268233333333334,2016-11-18 00:00:00,11,4.0,323,46,2016,1 hrs. 56 min.,116.0
b1911,blended,40000000.0,128034610.0,2.20086525,2014-05-23 00:00:00,05,2.0,143,20,2014,1 hrs. 57 min.,117.0
b1913,bless the child,65000000.0,40443010.0,-0.37779984615384615,2000-08-11 00:00:00,08,3.0,224,32,2000,1 hrs. 47 min.,107.0
b1922,blindness,25000000.0,19844979.0,-0.20620084,2008-10-03 00:00:00,10,4.0,277,39,2008,1 hrs. 58 min.,118.0
b1934,blood diamond,100000000.0,171407179.0,0.71407179,2006-12-08 00:00:00,12,4.0,342,49,2006,2 hrs. 18 min.,138.0
b1942,blood work,50000000.0,31794718.0,-0.36410564,2002-08-09 00:00:00,08,3.0,221,31,2002,1 hrs. 50 min.,110.0
b1954,bloodrayne,25000000.0,3650275.0,-0.853989,2006-01-06 00:00:00,01,1.0,6,1,2006,1 hrs. 34 min.,94.0
b1968,blow,53000000.0,83282296.0,0.5713640754716981,2001-04-06 00:00:00,04,2.0,96,13,2001,2 hrs. 4 min.,124.0
b1979,blue crush,25000000.0,51843679.0,1.07374716,2002-08-16 00:00:00,08,3.0,228,32,2002,1 hrs. 44 min.,104.0
b1991,blue streak,65000000.0,117758500.0,0.8116692307692308,1999-09-17 00:00:00,09,3.0,260,37,1999,1 hrs. 34 min.,94.0
b2003,boat trip,20000000.0,15020293.0,-0.24898535,2003-03-21 00:00:00,03,1.0,80,11,2003,1 hrs. 35 min.,95.0
b2009,bobby jones: stroke of genius,20000000.0,2707913.0,-0.86460435,2004-04-30 00:00:00,04,2.0,121,17,2004,2 hrs. 0 min.,120.0
b2020,body of lies,70000000.0,115097286.0,0.6442469428571429,2008-10-10 00:00:00,10,4.0,284,40,2008,2 hrs. 8 min.,128.0
b2025,boiler room,7000000.0,28780255.0,3.111465,2000-02-18 00:00:00,02,1.0,49,7,2000,2 hrs. 0 min.,120.0
b2034,bolt,150000000.0,309979994.0,1.0665332933333334,2008-11-21 00:00:00,11,4.0,326,46,2008,1 hrs. 36 min.,96.0
b2042,bones,16000000.0,8378853.0,-0.4763216875,2001-10-26 00:00:00,10,4.0,299,42,2001,1 hrs. 32 min.,92.0
b2050,boo! a madea halloween,20000000.0,74827344.0,2.7413672,2016-10-21 00:00:00,10,4.0,295,42,2016,1 hrs. 43 min.,103.0
b2051,boogeyman,20000000.0,67192859.0,2.35964295,2005-02-04 00:00:00,02,1.0,35,5,2005,1 hrs. 26 min.,86.0
b2053,boogie nights,15000000.0,43101594.0,1.8734396,1997-10-10 00:00:00,10,4.0,283,40,1997,2 hrs. 32 min.,152.0
b2057,book of shadows: blair witch 2,15000000.0,47737094.0,2.1824729333333335,2000-10-27 00:00:00,10,4.0,301,43,2000,1 hrs. 30 min.,90.0
b2060,boomerang,42000000.0,131052444.0,2.1202962857142857,1992-07-01 00:00:00,07,3.0,183,26,1992,1 hrs. 57 min.,117.0
b2090,bounce,35000000.0,53425292.0,0.5264369142857143,2000-11-17 00:00:00,11,4.0,322,46,2000,1 hrs. 46 min.,106.0
b2095,bowfinger,55000000.0,98625775.0,0.7931959090909091,1999-08-13 00:00:00,08,3.0,225,32,1999,1 hrs. 37 min.,97.0
b2120,boys and girls,35000000.0,25850615.0,-0.261411,2000-06-16 00:00:00,06,2.0,168,24,2000,1 hrs. 42 min.,102.0
b2131,bram stoker's dracula,40000000.0,215862692.0,4.3965673,1992-11-13 00:00:00,11,4.0,318,45,1992,2 hrs. 7 min.,127.0
b2138,brave,185000000.0,540437063.0,1.9212814216216216,2012-06-22 00:00:00,06,2.0,174,25,2012,1 hrs. 40 min.,100.0
b2139,braveheart,72000000.0,210409945.0,1.9223603472222222,1995-05-24 00:00:00,05,2.0,144,21,1995,2 hrs. 57 min.,177.0
b2154,breakin' all the rules,10000000.0,12544254.0,0.2544254,2004-05-14 00:00:00,05,2.0,135,19,2004,1 hrs. 22 min.,82.0
b2179,brick mansions,28000000.0,68896829.0,1.4606010357142858,2014-04-25 00:00:00,04,2.0,115,16,2014,1 hrs. 30 min.,90.0
b2181,bride wars,30000000.0,114663461.0,2.8221153666666665,2009-01-09 00:00:00,01,1.0,9,1,2009,1 hrs. 30 min.,90.0
b2182,bride and prejudice,7000000.0,24716440.0,2.53092,2005-02-11 00:00:00,02,1.0,42,6,2005,1 hrs. 51 min.,111.0
b2183,bride of chucky,25000000.0,50671850.0,1.026874,1998-10-16 00:00:00,10,4.0,289,41,1998,1 hrs. 29 min.,89.0
b2188,bridesmaids,32500000.0,288383523.0,7.8733391692307695,2011-05-13 00:00:00,05,2.0,133,19,2011,2 hrs. 5 min.,125.0
b2189,bridge of spies,40000000.0,165478348.0,3.1369587,2015-10-16 00:00:00,10,4.0,289,41,2015,2 hrs. 20 min.,140.0
b2191,bridget jones's baby,35000000.0,211952420.0,5.055783428571429,2016-09-16 00:00:00,09,3.0,260,37,2016,2 hrs. 2 min.,122.0
b2193,bridget jones: the edge of reason,40000000.0,262520724.0,5.5630181,2004-11-12 00:00:00,11,4.0,317,45,2004,1 hrs. 48 min.,108.0
b2203,bright star,8500000.0,14350945.0,0.6883464705882353,2009-09-16 00:00:00,09,3.0,259,37,2009,1 hrs. 59 min.,119.0
b2206,brighton rock,12000000.0,1829020.0,-0.8475816666666667,2011-08-26 00:00:00,08,3.0,238,34,2011,1 hrs. 51 min.,111.0
b2208,bring it on,11000000.0,90449929.0,7.222720818181818,2000-08-25 00:00:00,08,3.0,238,34,2000,1 hrs. 38 min.,98.0
b2210,bringing down the house,33000000.0,164729679.0,3.9918084545454544,2003-03-07 00:00:00,03,1.0,66,9,2003,1 hrs. 45 min.,105.0
b2225,broken city,35000000.0,19701164.0,-0.4371096,2013-01-18 00:00:00,01,1.0,18,2,2013,1 hrs. 49 min.,109.0
b2240,brooklyn's finest,17000000.0,36440201.0,1.1435412352941177,2010-03-05 00:00:00,03,1.0,64,9,2010,2 hrs. 13 min.,133.0
b2251,brotherhood of the wolf,29000000.0,70752904.0,1.4397553103448275,2002-01-11 00:00:00,01,1.0,11,1,2002,2 hrs. 22 min.,142.0
b2253,brothers,26000000.0,43318349.0,0.6660903461538461,2009-12-04 00:00:00,12,4.0,338,48,2009,1 hrs. 50 min.,110.0
b2260,brown sugar,8000000.0,28316451.0,2.539556375,2002-10-11 00:00:00,10,4.0,284,40,2002,1 hrs. 48 min.,108.0
b2263,bruce almighty,81000000.0,484592874.0,4.982628074074074,2003-05-23 00:00:00,05,2.0,143,20,2003,1 hrs. 41 min.,101.0
b2268,bubble,1600000.0,261966.0,-0.83627125,2006-01-27 00:00:00,01,1.0,27,4,2006,1 hrs. 12 min.,72.0
b2284,buffalo soldiers,15000000.0,354421.0,-0.9763719333333334,2003-07-25 00:00:00,07,3.0,206,29,2003,1 hrs. 38 min.,98.0
b2301,bulletproof monk,52000000.0,37713879.0,-0.27473309615384617,2003-04-16 00:00:00,04,2.0,106,15,2003,1 hrs. 43 min.,103.0
b2315,burlesque,55000000.0,89519773.0,0.6276322363636364,2010-11-24 00:00:00,11,4.0,328,47,2010,1 hrs. 40 min.,100.0
b2319,burn after reading,37000000.0,163720069.0,3.4248667297297297,2008-09-12 00:00:00,09,3.0,256,36,2008,1 hrs. 37 min.,97.0
b2324,burnt,20000000.0,36606743.0,0.83033715,2015-10-30 00:00:00,10,4.0,303,43,2015,1 hrs. 40 min.,100.0
b2347,by the sea,10000000.0,3334927.0,-0.6665073,2015-11-13 00:00:00,11,4.0,317,45,2015,2 hrs. 2 min.,122.0
b2358,chips,25000000.0,24890387.0,-0.00438452,2017-03-24 00:00:00,03,1.0,83,12,2017,1 hrs. 40 min.,100.0
b2373,cadillac records,12000000.0,8880045.0,-0.25999625,2008-12-05 00:00:00,12,4.0,340,48,2008,1 hrs. 48 min.,108.0
b2386,calendar girls,10000000.0,96542059.0,8.6542059,2003-12-19 00:00:00,12,4.0,353,50,2003,1 hrs. 48 min.,108.0
b2410,camp x-ray,1000000.0,13302.0,-0.986698,2014-10-17 00:00:00,10,4.0,290,41,2014,1 hrs. 57 min.,117.0
b2435,capitalism: a love story,20000000.0,17436509.0,-0.12817455,2009-09-23 00:00:00,09,3.0,266,38,2009,2 hrs. 7 min.,127.0
b2437,capote,7000000.0,49233161.0,6.033308714285714,2005-09-30 00:00:00,09,3.0,273,39,2005,1 hrs. 54 min.,114.0
b2439,captain america: civil war,250000000.0,1153304495.0,3.61321798,2016-05-06 00:00:00,05,2.0,127,18,2016,2 hrs. 27 min.,147.0
b2440,captain america: the first avenger,140000000.0,370569774.0,1.646926957142857,2011-07-22 00:00:00,07,3.0,203,29,2011,2 hrs. 5 min.,125.0
b2441,captain america: the winter soldier,170000000.0,714264267.0,3.201554511764706,2014-04-04 00:00:00,04,2.0,94,13,2014,2 hrs. 16 min.,136.0
b2443,captain corelli's mandolin,57000000.0,62112895.0,0.08969991228070176,2001-08-17 00:00:00,08,3.0,229,32,2001,2 hrs. 9 min.,129.0
b2448,captain phillips,55000000.0,218791811.0,2.9780329272727273,2013-10-11 00:00:00,10,4.0,284,40,2013,2 hrs. 14 min.,134.0
b2474,carlito's way,30000000.0,63848322.0,1.1282774,1993-11-12 00:00:00,11,4.0,316,45,1993,2 hrs. 25 min.,145.0
b2475,carlos,18000000.0,871279.0,-0.9515956111111111,2010-10-15 00:00:00,10,4.0,288,41,2010,2 hrs. 20 min.,140.0
b2491,carrie (2013),30000000.0,84790678.0,1.8263559333333332,2013-10-18 00:00:00,10,4.0,291,41,2013,1 hrs. 32 min.,92.0
b2495,cars,120000000.0,462216280.0,2.8518023333333336,2006-06-09 00:00:00,06,2.0,160,23,2006,1 hrs. 56 min.,116.0
b2496,cars 2,200000000.0,562110557.0,1.810552785,2011-06-24 00:00:00,06,2.0,175,25,2011,1 hrs. 53 min.,113.0
b2509,case 39,26000000.0,28189979.0,0.08422996153846155,2010-10-01 00:00:00,10,4.0,274,39,2010,1 hrs. 49 min.,109.0
b2514,casino jack,12500000.0,1083683.0,-0.91330536,2010-12-17 00:00:00,12,4.0,351,50,2010,1 hrs. 48 min.,108.0
b2516,casino royale,150000000.0,599045960.0,2.9936397333333336,2006-11-17 00:00:00,11,4.0,321,46,2006,2 hrs. 24 min.,144.0
b2521,casshern,6000000.0,12353768.0,1.0589613333333334,,,,,,,2 hrs. 21 min.,141.0
b2522,cast away,90000000.0,429632142.0,3.773690466666667,2000-12-22 00:00:00,12,4,357,51,2000,2 hrs. 23 min.,143.0
b2533,catch me if you can,52000000.0,352114312.0,5.771429076923077,2002-12-25 00:00:00,12,4,359,51,2002,2 hrs. 20 min.,140.0
b2535,catch that kid,12000000.0,16930762.0,0.4108968333333333,2004-02-06 00:00:00,02,1,37,5,2004,1 hrs. 32 min.,92.0
b2537,catch and release,25000000.0,16158487.0,-0.35366052,2007-01-26 00:00:00,01,1,26,3,2007,2 hrs. 4 min.,124.0
b2546,cats &amp; dogs,60000000.0,200687492.0,2.3447915333333333,2001-07-04 00:00:00,07,3,185,26,2001,1 hrs. 27 min.,87.0
b2547,cats &amp; dogs: the revenge of kitty galore,85000000.0,112483764.0,0.3233384,2010-07-30 00:00:00,07,3,211,30,2010,1 hrs. 22 min.,82.0
b2551,catwoman,100000000.0,82102379.0,-0.17897621,2004-07-23 00:00:00,07,3,205,29,2004,1 hrs. 44 min.,104.0
b2567,cellular,25000000.0,56422687.0,1.25690748,2004-09-10 00:00:00,09,3,254,36,2004,1 hrs. 35 min.,95.0
b2573,center stage,29000000.0,26385941.0,-0.09013996551724138,2000-05-12 00:00:00,05,2,133,19,2000,1 hrs. 55 min.,115.0
b2574,central intelligence,50000000.0,216972543.0,3.33945086,2016-06-17 00:00:00,06,2,169,24,2016,1 hrs. 47 min.,107.0
b2576,centurion,12000000.0,6814789.0,-0.43210091666666667,2010-08-27 00:00:00,08,3,239,34,2010,1 hrs. 37 min.,97.0
b2589,chain letter,3000000.0,585362.0,-0.8048793333333333,2010-10-01 00:00:00,10,4,274,39,2010,1 hrs. 36 min.,96.0
b2605,changeling,55000000.0,113020256.0,1.0549137454545454,2008-10-24 00:00:00,10,4,298,42,2008,2 hrs. 20 min.,140.0
b2606,changing lanes,45000000.0,94935764.0,1.1096836444444445,2002-04-12 00:00:00,04,2,102,14,2002,1 hrs. 38 min.,98.0
b2611,chappie,49000000.0,102069268.0,1.0830462857142857,2015-03-06 00:00:00,03,1,65,9,2015,2 hrs. 0 min.,120.0
b2618,charlie bartlett,12000000.0,5254986.0,-0.5620845,2008-02-22 00:00:00,02,1,53,7,2008,1 hrs. 37 min.,97.0
b2628,charlie st. cloud,44000000.0,48190704.0,0.09524327272727273,2010-07-30 00:00:00,07,3,211,30,2010,1 hrs. 30 min.,90.0
b2629,charlie wilson's war,75000000.0,119000410.0,0.5866721333333333,2007-12-21 00:00:00,12,4,355,50,2007,1 hrs. 37 min.,97.0
b2630,charlie and the chocolate factory,150000000.0,474968763.0,2.16645842,2005-07-15 00:00:00,07,3,196,28,2005,1 hrs. 46 min.,106.0
b2631,charlie's angels,93000000.0,264105545.0,1.839844569892473,2000-11-03 00:00:00,11,4,308,44,2000,1 hrs. 38 min.,98.0
b2632,charlie's angels: full throttle,120000000.0,259175788.0,1.1597982333333334,2003-06-27 00:00:00,06,2,178,25,2003,1 hrs. 45 min.,105.0
b2638,charlotte's web (2006),85000000.0,144877632.0,0.7044427294117647,2006-12-15 00:00:00,12,4,349,50,2006,1 hrs. 53 min.,113.0
b2644,chasing liberty,23000000.0,12313323.0,-0.4646381304347826,2004-01-09 00:00:00,01,1,9,1,2004,1 hrs. 51 min.,111.0
b2646,chasing mavericks,20000000.0,6003386.0,-0.6998307,2012-10-26 00:00:00,10,4,300,43,2012,1 hrs. 51 min.,111.0
b2652,cheaper by the dozen,40000000.0,190212113.0,3.755302825,2003-12-25 00:00:00,12,4,359,51,2003,1 hrs. 38 min.,98.0
b2669,cheri,23000000.0,9366227.0,-0.5927727391304348,2009-06-26 00:00:00,06,2,177,25,2009,1 hrs. 40 min.,100.0
b2678,chicago,45000000.0,306776732.0,5.817260711111111,2002-12-27 00:00:00,12,4,361,51,2002,1 hrs. 47 min.,107.0
b2682,chicken little,150000000.0,314432837.0,1.0962189133333333,2005-11-04 00:00:00,11,4,308,44,2005,1 hrs. 21 min.,81.0
b2683,chicken run,45000000.0,224834564.0,3.9963236444444443,2000-06-23 00:00:00,06,2,175,25,2000,1 hrs. 24 min.,84.0
b2700,children of men,76000000.0,69959751.0,-0.0794769605263158,2006-12-25 00:00:00,12,4,359,52,2006,1 hrs. 49 min.,109.0
b2708,chill factor,70000000.0,11263966.0,-0.8390862,1999-09-03 00:00:00,09,3,246,35,1999,1 hrs. 42 min.,102.0
b2723,chloe,14000000.0,11702642.0,-0.164097,2010-03-26 00:00:00,03,1,85,12,2010,1 hrs. 36 min.,96.0
b2724,chocolat,25000000.0,152699946.0,5.10799784,2000-12-15 00:00:00,12,4,350,50,2000,1 hrs. 45 min.,105.0
b2753,christmas with the kranks,60000000.0,96572480.0,0.6095413333333334,2004-11-24 00:00:00,11,4,329,47,2004,1 hrs. 34 min.,94.0
b2757,chronicle (2012),12000000.0,126636097.0,9.553008083333333,2012-02-03 00:00:00,02,1,34,5,2012,1 hrs. 23 min.,83.0
b2775,cinderella (2015),95000000.0,543514353.0,4.721203715789474,2015-03-13 00:00:00,03,1,72,10,2015,1 hrs. 52 min.,112.0
b2777,cinderella man,88000000.0,108539911.0,0.23340807954545453,2005-06-03 00:00:00,06,2,154,22,2005,2 hrs. 24 min.,144.0
