index,key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,release_date,release_month,release_quarter,release_day_of_the_year,release_week_of_the_year,holiday_season,runtime,mpaa_rating,wiki_editing,wiki_studio,actor,director,writer,distributor,composer,cinematographer,producer,bom_awards,bom_awards_scr,actor_clean,director_clean,writer_clean,distributor_clean,composer_clean,cinematographer_clean,producer_clean,actor_score,director_score,writer_score,distributor_score,composer_score,cinematographer_score,producer_score
512,b1264,w2321,o3656,august rush,2007,25000000.0,65300000.0,1.612,2007-11-21 00:00:00,11.0,4.0,325.0,46.0,1.0,,2.0,[William Steinkamp],"""[Southpaw Entertainment, CJ Entertainment]""","""['Freddie Highmore', 'Keri Russell', 'Jonathan Rhys Meyers', 'Robin Williams', 'Terrence Howard']""",Kirsten Sheridan,,Warner Bros.,['Mark Mancina'],[John Mathieson],[Richard Barton Lewis],Nominated for One Oscar.,1.0,"['Freddie Highmore', 'Keri Russell', 'Jonathan Rhys Meyers', 'Robin Williams', 'Terrence Howard']",['Kirsten Sheridan'],[''],['Warner Bros.'],['Mark Mancina'],['John Mathieson'],['Richard Barton Lewis'],25.959885848999175,2.612,0.0,34236.53809162237,4.767010881891464,422.52394989133126,1.0797299222222223
513,b1265,w2320,,august: osage county ,2013,37000000.0,74200000.0,1.0054054054054054,2013-12-27 00:00:00,12.0,4.0,361.0,51.0,1.0,120.0,4.0,[Stephen Mirrione],"""[Jean Doumanian Productions, Smokehouse Pictures, Battle Mountain Films, Yucaipa Films]""","""['Meryl Streep', 'Julia Roberts', 'Ewan McGregor', 'Chris Cooper', 'Dermot Mulroney', 'Julianne Nicholson', 'Juliette Lewis', 'Abigail Breslin', 'Benedict Cumberbatch']""",['John Wells'],['Tracy Letts'],Weinstein Company,[Gustavo Santaolalla],[Adriano Goldman],"""['George Clooney', 'Grant Heslov']""",Nominated for Two Oscars.,2.0,"['Meryl Streep', 'Julia Roberts', 'Ewan McGregor', 'Chris Cooper', 'Dermot Mulroney', 'Julianne Nicholson', 'Juliette Lewis', 'Abigail Breslin', 'Benedict Cumberbatch']",['John Wells'],['Tracy Letts'],['Weinstein Company'],['Gustavo Santaolalla'],['Adriano Goldman'],"['George Clooney', 'Grant Heslov']",779871.6809058216,2.387357357357357,3.0054054054054054,104154.97281096452,12.141581041333424,2.9177027027027025,8.644517549181366
514,b1272,w2341,o16191,austin powers in goldmember,2002,63000000.0,296700000.0,3.7095238095238097,2002-07-26 00:00:00,7.0,3.0,207.0,29.0,0.0,98.0,3.0,"""[Greg Hayden, Jon Poll]""","""[Gratitude International, Team Todd, Moving Pictures]""","""['Mike Myers', 'Beyonce Knowles', 'Seth Green', 'Michael Caine', 'Rob Lowe*', 'Tom Cruise*', 'Kevin Spacey*', 'Josh Zuckerman*', 'Danny DeVito*']""",['Jay Roach'],,New Line,[George S. Clinton],['Peter Deming'],"""[Jan Blenkin, John S. Lyons, Eric McLeod, Demi Moore, Mike Myers]""",,0.0,"['Mike Myers', 'Beyonce Knowles', 'Seth Green', 'Michael Caine', 'Rob Lowe', 'Tom Cruise', 'Kevin Spacey', 'Josh Zuckerman', 'Danny DeVito']",['Jay Roach'],[''],['New Line'],['George S. Clinton'],['Peter Deming'],"['Jan Blenkin', 'John S. Lyons', 'Eric McLeod', 'Demi Moore', 'Mike Myers']",491967.5613011693,3.792405336816734,0.0,9.794903514281808,3.662950693682986,7.981653168725554,17.493406386002885
515,b1273,w2339,o6371,austin powers: international man of mystery,1997,16500000.0,67700000.0,3.103030303030303,1997-05-02 00:00:00,5.0,2.0,122.0,17.0,0.0,94.0,3.0,"""[Debra Neil-Fisher, Dawn Hoggatt]""",,"""['Carrie Fisher*', 'Mike Myers', 'Seth Green', 'Will Ferrell*', 'Tom Arnold*']""",['Jay Roach'],,New Line,[George S. Clinton],['Peter Deming'],"""[Jan Blenkin, Eric McLeod, Demi Moore, Mike Myers, Claire Rudnick Polstein]""",,0.0,"['Carrie Fisher', 'Mike Myers', 'Seth Green', 'Will Ferrell', 'Tom Arnold']",['Jay Roach'],[''],['New Line'],['George S. Clinton'],['Peter Deming'],"['Jan Blenkin', 'Eric McLeod', 'Demi Moore', 'Mike Myers', 'Claire Rudnick Polstein']",703491.0525893845,3.792405336816734,0.0,9.794903514281808,3.662950693682986,7.981653168725554,16.886912879509378
516,b1274,w2340,o2029,austin powers: the spy who shagged me,1999,33000000.0,312000000.0,8.454545454545455,1999-06-11 00:00:00,6.0,2.0,162.0,23.0,0.0,96.0,3.0,"""[Debra Neil-Fisher, Jon Poll]""",,"""['Mike Myers', 'Heather Graham', 'Rob Lowe', 'Seth Green', 'Will Ferrell*', 'Tim Robbins*', 'Jennifer Coolidge*']""",['Jay Roach'],,New Line,[George S. Clinton],[Ueli Steiger],"""['Michael De Luca', 'Erwin Stoff']""",Nominated for One Oscar.,1.0,"['Mike Myers', 'Heather Graham', 'Rob Lowe', 'Seth Green', 'Will Ferrell', 'Tim Robbins', 'Jennifer Coolidge']",['Jay Roach'],[''],['New Line'],['George S. Clinton'],['Ueli Steiger'],"['Michael De Luca', 'Erwin Stoff']",398234.5945774607,3.792405336816734,0.0,9.794903514281808,3.662950693682986,2.8457980122510826,16.656679868346533
517,b1278,w2348,o16192,auto focus,2002,7000000.0,2700000.0,-0.6142857142857143,2002-10-18 00:00:00,10.0,4.0,291.0,41.0,1.0,105.0,4.0,[Kristina Boden],"""[Propaganda Films, Good Machine]""","""['Greg Kinnear', 'Willem Dafoe', 'Maria Bello']""",['Paul Schrader'],,Sony Classics,[Angelo Badalamenti],"""[Jeffrey Greeley, Fred Murphy]""",['Trevor Macy'],,0.0,"['Greg Kinnear', 'Willem Dafoe', 'Maria Bello']",['Paul Schrader'],[''],['Sony Classics'],['Angelo Badalamenti'],"['Jeffrey Greeley', 'Fred Murphy']",['Trevor Macy'],32.25483919245802,0.0842944448412697,0.0,185178.91962402276,1.6966808470660522,2.263342045658263,0.5183462033462033
518,b1285,w2359,,autumn in new york ,2000,65000000.0,90700000.0,0.3953846153846154,2000-08-11 00:00:00,8.0,3.0,224.0,32.0,0.0,103.0,3.0,[Ruby Yang],[Lakeshore Entertainment],"""['Richard Gere', 'Winona Ryder']""",,['Allison Burnett'],MGM,['Gabriel Yared'],[Gu Changwei],"""['Gary Lucchesi', 'Tom Rosenberg']""",,0.0,"['Richard Gere', 'Winona Ryder']",[''],['Allison Burnett'],['MGM'],['Gabriel Yared'],['Gu Changwei'],"['Gary Lucchesi', 'Tom Rosenberg']",18.948906603500525,0.0,0.859349268040293,8137.10081522142,58.14668121169574,-0.27161631230769234,29.935477972534382
519,,w2368,o21804,avanti!,1972,2750000.0,1500000.0,-0.4545454545454545,1972-12-17 00:00:00,12.0,4.0,352.0,51.0,0.0,140.0,4.0,[Ralph E. Winters],"""[Phalanx Productions, Jalem Productions, The Mirisch Corporation, Produzioni Europee Associati (PEA)]""",,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,,w2369,,avatar (2009 film),,237000000.0,2.7880000000000003,-0.9999999882362868,,,,,,,,,"""[James Cameron, John Refoua, Stephen E. Rivkin]""","""[Lightstorm Entertainment, Dune Entertainment, Ingenious Film Partners]""",,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,b1289,w2375,o8827,avengers: age of ultron,2015,316000000.0,1.405,-0.9999999955537976,2015-05-01 00:00:00,5.0,2.0,121.0,17.0,0.0,141.0,3.0,"""[Jeffrey Ford, Lisa Lassek]""",[Marvel Studios],"""['Chris Hemsworth', 'Mark Ruffalo', 'Chris Evans', 'Scarlett Johansson', 'Jeremy Renner', 'Don Cheadle', 'Aaron Johnson', 'Elizabeth Olsen', 'Paul Bettany', 'Cobie Smulders', 'Anthony Mackie', 'Hayley Atwell', 'Idris Elba', 'Stellan Skarsgard', 'James Spader ', 'Samuel L. Jackson', 'Josh Brolin', 'Andy Serkis*']""",['Joss Whedon'],['Joss Whedon'],Buena Vista,"""['Danny Elfman', 'Brian Tyler']""",[Ben Davis],"""['Victoria Alonso', """"Louis D'Esposito"""", 'Jon Favreau', 'Kevin Feige', 'Alan Fine', 'Jeremy Latcham ', 'Stan Lee']""",,0.0,"['Chris Hemsworth', 'Mark Ruffalo', 'Chris Evans', 'Scarlett Johansson', 'Jeremy Renner', 'Don Cheadle', 'Aaron Johnson', 'Elizabeth Olsen', 'Paul Bettany', 'Cobie Smulders', 'Anthony Mackie', 'Hayley Atwell', 'Idris Elba', 'Stellan Skarsgard', 'James Spader ', 'Samuel L. Jackson', 'Josh Brolin', 'Andy Serkis']",['Joss Whedon'],['Joss Whedon'],['Buena Vista'],"['Danny Elfman', 'Brian Tyler']",['Ben Davis'],"['Victoria Alonso', 'Louis DEsposito', 'Jon Favreau', 'Kevin Feige', 'Alan Fine', 'Jeremy Latcham ', 'Stan Lee']",84352.11505594844,-0.9999999955537976,4.841972633236812,29837.947263543883,11.450545675236627,349208.3321489104,222422.6981497736
522,,w2378,o16193,avenging angelo,2002,17000000.0,824597.0,-0.9514942941176472,2004-08-11 00:00:00,8.0,3.0,224.0,32.0,0.0,96.0,4.0,,"""[Dante Entertainment, Epsilon Motion Pictures, Quinta Communications, Cinema Holdings, Lionweed, Franchise Pictures, Warner Bros.]""",,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,b1294,w2393,,awake ,2007,8600000.0,32700000.000000004,2.8023255813953494,2007-11-30 00:00:00,11.0,4.0,334.0,47.0,0.0,84.0,4.0,[Craig McKay],,"""['Hayden Christensen', 'Jessica Alba', 'Lena Olin', 'Terrence Howard']""",,,MGM (Weinstein),"""[Graeme Revell, Theme, Samuel Sim]""",[Russell Carpenter],"""[Jason Kliot, John Penotti, Joana Vicente, Fisher Stevens]""",,0.0,"['Hayden Christensen', 'Jessica Alba', 'Lena Olin', 'Terrence Howard']",[''],[''],['MGM (Weinstein)'],"['Graeme Revell', 'Theme', 'Samuel Sim']",['Russell Carpenter'],"['Jason Kliot', 'John Penotti', 'Joana Vicente', 'Fisher Stevens']",13.806729638465992,0.0,0.0,7.6948472301403354,107879.07930647684,2.7458500010809876,7.554809093023257
524,b1296,w2398,o14968,awakenings,1990,31000000.0,52100000.0,0.6806451612903226,1990-12-22 00:00:00,12.0,4.0,356.0,50.0,1.0,121.0,3.0,"""[Battle Davis, Jerry Greenberg]""",[Lasker/Parkes Productions],"""['Robert DeNiro', 'Robin Williams']""",['Penny Marshall'],['Steven Zaillian'],Columbia,['Randy Newman'],[Miroslav Ondricek],['Penny Marshall'],Nominated for Three Oscars.,3.0,"['Robert DeNiro', 'Robin Williams']",['Penny Marshall'],['Steven Zaillian'],['Columbia'],['Randy Newman'],['Miroslav Ondricek'],['Penny Marshall'],15.982072927928941,4.664236055035842,159655.2932286448,53226.00151865051,6.229395068533298,3.7464739032732446,410988.51236714394
525,,w2399,o15118,away all boats,1956,2000000.0,3500000.0,0.75,2056-08-16 00:00:00,8.0,3.0,229.0,33.0,0.0,114.0,,[Ted J. Kent],[Universal Pictures],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,b1297,w2401,o18583,away we go,2009,17000000.0,14899417.0,-0.12356370588235295,2009-06-05 00:00:00,6.0,2.0,156.0,22.0,0.0,98.0,4.0,[Sarah Flack],"""[Big Beach, Neal Street Productions]""","""['John Krasinski', 'Maya Rudolph', 'Jeff Daniels', 'Maggie Gyllenhaal', 'Allison Janney', """"Catherine O'Hara"""", 'Chris Messina*']""",['Sam Mendes'],,Focus Features,[Alexi Murdoch],['Ellen Kuras'],"""[Edward Saxon, Marc Turtletaub, Vincent Landay]""",,0.0,"['John Krasinski', 'Maya Rudolph', 'Jeff Daniels', 'Maggie Gyllenhaal', 'Allison Janney', 'Catherine OHara', 'Chris Messina']",['Sam Mendes'],[''],['Focus Features'],['Alexi Murdoch'],['Ellen Kuras'],"['Edward Saxon', 'Marc Turtletaub', 'Vincent Landay']",4665999.523565011,20.744001544537813,0.0,8.893569679629504,-0.12356370588235295,7.470568877927219,1.9911827649486464
527,,w2806,o6372,b*a*p*s,28-Mar,10000000.0,7338279.0,-0.2661721,1997-03-28 00:00:00,3.0,1.0,87.0,12.0,0.0,91.0,3.0,,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,b1307,w2422,o15321,b.f.'s daughter,1948,1745000.0,1910000.0,0.09455587392550144,2048-03-24 00:00:00,3.0,1.0,84.0,12.0,0.0,108.0,6.0,[George White],,"""['Barbara Stanwyck', 'Van Heflin', 'Charles Coburn', 'Keenan Wynn', 'Richard Hart', 'Margaret Lindsay']""",['Robert Z. Leonard'],['Luther Davis'],MGM,['Bronislau Kaper'],['Joseph Ruttenberg'],['Edwin H. Knopf'],,0.0,"['Barbara Stanwyck', 'Van Heflin', 'Charles Coburn', 'Keenan Wynn', 'Richard Hart', 'Margaret Lindsay']",['Robert Z. Leonard'],['Luther Davis'],['MGM'],['Bronislau Kaper'],['Joseph Ruttenberg'],['Edwin H. Knopf'],4.069566375668695,0.09455587392550144,0.09455587392550144,8137.10081522142,1.560698222239547,0.8418100180139071,0.09455587392550144
529,b1320,w2432,,babe ,1995,30000000.0,254100000.0,7.47,1995-08-04 00:00:00,8.0,3.0,216.0,31.0,0.0,92.0,7.0,"""[Marcus D'Arcy, Jay Friedkin]""",[Kennedy Miller Productions],,,['George Miller'],Universal,[Nigel Westlake],['Andrew Lesnie'],['George Miller'],"""Nominated for Seven Oscars, Including One Win.""",12.0,[''],[''],['George Miller'],['Universal'],['Nigel Westlake'],['Andrew Lesnie'],['George Miller'],0.0,0.0,22.32160185185185,13067.921936655492,19.47,18.261258382267386,22.32160185185185
530,b1322,w2438,,babel ,2006,25000000.0,135300000.0,4.412,2006-10-27 00:00:00,10.0,4.0,300.0,43.0,0.0,143.0,4.0,"""[Stephen Mirrione, Douglas Crise]""",,"""['Brad Pitt', 'Cate Blanchett', 'Gael Garcia Bernal', 'Rinko Kikuchi']""",['Alejandro Gonz?lez I??rritu'],['Guillermo Arriaga'],Paramount Vantage,[Gustavo Santaolalla],[Rodrigo Prieto],"""['Steve Golin', 'Alejandro Gonz?lez I??rritu', 'Jon Kilik']""","""Nominated for Seven Oscars, Including One Win.""",12.0,"['Brad Pitt', 'Cate Blanchett', 'Gael Garcia Bernal', 'Rinko Kikuchi']",['Alejandro Gonz?lez I??rritu'],['Guillermo Arriaga'],['Paramount Vantage'],['Gustavo Santaolalla'],['Rodrigo Prieto'],"['Steve Golin', 'Alejandro Gonz?lez I??rritu', 'Jon Kilik']",55.95299714896283,25.329864874682166,13.096674755555556,10.244105012676705,12.141581041333424,13.583890332804318,41.070030141439425
531,,w2440,,babes in arms ,,745341.0,3335000.0,3.4744620247645037,,,,,,,,,[Frank Sullivan],[Metro-Goldwyn-Mayer],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,,w2444,,babes in toyland (1961 film),,3000000.0,4600000.0,0.5333333333333333,,,,,,,,,[Robert Stafford],[Walt Disney Productions],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,,w2447,o6047,babes on broadway,1941,955000.0,3800000.0,2.979057591623037,2042-01-01 00:00:00,1.0,1.0,1.0,,0.0,118.0,,[Fredrick Y. Smith],,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,b1326,w2459,,baby boom ,1987,15000000.0,26000000.0,0.7333333333333333,1987-10-09 00:00:00,10.0,4.0,282.0,40.0,1.0,103.0,2.0,[Lynzee Klingman],,['Diane Keaton'],['Charles Shyer'],"""['Nancy Meyers', 'Charles Shyer']""",United Artists,[Bill Conti],[William A. Fraker],['Nancy Meyers'],,0.0,['Diane Keaton'],['Charles Shyer'],"['Nancy Meyers', 'Charles Shyer']",['United Artists'],['Bill Conti'],['William A. Fraker'],['Nancy Meyers'],7.248144844145082,2.0355024333333334,16.168608579010595,227.45368100358,1823.1400676359244,245816.91928488246,4.052294788410364
535,b1327,w2461,,baby boy ,2001,16000000.0,29381649.0,0.8363530625,2001-06-27 00:00:00,6.0,2.0,178.0,25.0,1.0,,4.0,[Bruce Cannon],,"""[""""Mo'Nique"""", 'Snoop Dogg', 'Tyrese Gibson', 'Taraji P. Henson']""",['John Singleton'],,Sony / Columbia,['David Arnold'],[Charles Mills],[John Singleton],,0.0,"['MoNique', 'Snoop Dogg', 'Tyrese Gibson', 'Taraji P. Henson']",['John Singleton'],[''],['Sony / Columbia'],['David Arnold'],['Charles Mills'],['John Singleton'],27.51571278269186,3.528230809984738,0.0,45085.44080684535,7.564918144081179,6.3412534543269246,1.9008831741071428
536,b1331,w2476,o2030,baby geniuses,1999,12000000.0,36500000.0,2.0416666666666665,1999-03-12 00:00:00,3.0,1.0,71.0,10.0,0.0,95.0,2.0,[Stan Cole],,Kathleen Turner|Christopher Lloyd|Kim Cattrall|Peter MacNicol,Bob Clark,,Sony / Columbia,[Paul Zaza],[Stephen M. Katz],['Steven Paul'],,0.0,"['Kathleen Turner', 'Christopher Lloyd', 'Kim Cattrall', 'Peter MacNicol']",['Bob Clark'],[''],['Sony / Columbia'],['Paul Zaza'],['Stephen M. Katz'],['Steven Paul'],18.521394107800273,2.435729166666667,0.0,45085.44080684535,1.4437441174603174,8.968785466666667,0.687689393939394
537,b1332,w2481,,baby mama ,2008,30000000.0,64200000.0,1.14,2008-04-25 00:00:00,4.0,2.0,116.0,16.0,0.0,99.0,3.0,[Bruce Green],[Relativity Media],"""['Will Forte', 'Tina Fey', 'Amy Poehler', 'Greg Kinnear', 'Dax Shepard', 'Maura Tierney', 'Sigourney Weaver', 'Steve Martin']""",['Michael McCullers'],,Universal,[Jeff Richmond],[Daryn Okada],['Lorne Michaels'],,0.0,"['Will Forte', 'Tina Fey', 'Amy Poehler', 'Greg Kinnear', 'Dax Shepard', 'Maura Tierney', 'Sigourney Weaver', 'Steve Martin']",['Michael McCullers'],[''],['Universal'],['Jeff Richmond'],['Daryn Okada'],['Lorne Michaels'],76668.61076042253,1.14,0.0,13067.921936655492,1.14,1.4476656559921885,95228.62348807654
538,b1333,w2496,o2258,baby's day out,1994,48000000.0,16671505.0,-0.6526769791666667,1994-07-01 00:00:00,7.0,3.0,182.0,26.0,1.0,99.0,2.0,[David Rawlins],[Hughes Entertainment],Joe Mantegna|Lara Flynn Boyle|Joe Pantoliano|Brian Haley,Patrick Read Johnson,['John Hughes'],Fox,[Bruce Broughton],['Thomas E. Ackerman'],"""['John Hughes', 'Richard Vane']""",,0.0,"['Joe Mantegna', 'Lara Flynn Boyle', 'Joe Pantoliano', 'Brian Haley']",['Patrick Read Johnson'],['John Hughes'],['Fox'],['Bruce Broughton'],['Thomas E. Ackerman'],"['John Hughes', 'Richard Vane']",11.860081101183404,-0.6526769791666667,7.863556807039336,32164.623051773695,1.368085052194042,7.438191347862651,14.087842554805992
539,b1336,w2501,o16455,babylon a.d.,yes,70000000.0,72100000.0,0.03,2008-08-29 00:00:00,8.0,3.0,242.0,34.0,1.0,,3.0,[Benjamin Weill],,"""['Vin Diesel', 'Michelle Yeoh', 'Mark Strong']""",['Mathieu Kassovitz'],,Fox,['Atli Orvarsson'],[Thierry Arbogast],['David Valdes'],,0.0,"['Vin Diesel', 'Michelle Yeoh', 'Mark Strong']",['Mathieu Kassovitz'],[''],['Fox'],['Atli Orvarsson'],['Thierry Arbogast'],['David Valdes'],61321.2948806957,1.285,0.0,32164.623051773695,2.2786999999999997,0.20129948979591836,11.040240316574872
540,,w2516,,bachelor in paradise ,,1989000.0,3500000.0,0.7596782302664655,,,,,,,,,[Richard W. Farrell],[MGM],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,,w2517,o22758,bachelor mother,1939,509000.0,1975000.0,2.880157170923379,2039-08-04 00:00:00,8.0,3.0,216.0,31.0,0.0,82.0,,"""[Henry Berman, Robert Wise]""",,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,b1337,w2520,,bachelor party (1984 film),1984,6000000.0,38400000.0,5.4,1984-06-29 00:00:00,6.0,2.0,181.0,26.0,1.0,105.0,4.0,[Tom Walls],,['Tom Hanks'],,,Fox,[Robert Folk],[Hal Trussell],['Joe Roth'],,0.0,['Tom Hanks'],[''],[''],['Fox'],['Robert Folk'],['Hal Trussell'],['Joe Roth'],1991.5777563541758,0.0,0.0,32164.623051773695,3.7576337259839763,5.4,3.504457342341418
543,b1338,w2529,,bachelorette ,2012,3000000.0,11900000.0,2.966666666666667,2012-09-07 00:00:00,9.0,3.0,251.0,36.0,1.0,87.0,4.0,[Jeffrey Wolf],"""[Gary Sanchez Productions, BCDF Pictures]""","""['Kirsten Dunst', 'Lizzy Caplan', 'Isla Fisher', 'Rebel Wilson', 'Adam Scott', 'James Marsden']""",['Leslye Headland'],['Leslye Headland'],Radius-TWC,[Michael Wandmacher],[Doug Emmett],"""[Will Ferrell, Adam McKay]""",,0.0,"['Kirsten Dunst', 'Lizzy Caplan', 'Isla Fisher', 'Rebel Wilson', 'Adam Scott', 'James Marsden']",['Leslye Headland'],['Leslye Headland'],['Radius-TWC'],['Michael Wandmacher'],['Doug Emmett'],"['Will Ferrell', 'Adam McKay']",61649.24322142403,2.966666666666667,2.9433333333333334,7.839503096904762,1.4059442978571428,5.268075129629629,3.605151862596521
544,b1346,w2564,o8358,back to school,1986,11000000.0,91258000.0,7.296181818181817,1986-06-13 00:00:00,6.0,2.0,164.0,23.0,0.0,,3.0,[David Rawlins],[Paper Clip Productions],"""['Rodney Dangerfield', 'Sally Kellerman', 'Burt Young', 'Keith Gordon']""",Alan Metter,['Harold Ramis'],Orion Pictures,[Danny Elfman],['Thomas E. Ackerman'],[Chuck Russell],,0.0,"['Rodney Dangerfield', 'Sally Kellerman', 'Burt Young', 'Keith Gordon']",['Alan Metter'],['Harold Ramis'],['Orion Pictures'],['Danny Elfman'],['Thomas E. Ackerman'],['Chuck Russell'],21.579225766795744,3.1544032590909086,144849.79879481846,11.984218777466383,9.152814600386524,7.438191347862651,7.296181818181817
545,b1348,w2567,o21329,back to the future,1985,19000000.0,381100000.0,19.057894736842105,1985-07-03 00:00:00,7.0,3.0,184.0,26.0,1.0,116.0,2.0,"""[Arthur Schmidt, Harry Keramidas]""",[Amblin Entertainment],Michael J. Fox|Christopher Lloyd|Lea Thompson|Crispin Glover,['Robert Zemeckis'],,Universal,['Alan Silvestri'],[Dean Cundey],"""['Kathleen Kennedy', 'Frank Marshall', 'Steven Spielberg']""","""Nominated for Four Oscars, Including One Win.""",9.0,"['Michael J. Fox', 'Christopher Lloyd', 'Lea Thompson', 'Crispin Glover']",['Robert Zemeckis'],[''],['Universal'],['Alan Silvestri'],['Dean Cundey'],"['Kathleen Kennedy', 'Frank Marshall', 'Steven Spielberg']",58.64107036369119,10.053285066158772,0.0,13067.921936655492,25176.38662240144,13.887958058505482,44.95120443907386
546,b1350,w2568,o15816,back to the future part ii,1989,40000000.0,332000000.0,7.3,1989-11-22 00:00:00,11.0,4.0,326.0,47.0,1.0,108.0,2.0,"""[Harry Keramidas, Arthur Schmidt]""",[Amblin Entertainment],['Elijah Wood*'],['Robert Zemeckis'],,Universal,['Alan Silvestri'],[Dean Cundey],"""['Kathleen Kennedy', 'Frank Marshall', 'Steven Spielberg']""",Nominated for One Oscar.,1.0,['Elijah Wood'],['Robert Zemeckis'],[''],['Universal'],['Alan Silvestri'],['Dean Cundey'],"['Kathleen Kennedy', 'Frank Marshall', 'Steven Spielberg']",21.311893926128327,10.053285066158772,0.0,13067.921936655492,25176.38662240144,13.887958058505482,44.95120443907386
547,b1351,w2569,o14969,back to the future part iii,1990,40000000.0,244500000.0,5.1125,1990-05-25 00:00:00,5.0,2.0,145.0,20.0,1.0,119.0,2.0,"""[Harry Keramidas, Arthur Schmidt]""",[Amblin Entertainment],Michael J. Fox|Christopher Lloyd|Mary Steenburgen|Thomas F. Wilson,['Robert Zemeckis'],,Universal,['Alan Silvestri'],[Dean Cundey],"""['Kathleen Kennedy', 'Frank Marshall', 'Steven Spielberg']""",,0.0,"['Michael J. Fox', 'Christopher Lloyd', 'Mary Steenburgen', 'Thomas F. Wilson']",['Robert Zemeckis'],[''],['Universal'],['Alan Silvestri'],['Dean Cundey'],"['Kathleen Kennedy', 'Frank Marshall', 'Steven Spielberg']",47.16070622977812,10.053285066158772,0.0,13067.921936655492,25176.38662240144,13.887958058505482,44.95120443907386
548,b1355,w2577,,backdraft ,1991,75000000.0,152300000.0,1.0306666666666666,1991-05-24 00:00:00,5.0,2.0,144.0,20.0,1.0,137.0,4.0,"""[Daniel P. Hanley, Mike Hill]""","""[Imagine Films Entertainment, Trilogy Entertainment Group]""","""['Robert DeNiro', 'Kurt Russell']""",['Ron Howard'],,Universal,['Hans Zimmer'],[Mikael Salomon],['Brian Grazer'],Nominated for Three Oscars.,3.0,"['Robert DeNiro', 'Kurt Russell']",['Ron Howard'],[''],['Universal'],['Hans Zimmer'],['Mikael Salomon'],['Brian Grazer'],191448.32607269616,72537.51597012221,0.0,13067.921936655492,50637.0948560242,5.949345755693582,26241.82544816762
549,b1360,w2586,o8828,backstreet boys: show 'em what you're made of,2015,1000000.0,2837800.0,1.8378,2015-01-30 00:00:00,1.0,1.0,30.0,4.0,0.0,109.0,6.0,"""[Ben Stark, Cinzia Baldessari]""",[Pulse Films],Nick Carter|Howie Dorough|Brian Littrell|A.J. McLean,Stephen Kijak,,Gravitas Ventures,[Backstreet Boys],[James Henry],"""[Mia Bays, Sam Sniderman, Jeff Kwatinetz, Jennifer Sousa]""",,0.0,"['Nick Carter', 'Howie Dorough', 'Brian Littrell', 'A.J. McLean']",['Stephen Kijak'],[''],['Gravitas Ventures'],['Backstreet Boys'],['James Henry'],"['Mia Bays', 'Sam Sniderman', 'Jeff Kwatinetz', 'Jennifer Sousa']",7.3512,1.8378,0.0,0.44535450000000004,1.8378,1.8378,7.3512
550,,w2601,,bad bascomb ,,1833000.0,3645000.0,0.9885433715220948,,,,,,,,,[Ben Lewis],[Metro-Goldwyn Mayer],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,b1366,w2610,,bad boys (1983 film),1983,5000000.0,9100000.0,0.82,1983-03-25 00:00:00,3.0,1.0,84.0,12.0,0.0,,4.0,[Antony Gibbs],"""[EMI Films, Solofilm Company]""",['Sean Penn'],,,Universal,[Bill Conti],"""[Bruce Surtees, Donald E. Thorin]""",[Robert H. Solo],,0.0,['Sean Penn'],[''],[''],['Universal'],['Bill Conti'],"['Bruce Surtees', 'Donald E. Thorin']",['Robert H. Solo'],50008.879333780525,0.0,0.0,13067.921936655492,1823.1400676359244,17.418252744002196,0.82
552,,w2611,,bad boys (1995 film),,23000000.0,141400000.0,5.147826086956521,,,,,,,,,[Christian Wagner],"""[Simpson, Bruckheimer]""",,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,,w2612,,bad boys (franchise),,149000000.0,414700000.0,1.7832214765100671,,,,,,,,,"""[Christian Wagner, Roger Barton, Mark Goldblatt, Thomas A. Muldoon]""",,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
