key_bom,key_wiki,key_omdb,bom_title,wiki_title,omdb_title,year_bom_format,year_wiki_format,year_omdb_format,wiki_budget,wiki_gross,bom_budget,bom_domestic_gross,bom_worldwide_revenue,budget,gross
b1496,w3002,,bats,bats ,,1999.0,1999,,5250000.0,10200000.0,5250000.0,10155690.0,5250000.0,5250000.0,5250000.0
b1497,w3011,o3046,battle beyond the stars,battle beyond the stars,battle beyond the stars,0.0,1980,1980.0,2000000.0,7500000.0,2000000.0,0.0,2000000.0,2000000.0,2000000.0
b1509,w3021,o2454,battle: los angeles,battle: los angeles,battle los angeles,2011.0,2011,2011.0,70000000.0,211800000.0,70000000.0,83552429.0,70000000.0,70000000.0,70000000.0
b1511,w3055,,battlefield earth,battlefield earth ,,2000.0,2000,,73000000.0,29700000.0,73000000.0,21471685.0,73000000.0,73000000.0,73000000.0
b1516,w3077,o18186,be cool,be cool,be cool,2005.0,2005,2005.0,53000000.0,95200000.0,53000000.0,56046979.0,53000000.0,53000000.0,53000000.0
b1529,w3140,,beastly,beastly ,,2011.0,2011,,17000000.0,43000000.0,17000000.0,27865571.0,17000000.0,17000000.0,17000000.0
b1542,w3185,,beautiful creatures (2013),beautiful creatures (2013 film),,2013.0,2013,,60000000.0,60100000.0,60000000.0,19452138.0,60000000.0,60000000.0,60000000.0
b1557,w3204,,beauty and the beast (2017),beauty and the beast (2017 film),,2017.0,2017,,160000000.0,1048000.0,160000000.0,459833200.0,160000000.0,160000000.0,160000000.0
b1562,w3220,o5071,beavis and butt-head do america,beavis and butt-head do america,beavis and butt-head do america,1996.0,1996,1996.0,12000000.0,63100000.0,12000000.0,63118386.0,12000000.0,12000000.0,12000000.0
b1565,w3223,,because of winn-dixie,because of winn-dixie ,,2005.0,2005,,14000000.0,33589427.0,14000000.0,32647042.0,14000000.0,14000000.0,14000000.0
b1573,w3236,,bedazzled (2000),bedazzled (2000 film),,2000.0,2000,,48.0,90383208.0,48000000.0,37886980.0,48000000.0,48000000.0,48000000.0
b1575,w3250,,bedtime stories,bedtime stories ,,2008.0,2008,,80000000.0,212900000.0,80000000.0,110101975.0,80000000.0,80000000.0,80000000.0
b1576,w3255,o3663,bee movie,bee movie,bee movie,2007.0,2007,2007.0,150000000.0,287600000.0,150000000.0,126631277.0,150000000.0,150000000.0,150000000.0
b1577,w3256,,bee season,bee season ,,2005.0,2005,,14000000.0,6856989.0,14000000.0,1180560.0,14000000.0,14000000.0,14000000.0
b1595,w3296,o20627,before sunrise,before sunrise,before sunrise,1995.0,1995,1995.0,2500000.0,5500000.0,2500000.0,5535405.0,2500000.0,2500000.0,2500000.0
b1605,w3317,o7923,beginners,beginners,beginners,2011.0,2010,2010.0,3200000.0,14300000.0,3200000.0,5790894.0,3200000.0,3200000.0,3200000.0
b1607,w3330,,behind enemy lines,behind enemy lines (2001 film),,2001.0,2001,,40000000.0,92000000.0,40000000.0,58856790.0,40000000.0,40000000.0,40000000.0
b1619,w3369,o2032,being john malkovich,being john malkovich,being john malkovich,1999.0,1999,1999.0,13000000.0,32400000.0,13000000.0,22863596.0,13000000.0,13000000.0,13000000.0
b1637,w3432,,beloved,beloved ,,1998.0,1998,,80000000.0,22900000.0,80000000.0,22852487.0,80000000.0,80000000.0,80000000.0
b1644,w3464,,ben-hur (2016),ben-hur (2016 film),,2016.0,2016,,100000000.0,94100000.0,100000000.0,26410477.0,100000000.0,100000000.0,100000000.0
b1671,w3536,,best laid plans,best laid plans (1999 film),,1999.0,1999,,7000000.0,27816.0,7000000.0,27816.0,7000000.0,7000000.0,7000000.0
b1693,w3592,o16202,better luck tomorrow,better luck tomorrow,better luck tomorrow,2003.0,2002,2002.0,250000.0,3800000.0,250000.0,3802390.0,250000.0,250000.0,250000.0
b1711,w3658,o2261,beverly hills cop iii,beverly hills cop iii,beverly hills cop iii,1994.0,1994,1994.0,50000000.0,119200000.0,50000000.0,42614912.0,50000000.0,50000000.0,50000000.0
b1718,w3691,,beyond borders,beyond borders ,,2003.0,2003,,35000000.0,11705002.0,35000000.0,4430101.0,35000000.0,35000000.0,35000000.0
b1735,w3721,o9918,beyond the lights,beyond the lights,beyond the lights,2014.0,2014,2014.0,7000000.0,14600000.0,7000000.0,14618727.0,7000000.0,7000000.0,7000000.0
b1750,w3745,,bicentennial man,bicentennial man ,,1999.0,1999,,100000000.0,87400000.0,100000000.0,58223861.0,100000000.0,100000000.0,100000000.0
b1765,w3819,o16205,big fat liar,big fat liar,big fat liar,2002.0,2002,2002.0,15000000.0,53000000.0,15000000.0,48360547.0,15000000.0,15000000.0,15000000.0
b1766,w3822,o9644,big fish,big fish,big fish,2003.0,2003,2003.0,70000000.0,122900000.0,70000000.0,66809693.0,70000000.0,70000000.0,70000000.0
b1775,w3862,o3312,big miracle,big miracle,big miracle,2012.0,2012,2012.0,40000000.0,24700000.0,40000000.0,20157300.0,40000000.0,40000000.0,40000000.0
b1776,w3863,o10582,big momma's house,big momma's house,big momma's house,2000.0,2000,2000.0,30000000.0,173959438.0,30000000.0,117559438.0,30000000.0,30000000.0,30000000.0
b1777,w3864,o20236,big momma's house 2,big momma's house 2,big momma's house 2,2006.0,2006,2006.0,40000000.0,138300000.0,40000000.0,70165972.0,40000000.0,40000000.0,40000000.0
b1778,w3865,o2465,"""big mommas: like father, like son""","""big mommas: like father, like son""","""big mommas: like father, like son""",2011.0,2011,2011.0,32000000.0,83900000.0,32000000.0,37915414.0,32000000.0,32000000.0,32000000.0
b1795,w3959,o9645,biker boyz,biker boyz,biker boyz,2003.0,31-Jan,2003.0,24000000.0,23510601.0,24000000.0,22076772.0,24000000.0,24000000.0,24000000.0
b1809,w4012,o20630,billy madison,billy madison,billy madison,1995.0,1995,1995.0,10000000.0,26400000.0,10000000.0,25588734.0,10000000.0,10000000.0,10000000.0
b1849,w4176,,black hawk down,black hawk down ,,2001.0,2001,,92000000.0,271000000.0,92000000.0,108638745.0,92000000.0,92000000.0,92000000.0
b1852,w4190,,black knight,black knight ,,2001.0,2001,,50000000.0,40000000.0,50000000.0,33426971.0,50000000.0,50000000.0,50000000.0
b1854,w4203,,black mass,black mass ,,2015.0,2015,,53000000.0,100000000.0,53000000.0,62575678.0,53000000.0,53000000.0,53000000.0
b1856,w4206,,black nativity,black nativity ,,2013.0,2013,,17500000.0,7454185.0,17500000.0,7018189.0,17500000.0,17500000.0,17500000.0
b1871,w4249,,black swan,black swan ,,2010.0,2010,,13000000.0,329400000.0,13000000.0,106954678.0,13000000.0,13000000.0,13000000.0
b1881,w4282,,blackhat,blackhat ,,2015.0,2015,,70000000.0,19700000.0,70000000.0,8005980.0,70000000.0,70000000.0,70000000.0
b1887,w4303,o16206,blade ii,blade ii,blade ii,2002.0,2002,2002.0,54000000.0,155000000.0,54000000.0,82348319.0,54000000.0,54000000.0,54000000.0
b1893,w4307,o21974,blade: trinity,blade: trinity,blade: trinity,2004.0,2004,2004.0,65000000.0,128900000.0,65000000.0,52411906.0,65000000.0,65000000.0,65000000.0
b1894,w4309,o3670,blades of glory,blades of glory,blades of glory,2007.0,2007,2007.0,61000000.0,145700000.0,61000000.0,118594548.0,61000000.0,61000000.0,61000000.0
b1903,w4323,,blast from the past,blast from the past ,,1999.0,1999,,35000000.0,40263020.0,35000000.0,26511114.0,35000000.0,35000000.0,35000000.0
b1911,w4350,,blended,blended ,,2014.0,2014,,40000000.0,128000000.0,40000000.0,46294610.0,40000000.0,40000000.0,40000000.0
b1913,w4353,o10583,bless the child,bless the child,bless the child,2000.0,2000,2000.0,65000000.0,40443010.0,65000000.0,29381494.0,65000000.0,65000000.0,65000000.0
b1934,w4470,o20240,blood diamond,blood diamond,blood diamond,2006.0,2006,2006.0,101000000.0,171400000.0,100000000.0,57377916.0,100000000.0,100000000.0,100000000.0
b1968,w4572,,blow,blow ,,2001.0,2001,,53000000.0,83300000.0,53000000.0,52990775.0,53000000.0,53000000.0,53000000.0
b1979,w4596,o16209,blue crush,blue crush,blue crush,2002.0,16-Aug,2002.0,25000000.0,51843679.0,25000000.0,40390647.0,25000000.0,25000000.0,25000000.0
b1991,w4644,,blue streak,blue streak ,,1999.0,1999,,36000000.0,117700000.0,65000000.0,68518533.0,65000000.0,65000000.0,65000000.0
b1993,w4649,,blue valentine,blue valentine ,,2010.0,2010,,1000000.0,16600000.000000002,1000000.0,9706328.0,1000000.0,1000000.0,1000000.0
b1994,w4652,,blue velvet,blue velvet ,,1986.0,1986,,6000000.0,8600000.0,6000000.0,8551228.0,6000000.0,6000000.0,6000000.0
b2009,w4699,o21976,bobby jones: stroke of genius,bobby jones: stroke of genius,bobby jones: stroke of genius,2004.0,2004,2004.0,20000000.0,2707913.0,20000000.0,2694071.0,20000000.0,20000000.0,20000000.0
b2019,w4716,,body of evidence,body of evidence (1993 film),,1993.0,1993,,30000000.0,13200000.0,30000000.0,13273595.0,30000000.0,30000000.0,30000000.0
b2020,w4717,,body of lies,body of lies ,,2008.0,2008,,70000000.0,115100000.0,70000000.0,39394666.0,70000000.0,70000000.0,70000000.0
b2025,w4738,,boiler room,boiler room ,,2000.0,2000,,7000000.0,28780255.0,7000000.0,16970581.0,7000000.0,7000000.0,7000000.0
b2050,w4815,o5334,boo! a madea halloween,boo! a madea halloween,boo! a madea halloween,2016.0,2016,2016.0,20000000.0,74800000.0,20000000.0,73206343.0,20000000.0,20000000.0,20000000.0
b2053,w4829,o6377,boogie nights,boogie nights,boogie nights,1997.0,1997,1997.0,15000000.0,43100000.0,15000000.0,26400640.0,15000000.0,15000000.0,15000000.0
b2057,w4843,o10586,book of shadows: blair witch 2,book of shadows: blair witch 2,book of shadows: blair witch 2,2000.0,2000,2000.0,15000000.0,47700000.0,15000000.0,26437094.0,15000000.0,15000000.0,15000000.0
b2087,w4992,o5078,bottle rocket,bottle rocket,bottle rocket,1996.0,1996,1996.0,7000000.0,560069.0,7000000.0,560069.0,7000000.0,7000000.0,7000000.0
b2090,w5006,,bounce,bounce ,,2000.0,2000,,35000000.0,53425292.0,35000000.0,36805288.0,35000000.0,35000000.0,35000000.0
b2095,w5040,o2039,bowfinger,bowfinger,bowfinger,1999.0,1999,1999.0,55000000.0,98600000.0,55000000.0,66384775.0,55000000.0,55000000.0,55000000.0
b2096,w5044,o16211,bowling for columbine,bowling for columbine,bowling for columbine,2002.0,2002,2002.0,4000000.0,58000000.0,4000000.0,21576018.0,4000000.0,4000000.0,4000000.0
b2112,w5100,,boyhood,boyhood ,,2014.0,2014,,4000000.0,44500000.0,4000000.0,25352281.0,4000000.0,4000000.0,4000000.0
b2115,w5107,,boys don't cry,boys don't cry ,,1999.0,1999,,2000000.0,11500000.0,2000000.0,11540607.0,2000000.0,2000000.0,2000000.0
b2122,w5133,o13704,boyz n the hood,boyz n the hood,boyz n the hood,1991.0,1991,1991.0,6500000.0,57500000.0,6500000.0,57504069.0,6500000.0,6500000.0,6500000.0
b2131,w5154,o7459,bram stoker's dracula,bram stoker's dracula,bram stoker's dracula,1992.0,1992,1992.0,40000000.0,215900000.0,40000000.0,82522790.0,40000000.0,40000000.0,40000000.0
b2148,w5234,,breakfast of champions,breakfast of champions ,,1999.0,1999,,12000000.0,178278.0,12000000.0,178278.0,12000000.0,12000000.0,12000000.0
b2181,w5322,o18614,bride wars,bride wars,bride wars,2009.0,2009,2009.0,30000000.0,114700000.0,30000000.0,58715510.0,30000000.0,30000000.0,30000000.0
b2182,w5302,,bride and prejudice,bride and prejudice,,2005.0,2004,,7000000.0,24700000.0,7000000.0,6605592.0,7000000.0,7000000.0,7000000.0
b2183,w5312,o13502,bride of chucky,bride of chucky,bride of chucky,1998.0,1998,1998.0,25000000.0,50700000.0,25000000.0,32383850.0,25000000.0,25000000.0,25000000.0
b2189,w5344,,bridge of spies,bridge of spies ,,2015.0,2015,,40000000.0,165500000.0,40000000.0,72313754.0,40000000.0,40000000.0,40000000.0
b2193,w5356,,bridget jones: the edge of reason,bridget jones: the edge of reason ,,2004.0,2004,,40000000.0,262500000.0,40000000.0,40226215.0,40000000.0,40000000.0,40000000.0
b2208,w5390,,bring it on,bring it on ,,2000.0,2000,,11000000.0,90400000.0,11000000.0,68379000.0,11000000.0,11000000.0,11000000.0
b2210,w5400,,bringing down the house,bringing down the house ,,2003.0,2003,,33000000.0,164700000.0,33000000.0,132716677.0,33000000.0,33000000.0,33000000.0
b2211,w5402,o2041,bringing out the dead,bringing out the dead,bringing out the dead,1999.0,1999,1999.0,32000000.0,16800000.0,55000000.0,16797191.0,55000000.0,55000000.0,55000000.0
b2219,w5460,o18195,brokeback mountain,brokeback mountain,brokeback mountain,2005.0,2005,2005.0,14000000.0,178100000.0,14000000.0,83043761.0,14000000.0,14000000.0,14000000.0
b2220,w5462,o2042,brokedown palace,brokedown palace,brokedown palace,1999.0,1999,1999.0,25000000.0,10115013.0,25000000.0,10115013.0,25000000.0,25000000.0,25000000.0
b2225,w5474,o1016,broken city,broken city,broken city,2013.0,2013,2013.0,35000000.0,34500000.0,35000000.0,19701164.0,35000000.0,35000000.0,35000000.0
b2239,w5529,o3682,brooklyn rules,brooklyn rules,brooklyn rules,2007.0,2007,2007.0,8000000.0,458232.0,8000000.0,458232.0,8000000.0,8000000.0,8000000.0
b2240,w5531,o18617,brooklyn's finest,brooklyn's finest,brooklyn's finest,2010.0,2009,2009.0,17000000.0,36400000.0,17000000.0,27163593.0,17000000.0,17000000.0,17000000.0
b2263,w5580,o9659,bruce almighty,bruce almighty,bruce almighty,2003.0,2003,2003.0,81000000.0,484600000.0,81000000.0,242829261.0,81000000.0,81000000.0,81000000.0
b2269,w5596,,bubble boy,bubble boy ,,2001.0,2001,,13000000.0,5000000.0,13000000.0,5007898.0,13000000.0,13000000.0,13000000.0
b2273,w5629,o2476,bucky larson: born to be a star,bucky larson: born to be a star,bucky larson: born to be a star,2011.0,2011,2011.0,9000000.0,2500000.0,10000000.0,2529395.0,10000000.0,10000000.0,10000000.0
b2301,w5745,o9660,bulletproof monk,bulletproof monk,bulletproof monk,2003.0,2003,2003.0,52000000.0,37700000.0,52000000.0,23358708.0,52000000.0,52000000.0,52000000.0
b2319,w5809,o16486,burn after reading,burn after reading,burn after reading,2008.0,2008,2008.0,37000000.0,163700000.0,37000000.0,60355347.0,37000000.0,37000000.0,37000000.0
b2324,w5837,,burnt,burnt ,,2015.0,2015,,20000000.0,36600000.0,20000000.0,13651946.0,20000000.0,20000000.0,20000000.0
b2358,w7148,,chips,chips ,,2017.0,2017,,25000000.0,24800000.0,25000000.0,17990387.0,25000000.0,25000000.0,25000000.0
b2373,w6004,o16490,cadillac records,cadillac records,cadillac records,2008.0,2008,2008.0,12000000.0,8880045.0,12000000.0,8195551.0,12000000.0,12000000.0,12000000.0
b2410,w6174,,camp x-ray,camp x-ray ,,2014.0,2014,,1000000.0,60581.0,1000000.0,13302.0,1000000.0,1000000.0,1000000.0
b2421,w6203,o20638,canadian bacon,canadian bacon,canadian bacon,1995.0,1995,1995.0,11000000.0,178104.0,11000000.0,163971.0,11000000.0,11000000.0,11000000.0
b2435,w6262,o18626,capitalism: a love story,capitalism: a love story,capitalism: a love story,2009.0,2009,2009.0,20000000.0,17400000.0,20000000.0,14363397.0,20000000.0,20000000.0,20000000.0
b2437,w6265,,capote,capote ,,2005.0,2005,,7000000.0,49200000.0,7000000.0,28750530.0,7000000.0,7000000.0,7000000.0
b2439,w6277,o5343,captain america: civil war,captain america: civil war,captain america: civil war,2016.0,2016,2016.0,250000000.0,1153000.0,250000000.0,408084349.0,250000000.0,250000000.0,250000000.0
b2440,w6278,o2478,captain america: the first avenger,captain america: the first avenger,captain america: the first avenger,2011.0,2011,2011.0,140000000.0,370600000.0,140000000.0,176654505.0,140000000.0,140000000.0,140000000.0
b2441,w6279,o9928,captain america: the winter soldier,captain america: the winter soldier,captain america: the winter soldier,2014.0,2014,2014.0,170000000.0,714300000.0,170000000.0,259766572.0,170000000.0,170000000.0,170000000.0
b2443,w6287,,captain corelli's mandolin,captain corelli's mandolin ,,2001.0,2001,,57000000.0,62112895.0,57000000.0,25543895.0,57000000.0,57000000.0,57000000.0
b2448,w6314,,captain phillips,captain phillips ,,2013.0,2013,,55000000.0,218800000.0,55000000.0,107100855.0,55000000.0,55000000.0,55000000.0
b2474,w6389,o19048,carlito's way,carlito's way,carlito's way,1993.0,1993,1993.0,30000000.0,63800000.0,30000000.0,36948322.0,30000000.0,30000000.0,30000000.0
b2491,w6438,,carrie (2013),carrie (2013 film),,2013.0,2013,,30000000.0,85000000.0,30000000.0,35266619.0,30000000.0,30000000.0,30000000.0
b2495,w6444,,cars,cars ,,2006.0,2006,,120000000.0,462200000.0,120000000.0,244082982.0,120000000.0,120000000.0,120000000.0
b2496,w6445,o2480,cars 2,cars 2,cars 2,2011.0,2011,2011.0,200.0,562100000.0,200000000.0,191452396.0,200000000.0,200000000.0,200000000.0
b2503,w6462,,casablanca,casablanca ,,1942.0,1942,,878000.0,3700000.0,950000.0,0.0,950000.0,950000.0,950000.0
b2509,w6471,o18627,case 39,case 39,case 39,2010.0,2009,2009.0,26000000.0,28200000.0,26000000.0,13261851.0,26000000.0,26000000.0,26000000.0
b2522,w6522,o10595,cast away,cast away,cast away,2000.0,2000,2000.0,90000000.0,429600000.0,90000000.0,233632142.0,90000000.0,90000000.0,90000000.0
b2533,w6584,o16214,catch me if you can,catch me if you can,catch me if you can,2002.0,2002,2002.0,52000000.0,352100000.0,52000000.0,164615351.0,52000000.0,52000000.0,52000000.0
b2535,w6587,o21987,catch that kid,catch that kid,catch that kid,2004.0,6-Feb,2004.0,12000000.0,16900000.0,12000000.0,16703799.0,12000000.0,12000000.0,12000000.0
b2546,w6602,o19980,cats &amp; dogs,cats & dogs,cats & dogs,2001.0,2001,2001.0,60000000.0,200700000.0,60000000.0,93385515.0,60000000.0,60000000.0,60000000.0
b2547,w6604,o7947,cats &amp; dogs: the revenge of kitty galore,cats & dogs: the revenge of kitty galore,cats & dogs: the revenge of kitty galore,2010.0,2010,2010.0,85000000.0,112500000.0,85000000.0,43585753.0,85000000.0,85000000.0,85000000.0
b2551,w6622,,catwoman,catwoman ,,2004.0,2004,,100000000.0,82100000.0,100000000.0,40202379.0,100000000.0,100000000.0,100000000.0
b2567,w6681,,cellular,cellular ,,2004.0,2004,,25000000.0,56400000.0,25000000.0,32003620.0,25000000.0,25000000.0,25000000.0
b2589,w6714,,chain letter,chain letter ,,2010.0,2010,,3000000.0,585362.0,3000000.0,138788.0,3000000.0,3000000.0,3000000.0
b2605,w6789,,changeling,changeling ,,2008.0,2008,,55000000.0,113000000.0,55000000.0,35739802.0,55000000.0,55000000.0,55000000.0
b2606,w6792,o16215,changing lanes,changing lanes,changing lanes,2002.0,2002,2002.0,45000000.0,94935764.0,45000000.0,66818548.0,45000000.0,45000000.0,45000000.0
b2611,w6807,,chappie,chappie ,,2015.0,2015,,49000000.0,102100000.0,49000000.0,31569268.0,49000000.0,49000000.0,49000000.0
b2618,w6832,o3689,charlie bartlett,charlie bartlett,charlie bartlett,2008.0,1-May,2007.0,,5200000.0,12000000.0,3951699.0,12000000.0,12000000.0,12000000.0
b2629,w6864,o3690,charlie wilson's war,charlie wilson's war,charlie wilson's war,2007.0,2007,2007.0,75000000.0,119000000.0,75000000.0,66661095.0,75000000.0,75000000.0,75000000.0
b2630,w6831,,charlie and the chocolate factory,charlie and the chocolate factory ,,2005.0,2005,,150000000.0,475000000.0,150000000.0,206459076.0,150000000.0,150000000.0,150000000.0
b2631,w6866,,charlie's angels,charlie's angels ,,2000.0,2000,,90000000.0,264100000.00000003,93000000.0,125305545.0,93000000.0,93000000.0,93000000.0
b2632,w6867,o9663,charlie's angels: full throttle,charlie's angels: full throttle,charlie's angels: full throttle,2003.0,2003,2003.0,120000000.0,259100000.00000003,120000000.0,100830111.0,120000000.0,120000000.0,120000000.0
b2644,w6895,o21988,chasing liberty,chasing liberty,chasing liberty,2004.0,2004,2004.0,23000000.0,12313323.0,23000000.0,12195626.0,23000000.0,23000000.0,23000000.0
b2646,w6897,o3334,chasing mavericks,chasing mavericks,chasing mavericks,2012.0,2012,2012.0,20000000.0,8300000.000000001,20000000.0,6002756.0,20000000.0,20000000.0,20000000.0
