index,key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,release_date,release_month,release_quarter,release_day_of_the_year,release_week_of_the_year,holiday_season,runtime,mpaa_rating,bom_awards,bom_awards_scr,actor_clean,director_clean,writer_clean,distributor_clean,composer_clean,cinematographer_clean,producer_clean,actor_score,director_score,writer_score,distributor_score,composer_score,cinematographer_score,producer_score
4958,b13767,w22089,o3984,the life before her eyes,2007,13000000.0,7248490.0,-0.44242384615384617,2008-04-18 00:00:00,4.0,2.0,109.0,15.0,0.0,,4.0,,0.0,"['Uma Thurman', 'Evan Rachel Wood']",['Vadim Perelman'],[''],['Magnolia'],['James Horner'],['PaweÅ\x82 Edelman'],"['AimeÌ\x81e Peyronnet', 'Vadim Perelman', 'Anthony Katagas']",12.702906004647629,2.7922061072261073,0.0,1.2938208791545818,4.846969590155739,-0.6352946776223777,-1.3998988582417584
4959,b13770,w22120,o9818,the life of david gale,2003,38000000.0,38955598.0,0.025147315789473684,2003-02-21 00:00:00,2.0,1.0,52.0,7.0,1.0,,4.0,,0.0,"['Kevin Spacey', 'Kate Winslet', 'Laura Linney', 'Melissa McCarthy']",['Alan Parker'],[''],['Universal'],"['Alex Parker', 'Jake Parker']",['Michael Seresin'],['Nicolas Cage'],15.133168451660625,14.132947558894294,0.0,5.641032691138026,0.05029463157894737,12.713750141939546,2.0356823005019495
4960,b13773,w22176,,the light between oceans ,2016,20000000.0,25365646.0,0.2682823,2016-09-02 00:00:00,9.0,3.0,246.0,35.0,1.0,,3.0,,0.0,"['Michael Fassbender', 'Alicia Vikander', 'Rachel Weisz']",['Derek Cianfrance'],[''],['Buena Vista'],['Alexandre Desplat'],['Adam Arkapaw'],"['David Heyman', 'Jeffrey Clifford']",16.879563364589284,5.329907833333333,0.0,3.754049241719004,5.0310516927293545,0.9782587970588235,0.2332989759259259
4961,,w22192,,the light touch,,1163000.0,1281000.0,0.10146173688736028,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4962,b13775,w22266,o2177,the limey,1999,10000000.0,3204663.0,-0.6795336999999999,1999-10-08 00:00:00,10.0,4.0,281.0,40.0,1.0,,4.0,,0.0,"['Terence Stamp', 'Lesley Ann Warren', 'Luis Guzmán', 'Barry Newman']",['Steven Soderbergh'],['Lem Dobbs'],['Artisan'],['Cliff Martinez'],['Edward Lachman'],"['John Hardy', 'Scott Kramer']",-0.5689634446757416,2.9219035764939467,0.14724736044330777,0.5476241164237755,2.768097665688296,3.842761124243337,-1.531116574358974
4963,b13777,w22273,,the lincoln lawyer ,2011,40000000.0,75009200.0,0.87523,2011-03-18 00:00:00,3.0,1.0,77.0,11.0,0.0,,4.0,,0.0,"['Matthew McConaughey', 'Ryan Phillippe', 'Marisa Tomei', 'William H. Macy', 'Josh Lucas', 'John Leguizamo', 'Michael Pena', 'Bryan Cranston']",['Brad Furman'],['John Romano'],['Lionsgate'],['Cliff Martinez'],['Lukas Ettlin'],"['Sidney Kimmel', 'Gary Lucchesi', 'Tom Rosenberg', 'Richard Wright']",69.8815535423411,0.9821999166666666,0.87523,5.418867988958118,2.768097665688296,0.12818925929487185,6.4295584788065465
4964,b13785,w22300,o2726,the lion of judah,2011,15000000.0,15000000.0,0.0,2011-06-03 00:00:00,6.0,2.0,154.0,22.0,1.0,,2.0,,0.0,"['Ernest Borgnine ', 'Michael Madsen ']","['Deryck Broom', 'Roger Hawkins']",[''],['Rocky Mountain Pictures'],['AMG Music Group (Produced by: Greg Sims & Adam Carpenter)'],['Deryck Broom'],"['Jacqui Cunningham', 'Phil Cunningham', 'Sunu Gonera', 'Daniel Santefort', 'Rose Warner', 'Animated Family Films']",0.0,0.0,0.0,-0.29775923163265305,0.0,0.0,0.0
4965,b13789,w22373,,the little drummer girl ,1984,20000000.0,7828841.0,-0.60855795,1984-10-19 00:00:00,10.0,4.0,293.0,42.0,0.0,,4.0,,0.0,['Diane Keaton'],[''],[''],['Warner Bros.'],['Dave Grusin'],['Wolfgang Treu'],"['Robert L. Crawford', 'Patrick Kelley', 'Dieter Meyer']",9.176010871917986,0.0,0.0,5.157735405996123,8.024626163769103,-0.60855795,-1.2845841969924812
4966,,w22402,o12024,the little hut,1957,1662000.0,3600000.0,1.1660649819494584,2057-08-26 00:00:00,8.0,3.0,238.0,34.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4967,b13794,w22431,,the little minister (1934 film),1934,648000.0,1104000.0,0.7037037037037037,2034-12-28 00:00:00,12.0,4.0,362.0,52.0,0.0,,6.0,,0.0,"['Katharine Hepburn', 'John Beal', 'Alan Hale', 'Donald Crisp', 'Frank Conroy', 'Reginald Denny']",['Richard Wallace'],"['Jane Murfin', 'Sarah Y. Mason', 'Victor Heerman', 'Mortimer Offner ', 'Jack Wagner ']",['RKO'],['Max Steiner'],['Henry W. Gerrard'],['Pandro S. Berman'],6.627044961256015,0.7037037037037037,5.37838865194899,1.9551380217934462,2.901947704734851,2.2103424178895876,1.375532436566235
4968,b13800,,,the little vampire,,35000000.0,27965865.0,-0.20097528571428566,,,,,,,,2.0,,0.0,[''],[''],['Karey Kirkpatrick'],['New Line'],[''],['Ellis W. Carter'],[''],0.0,0.0,0.5111873336507936,3.260676036838829,0.0,5.670261366662787,0.0
4969,,w22567,o14065,the living desert,10-Nov,300000.0,2600000.0,7.666666666666668,2053-11-10 00:00:00,11.0,4.0,314.0,45.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4970,,w22574,o12025,the living idol,1957,360000.0,350000.0,-0.027777777777777776,2058-05-06 00:00:00,5.0,2.0,126.0,18.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4971,b13806,w22595,o9819,the lizzie mcguire movie,2003,17000000.0,55534455.0,2.2667326470588245,2003-05-02 00:00:00,5.0,2.0,122.0,17.0,0.0,,2.0,,0.0,['Hilary Duff'],['Jim Fall'],['Susan Estelle Jansen'],['Buena Vista'],['Cliff Eidelman'],['Jerzy ZielinÌ\x81ski'],['Stan Rogow'],0.660127613630891,2.2667326470588245,2.2667326470588245,3.754049241719004,2.1143868801252723,2.2667326470588245,2.2667326470588245
4972,,w22628,,the loft ,,14000000.0,10100000.0,-0.2785714285714286,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4973,b13816,w22707,o22442,the lonely lady,30-Sep,6000000.0,1223220.0,-0.79613,1983-09-30 00:00:00,9.0,3.0,273.0,39.0,0.0,,4.0,,0.0,"['Pia Zadora', 'Lloyd Bochner', 'Bibi Besch', 'Joseph Cali']",['Peter Sasdy'],[''],['Universal'],['Charlie Calello'],['Brian West'],['Robert R. Weston'],-3.18452,-0.79613,0.0,5.641032691138026,-0.79613,-0.7272509166666667,-0.79613
4974,,w22741,o9570,the long gray line,1955,1748000.0,4100000.0,1.3455377574370708,2055-02-09 00:00:00,2.0,1.0,40.0,6.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4975,b13821,w22746,o5217,the long kiss goodnight,1996,65000000.0,89456761.0,0.3762578615384615,1996-10-11 00:00:00,10.0,4.0,285.0,40.0,1.0,,4.0,,0.0,"['Geena Davis', 'Samuel L. Jackson', 'Brian Cox']",['Renny Harlin'],['Shane Black'],['New Line'],['Alan Silvestri'],['Guillermo Navarro'],"['Shane Black', 'Michael De Luca', 'Steve Tisch']",20.317518765509178,0.26775970428067297,0.21430053076923075,3.260676036838829,2.5140871048250646,1.928185282298732,5.907338293228125
4976,b13822,w22756,o3119,the long riders,1980,8000000.0,15795189.0,0.974398625,1980-05-16 00:00:00,5.0,2.0,137.0,19.0,0.0,,4.0,,0.0,"['Dennis Quaid', 'Randy Quaid']",['Walter Hill'],['James Keach'],['United Artists'],['Ry Cooder'],['Ric Waite'],['James Keach'],16.1448013301044,1.7515763081821683,0.6515965625,6.383899716130866,1.6163474628777472,1.9182211582440478,0.10276550833333331
4977,b13823,w22765,o12628,the long voyage home,1940,682495.0,580129.0,-0.1499879119993553,2040-10-09 00:00:00,10.0,4.0,283.0,41.0,0.0,,6.0,,0.0,"['John Wayne', 'Thomas Mitchell', 'Ian Hunter', 'Barry Fitzgerald', 'Wilfrid Lawson', 'John Qualen', 'Mildred Natwick']",['John Ford'],"['Dudley Nichols', 'Eugene ONeill ']",['United Artists'],['Richard Hageman'],['Gregg Toland'],['Walter Wanger'],8.503149761914367,0.867924061430098,-0.02984966799136246,6.383899716130866,0.13929175828603663,3.291526881837942,1.998939347269761
4978,b13827,w22776,,the longest day ,1962,7750000.0,50100000.0,5.4645161290322575,2062-10-04 00:00:00,10.0,4.0,277.0,40.0,0.0,,7.0,,0.0,"['Eddie Albert', 'Paul Anka', 'Richard Beymer', 'Richard Burton', 'Red Buttons', 'Sean Connery', 'Fabian', 'Mel Ferrer', 'Henry Fonda', 'Steve Forrest', 'Leo Genn', 'Jeffrey Hunter', 'Peter Lawford', 'Christian Marquand', 'Roddy McDowall', 'Sal Mineo', 'Robert Mitchum', 'Kenneth More', 'Edmond OBrien', 'Robert Ryan', 'George Segal', 'Rod Steiger', 'Richard Todd', 'Peter Van Eyck', 'Robert Wagner', 'John Wayne', 'Stuart Whitman']","['Ken Annakin ', 'Andrew Marton ', 'Bernhard Wicki ']",['Cornelius Ryan'],['Fox'],['Maurice Jarre'],"['Jean Bourgoin', 'Walter Wottitz']","['Darryl F. Zanuck', 'Cinematographers']",100.36511367317203,16.39354838709677,5.4645161290322575,5.646431275360688,2.8290340326004033,10.929032258064515,9.408968170525775
4979,b13828,w22780,,the longest ride ,2015,34000000.0,62944815.0,0.8513180882352941,2015-04-10 00:00:00,4.0,2.0,100.0,14.0,0.0,,3.0,,0.0,"['Britt Robertson', 'Scott Eastwood', 'Jack Huston', 'Melissa Benoist', 'Alan Alda']",[''],['Craig Bolotin'],['Fox'],['Mark Isham'],['David Tattersall'],"['Marty Bowen', 'Wyck Godfrey']",31.949023312863314,0.0,0.8513180882352941,5.646431275360688,4.559581344694173,-0.19798326098039207,4.094902443292872
4980,b13830,w22781,,the longest yard (1974 film),1974,2900000.0,43008075.0,13.830370689655172,1974-08-30 00:00:00,8.0,3.0,242.0,34.0,1.0,,4.0,,0.0,[''],[''],[''],['Paramount'],['Frank De Vol'],['Joseph Biroc'],['Albert S. Ruddy'],0.0,0.0,0.0,8.186987636001584,5.4780897924840195,13.830370689655172,2.356225437931035
4981,b13831,w22784,o16798,the longshots,22-Aug,23000000.0,11767866.0,-0.48835365217391297,2008-08-22 00:00:00,8.0,3.0,235.0,33.0,0.0,,2.0,,0.0,['Ice Cube'],['Fred Durst'],[''],['MGM (Weinstein)'],['Teddy Castellucci'],['Conrad W. Hall'],"['Matt Alvarez', 'Ice Cube']",4.012252944523746,-0.7426690260869565,0.0,7.509817803777159,0.844138327981206,-0.3080838403726708,4.513980821031298
4982,b13836,,,the lookout,,16000000.0,5371181.0,-0.6643011875,,,,,,,,4.0,,0.0,"['Isla Fisher', 'Matthew Goode', 'Jeff Daniels', 'Carla Gugino']",['Scott Frank'],['Scott Frank'],['Miramax'],['James Newton Howard'],['Ellis W. Carter'],"['Gary Barber', 'Roger Birnbaum', 'Jonathan Glickman', 'Laurence Mark']",9.58537696931937,0.11752083482142855,2.7114494837053575,7.1781160245824225,4.268476192635189,5.670261366662787,2.5115776838313937
4983,,w22815,,the lookout (2007 film),,16000000.0,5371181.0,-0.6643011875,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4984,b13838,w22846,,the lord of the rings (1978 film),1978,4000000.0,30500000.0,6.625,1978-11-15 00:00:00,11.0,4.0,319.0,46.0,1.0,,2.0,,0.0,['Anthony Daniels'],[''],[''],['United Artists'],"['Leonard Rosenman', 'Paul Kont']",['Timothy Galfas'],['Saul Zaentz'],6.830147058823529,0.0,0.0,6.383899716130866,8.86393522045396,3.1952735892857143,28.284956849264706
4985,b13847,,,the lords of salem,,1500000.0,1165882.0,-0.22274533333333327,,,,,,,,4.0,,0.0,[''],['Rob Zombie'],['Rob Zombie'],['Anchor Bay Films'],[''],['Ellis W. Carter'],[''],0.0,1.4155316650793652,0.32409948888888895,-0.7278609869407605,0.0,5.670261366662787,0.0
4986,,w22856,,the lords of salem ,,1500000.0,1544989.0,0.029992666666666667,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4987,b13848,w22869,,the losers ,2010,25000000.0,29379723.0,0.17518892,2010-04-23 00:00:00,4.0,2.0,113.0,16.0,0.0,,3.0,,0.0,"['Idris Elba', 'Chris Evans', 'Jeffrey Dean Morgan', 'Zoe Saldana']",[''],[''],['Warner Bros.'],['John Ottman'],['Scott Kevan'],"['Akiva Goldsman', 'Joel Silver']",3.255492003528201,0.0,0.0,5.157735405996123,12.685879378823618,1.637555516111111,1.7051264208743908
4988,b13851,w22892,o1463,the lost boys,1987,8500000.0,32200000.000000004,2.788235294117648,1987-07-31 00:00:00,7.0,3.0,212.0,30.0,0.0,,4.0,,0.0,"['Jason Patric', 'Kiefer Sutherland', 'Corey Haim']",['Joel Schumacher'],[''],['Warner Bros.'],['Thomas Newman'],['Michael Chapman'],['Harvey Bernhard'],8.107930014903687,2.2739462196919598,0.0,5.157735405996123,3.9639227372249297,9.131410270415993,11.769117647058824
4989,b13852,,,the lost city,,9600000.0,4386236.0,-0.5431004166666666,,,,,,,,4.0,,0.0,"['Andy Garcia', 'Dustin Hoffman', 'Bill Murray', 'Benjamin Bratt']",['Andy Garcia'],[''],['Magnolia'],[''],['Ellis W. Carter'],[''],19.793478963352563,-0.5431004166666666,0.0,1.2938208791545818,0.0,5.670261366662787,0.0
4990,,w22937,o5008,the lost moment,1947,1313775.0,734357.0,-0.4410329013720005,2047-11-21 00:00:00,11.0,4.0,325.0,46.0,0.0,,6.0,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4991,,w22939,,the lost patrol (1934 film),,262000.0,583000.0,1.2251908396946565,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4992,b13855,,,the lost skeleton of cadavra,,40000.0,143121.0,2.578025,2004-02-06 00:00:00,2.0,1.0,37.0,5.0,0.0,,2.0,,0.0,[''],[''],[''],['Sony Repertory'],[''],['Ellis W. Carter'],[''],0.0,0.0,0.0,2.578025,0.0,5.670261366662787,0.0
4993,,w22950,o22669,the lost squadron,1932,621000.0,732000.0,0.17874396135265694,2032-03-12 00:00:00,3.0,1.0,72.0,10.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4994,b13856,w22957,,the lost weekend ,1945,1250000.0,11000000.0,7.8,2045-11-16 00:00:00,11.0,4.0,320.0,46.0,0.0,,6.0,,0.0,"['Ray Milland', 'Jane Wyman', 'Phillip Terry', 'Howard Da Silva', 'Doris Dowling', 'Frank Faylen']",['Billy Wilder'],"['Charles Brackett', 'Billy Wilder']",['Paramount'],['Miklos Rozsa'],['John Seitz'],['Charles Brackett'],27.70101477185103,3.8065307682297793,7.530100795904061,8.186987636001584,3.6860190144128344,3.614659998806309,2.5797243932538048
4995,,w22958,,the lost world (1925 film),,700000.0,1300000.0,0.8571428571428571,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4996,,w22959,,the lost world (1960 film),,1515000.0,2500000.0,0.6501650165016502,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4997,b13859,w23043,o5596,the love bug,1968,5000000.0,51264000.0,9.2528,1969-03-13 00:00:00,3.0,1.0,72.0,10.0,0.0,,7.0,,0.0,"['Dean Jones', 'Michele Lee', 'David Tomlinson', 'Buddy Hackett']",['Robert Stevenson'],[''],['Disney'],['George Bruns'],['Edward Colman'],['Bill Walsh'],31.16786367790835,9.2528,0.0,8.783663575,9.2528,9.2528,9.2528
4998,b13860,w23077,o16800,the love guru,2008,62000000.0,40863344.0,-0.3409138064516129,2008-06-20 00:00:00,6.0,2.0,172.0,24.0,0.0,,3.0,,0.0,"['Mike Myers', 'Jessica Alba', 'Justin Timberlake', 'Ben Kingsley']",['Marco Schnabel'],[''],['Paramount'],"['George S. Clinton', 'Malcolm Kirby Jr.']",['Peter Deming'],"['Gary Barber', 'Roger Birnbaum', 'Michael De Luca']",11.612651170134729,-0.3409138064516129,0.0,8.186987636001584,0.20069257132200363,5.242036603135764,4.887616146093357
4999,b13861,w23119,,the love letter (1999 film),1999,20000000.0,8302478.0,-0.5848760999999999,1999-05-21 00:00:00,5.0,2.0,141.0,20.0,0.0,,3.0,,0.0,"['Jack Black', 'Ellen DeGeneres']",[''],['Maria Maggenti'],['DreamWorks'],['Luis EnriÌ\x81quez Bacalov'],['Tami Reiker'],['Beau Flynn'],8.935184247234494,0.0,0.19925357500000007,4.192545801277307,-0.5848760999999999,3.7343865496753246,0.09006957336567334
5000,b13864,w23235,,the lovely bones ,2009,65000000.0,93621340.0,0.4403283076923077,2009-12-11 00:00:00,12.0,4.0,345.0,49.0,0.0,,3.0,Nominated for One Oscar.,1.0,"['Saoirse Ronan', 'Mark Wahlberg', 'Rachel Weisz', 'Susan Sarandon', 'Stanley Tucci', 'Michael Imperioli']",['Peter Jackson'],"['Philippa Boyens', 'Fran Walsh']",['Paramount (DreamWorks)'],['Brian Eno'],['Andrew Lesnie'],"['Steven Spielberg', 'Fran Walsh']",23.64433805374052,1.059026128205128,2.4993544358974358,1.9045202315881582,1.1159380608974359,1.5685267538461538,6.533472644572596
5001,,w23265,,the loves of carmen (1948 film),,2500000.0,2500000.0,0.0,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5002,b13871,w23327,,the lucky one ,2012,25000000.0,99400000.0,2.9760000000000004,2012-04-20 00:00:00,4.0,2.0,111.0,16.0,0.0,,3.0,,0.0,"['Zac Efron', 'Taylor Schilling', 'Blythe Danner', 'Jay R. Ferguson']",['Scott Hicks'],['Will Fetters'],['Warner Bros.'],['Mark Isham'],['Alar Kivilo'],"['Denise Di Novi', 'Alison Greenspan', 'Kevin McCormick']",15.594599610306679,2.2347851602534563,1.9532776618589747,5.157735405996123,4.559581344694173,2.563784600734447,8.654730657226077
5003,b13872,w23328,,the lucky ones ,2008,14000000.0,266967.0,-0.9809309285714286,2008-09-26 00:00:00,9.0,3.0,270.0,38.0,0.0,,4.0,,0.0,"['Rachel McAdams', 'Michael Pena', 'Tim Robbins']",['Neil Burger'],['Neil Burger'],['Lionsgate'],['Rolfe Kent'],['Declan Quinn'],['Neil Burger'],44.42387603963027,2.672940232683983,2.672940232683983,5.418867988958118,5.164894276459569,1.240163431148578,-0.9809309285714286
5004,,w23521,o9351,the mad miss manton,1938,383000.0,716000.0,0.8694516971279374,2038-10-21 00:00:00,10.0,4.0,294.0,42.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5005,b13883,w23640,o3556,the magic of belle isle,2012,5000000.0,102388.0,-0.9795224,2012-07-06 00:00:00,7.0,3.0,188.0,27.0,1.0,,2.0,,0.0,"['Morgan Freeman', 'Virginia Madsen']",['Rob Reiner'],['Rob Reiner'],['Magnolia'],['Marc Shaiman'],['Reed Morano'],['David Valdes'],7.948383135393458,1.9484364486318055,-0.9795224,1.2938208791545818,1.4245991666347417,3.4849601311111114,1.8678714210232326
5006,,w23656,,the magnificent ambersons ,,1100000.0,1000000.0,-0.09090909090909093,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5007,b13886,w23669,o6633,the magnificent seven,1960,2000000.0,2250000.0,0.125,2060-10-23 00:00:00,10.0,4.0,297.0,42.0,0.0,,6.0,,0.0,"['Yul Brynner', 'Eli Wallach', 'Steve McQueen', 'Charles Bronson', 'Robert Vaughn', 'Brad Dexter', 'James Coburn']",['John Sturges'],['William Roberts'],['United Artists'],['Elmer Bernstein'],['Charles Lang'],['John Sturges'],11.754699178928812,1.39866023720789,0.125,6.383899716130866,5.682736557738984,4.213441890166027,1.1078251315789474
5008,b13889,w23692,,the main event (1979 film),1979,8000000.0,42800000.0,4.35,1979-06-22 00:00:00,6.0,2.0,173.0,24.0,0.0,,2.0,,0.0,"['Barbra Streisand', 'Ryan ONeal']",[''],[''],['Warner Bros.'],['Michael Melvoin'],['Mario Tosi'],['Jon Peters'],15.112549365974566,0.0,0.0,5.157735405996123,4.35,4.666816981684981,4.822051932813213
5009,b13890,w23703,,the majestic ,2001,72000000.0,37317558.0,-0.4817005833333333,2001-12-21 00:00:00,12.0,4.0,355.0,50.0,1.0,,2.0,,0.0,"['Jim Carrey', 'Matt Damon', 'Sydney Pollack']",['Frank Darabont'],[''],['Warner Bros.'],['Mark Isham'],['David Tattersall'],['Frank Darabont'],15.39339946659696,7.611647447777778,0.0,5.157735405996123,4.559581344694173,-0.19798326098039207,0.252279712962963
5010,b13893,w23798,o7574,the mambo kings,1992,15500000.0,6700000.0,-0.567741935483871,1992-02-28 00:00:00,2.0,1.0,59.0,8.0,0.0,,4.0,Nominated for One Oscar.,1.0,['Antonio Banderas'],['Arne Glimcher'],[''],['Warner Bros.'],['Robert Kraft'],['Michael Ballhaus'],['Arnon Milchan'],8.975082667655165,0.432258064516129,0.0,5.157735405996123,0.432258064516129,5.595707509670296,6.531154352219583
5011,,w23804,,the man (2005 film),,20000000.0,10300000.0,-0.485,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5012,,w23847,o14442,the man from down under,1943,954000.0,1070000.0,0.12159329140461216,2043-08-04 00:00:00,8.0,3.0,216.0,31.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5013,,w23869,o1895,the man from planet x,9-Mar,51000.0,1200000.0,22.52941176470589,2051-04-27 00:00:00,4.0,2.0,117.0,17.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5014,,w23905,o15263,the man in the gray flannel suit,1956,2670000.0,4350000.0,0.6292134831460674,2056-05-08 00:00:00,5.0,2.0,129.0,19.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5015,b13903,w23992,o6518,the man who knew too little,1997,20000000.0,13717039.0,-0.31414805,1997-11-14 00:00:00,11.0,4.0,318.0,45.0,1.0,,2.0,,0.0,"['Bill Murray', 'Alfred Molina']",['Jon Amiel'],['Howard Franklin'],['Warner Bros.'],['Christopher Young'],['Robert M. Stevens'],['Arnon Milchan'],10.086374638309916,-0.0445856,-0.5808329484397418,5.157735405996123,5.250281898676574,1.149024551695253,6.531154352219583
5016,b13904,w23993,,the man who knew too much (1956 film),1956,1200000.0,11300000.0,8.416666666666666,2056-06-01 00:00:00,6.0,2.0,153.0,22.0,0.0,,6.0,,0.0,['James Stewart'],['Alfred Hitchcock'],['John Michael Hayes'],['Paramount'],['Bernard Herrmann'],['Robert Burks'],['Herbert Coleman '],2.0285812207621388,2.135193179845045,3.711111111111111,8.186987636001584,4.467449238159958,2.386060606060606,4.084444444444444
5017,b13905,w23999,,the man who loved women (1983 film),1983,19000000.0,10964231.0,-0.4229352105263158,1983-12-16 00:00:00,12.0,4.0,350.0,50.0,0.0,,4.0,,0.0,"['Julie Andrews', 'Kim Basinger']",[''],[''],['Columbia'],['Henry Mancini'],['Haskell Wexler'],"['Tony Adams', 'Blake Edwards']",8.079597391292992,0.0,0.0,7.565452958038794,4.440853728183858,10.508783654462766,8.39656632907268
5018,,w24002,,the man who played god (1932 film),,546000.0,835000.0,0.5293040293040293,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5019,b13907,w24008,o14183,the man who shot liberty valance,1962,3200000.0,8000000.0,1.5,2062-04-22 00:00:00,4.0,2.0,112.0,16.0,0.0,,6.0,,0.0,"['James Stewart', 'John Wayne', 'Vera Miles', 'Lee Marvin', 'Edmond OBrien', 'Andy Devine', 'Ken Murray']",['John Ford'],"['James Warner Bellah', 'Willis Goldbeck']",['Paramount'],['Cyril Mockridge'],['William Clothier'],['Willis Goldbeck'],12.127571818508189,0.867924061430098,3.0,8.186987636001584,1.3058855683312454,1.1811913254373954,1.5
5020,b13908,w24014,,the man who wasn't there (2001 film),2001,10000000.0,18916623.0,0.8916622999999999,2001-11-02 00:00:00,11.0,4.0,306.0,43.0,0.0,,4.0,Nominated for One Oscar.,1.0,"['Billy Bob Thornton', 'Frances McDormand', 'James Gandolfini', 'Scarlett Johansson']",['Joel Coen'],"['Ethan Coen', 'Joel Coen']",['USA Films'],['Carter Burwell'],['Roger Deakins'],"['Tim Bevan', 'Ethan Coen', 'Eric Fellner']",16.078022102110815,5.863563367365505,11.72712673473101,5.4955806499782796,5.1670679300868,5.584931702525942,20.473247860497118
5021,b13910,w24017,,the man who would be king ,1975,8000000.0,13200000.0,0.65,1975-12-17 00:00:00,12.0,4.0,351.0,50.0,0.0,,2.0,,0.0,"['Sean Connery', 'Michael Caine', 'Christopher Plummer']",['John Huston'],"['John Huston', 'Gladys Hill']",['Allied Artists'],['Maurice Jarre'],['Oswald Morris'],['John Foreman'],17.415924999963316,16.51652396875,6.6717651785714285,2.622240532667499,2.8290340326004033,4.819528510591228,18.788698625
5022,,w24022,o1896,the man with a cloak,27-Nov,882000.0,763000.0,-0.1349206349206349,2052-05-16 00:00:00,5.0,2.0,137.0,19.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5023,b13921,w24027,o21432,the man with one red shoe,1985,16000000.0,8645411.0,-0.4596618125,1985-07-19 00:00:00,7.0,3.0,200.0,28.0,0.0,,2.0,,0.0,"['Tom Hanks', 'Carrie Fisher']",['Stan Dragoti'],[''],['Fox'],"['Thomas Newman', 'Thomas Newman']",['Richard H. Kline'],['Victor Drai'],26.983775527838052,6.586835760416666,0.0,5.646431275360688,7.927845474449859,1.750677280797023,0.2774486604166666
5024,,w24028,o9574,the man with the golden arm,1955,1000000.0,4350000.0,3.35,2056-01-16 00:00:00,1.0,1.0,16.0,3.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5025,b13924,w24031,o3557,the man with the iron fists,2012,15000000.0,19721245.0,0.31474966666666665,2012-11-02 00:00:00,11.0,4.0,307.0,44.0,0.0,,4.0,,0.0,"['RZA', 'Russell Crowe', 'Lucy Liu', 'Jamie Chung']",['RZA'],"['Eli Roth', 'RZA']",['Universal'],"['RZA', 'Howard Drossin']",['Chi Ying Chan'],"['Marc Abraham', 'Eric Newman', 'Eli Roth']",3.4439486871330987,0.31474966666666665,0.6294993333333333,5.641032691138026,4.43335527222222,-0.16366011904761904,4.472152303689277
