link	name	actor	assoc_producer	cinematographer	composer	director	exec_producer	line_producer	players	producer	writer
http://www.boxofficemojo.com/movies/?id=3:10toyuma57.htm	3:10 to Yuma (1957)	"['Glenn Ford', 'Van Heflin', 'Felicia Farr', 'Leora Dana', 'Henry Jones', 'Richard Jaeckel', 'Robert Emhardt']"		['Charles Lawton ']	['George Duning']	['Delmer Daves']				['David Heilweil']	"['Halsted Welles', 'Elmore Leonard ']"
http://www.boxofficemojo.com/movies/?id=310toyuma.htm	3:10 to Yuma (2007)	"['Russell Crowe', 'Christian Bale', 'Ben Foster', 'Peter Fonda', 'Vinessa Shaw', 'Alan Tudyk', 'Logan Lerman', 'Gretchen Mol', 'Luke Wilson*']"			['Marco Beltrami']	['James Mangold']				"['Ryan Kavanaugh', 'Cathy Konrad']"	
http://www.boxofficemojo.com/movies/?id=4.htm	4								No Player Information		
http://www.boxofficemojo.com/movies/?id=4littlegirls.htm	4 Little Girls								No Player Information		
http://www.boxofficemojo.com/movies/?id=4months3weeks2days.htm	"4 Months, 3 Weeks, 2 Days"								No Player Information		
http://www.boxofficemojo.com/movies/?id=40daysand40nights.htm	40 Days and 40 Nights	"['Josh Hartnett', 'Maggie Gyllenhaal']"		['Elliot Davis']	['Rolfe Kent']	['Michael Lehman']				"['Tim Bevan', 'Eric Fellner', 'Michael London']"	
http://www.boxofficemojo.com/movies/?id=42.htm	42	"['Chadwick Boseman', 'Harrison Ford', 'Alan Tudyk', 'Christopher Meloni', 'Lucas Black', 'John C. McGinley']"			['Mark Isham']	['Brian Helgeland']				"['Jason Clark', 'Jon Jashni', 'Thomas Tull']"	['Brian Helgeland']
http://www.boxofficemojo.com/movies/?id=42up.htm	42 Up								No Player Information		
http://www.boxofficemojo.com/movies/?id=42ndstreet.htm	42nd Street	"['Warner Baxter', 'Bebe Daniels', 'George Brent', 'Una Merkel', 'Ruby Keeler', 'Guy Kibbee', 'Ned Sparks', 'Dick Powell']"		['Sol Polito']		['Lloyd Bacon']					"['Rian James', 'James Seymour']"
http://www.boxofficemojo.com/movies/?id=44inchchest.htm	44 Inch Chest	"['Ray Winstone', 'John Hurt', 'Ian McShane', 'Tom Wilkinson', 'Joanne Whalley']"				['Malcolm Venville']				"['Steve Golin', 'Paul Green ']"	
http://www.boxofficemojo.com/movies/?id=45years.htm	45 Years	"['Tom Courtenay', 'Charlotte Rampling']"				['Andrew Haigh']					
http://www.boxofficemojo.com/movies/?id=45365.htm	45365								No Player Information		
http://www.boxofficemojo.com/movies/?id=47ronin.htm	47 Ronin	['Keanu Reeves']			['Ilan Eshkeri']	['Carl Rinsch']				"['Pamela Abdy', 'Erwin Stoff', 'Scott Stuber']"	"['Hossein Amini', 'Chris Morgan']"
http://www.boxofficemojo.com/movies/?id=48hrs.htm	48 HRS.	['Eddie Murphy']			['James Horner']	['Walter Hill']				"['Lawrence Gordon', 'Joel Silver']"	
http://www.boxofficemojo.com/movies/?id=49up.htm	49 Up								No Player Information		
http://www.boxofficemojo.com/movies/?id=49thparallel.htm	49th Parallel	"['Leslie Howard', 'Raymond Massey', 'Laurence Olivier', 'Anton Walbrook', 'Glynis Johns', 'Eric Portman']"		['Freddie Young']	['Ralph Vaughan Williams']	['Michael Powell']				['Michael Powell']	['Emeric Pressburger']
http://www.boxofficemojo.com/movies/?id=444lastdayonearth.htm	4:44: Last Day on Earth	"['Willem Dafoe', 'Natasha Lyonne', 'Paz de la Huerta']"				['Abel Ferrara']					
http://www.boxofficemojo.com/movies/?id=fivebrokencameras.htm	5 Broken Cameras								No Player Information		
http://www.boxofficemojo.com/movies/?id=5daysofwar.htm	5 Days of War	"['Rupert Friend', 'Val Kilmer', 'Andy Garcia', 'Dean Cain', 'Emmanuelle Chriqui', 'Heather Graham']"				['Renny Harlin']					
http://www.boxofficemojo.com/movies/?id=5flightsup.htm	5 Flights Up	"['Morgan Freeman', 'Diane Keaton']"									
http://www.boxofficemojo.com/movies/?id=5to7.htm	5 to 7	"['Berenice Marlohe', 'Anton Yelchin']"									
http://www.boxofficemojo.com/movies/?id=50firstdates.htm	50 First Dates	"['Adam Sandler', 'Drew Barrymore', 'Rob Schneider', 'Kevin James*']"			['Teddy Castellucci']	['Peter Segal']				"['Jack Giarraputo', 'Steve Golin', 'Daniel Lupi']"	['George Wing']
http://www.boxofficemojo.com/movies/?id=50waysofsayingfabulous.htm	50 Ways of Saying Fabulous								No Player Information		
http://www.boxofficemojo.com/movies/?id=50to1.htm	50 to 1	['Skeet Ulrich']				['Jim Wilson']				['Jim Wilson']	['Jim Wilson']
http://www.boxofficemojo.com/movies/?id=50fifty.htm	50/50	"['Seth Rogen', 'Anna Kendrick', 'Bryce Dallas Howard', 'Anjelica Huston']"			['Michael Giacchino']	['Jonathan Levine']				"['Evan Goldberg', 'Will Reiser', 'Seth Rogen']"	['Will Reiser']
http://www.boxofficemojo.com/movies/?id=51birchstreet.htm	51 Birch Street								No Player Information		
http://www.boxofficemojo.com/movies/?id=52pickup.htm	52 Pick-Up								No Player Information		
http://www.boxofficemojo.com/movies/?id=52tuesdays.htm	52 Tuesdays								No Player Information		
http://www.boxofficemojo.com/movies/?id=54.htm	54	"['Ryan Phillippe', 'Salma Hayek', 'Neve Campbell', 'Mike Myers', 'Sela Ward', 'Breckin Meyer', 'Justin Bartha*', 'Mark Ruffalo*']"			['Marco Beltrami']	['Mark Christopher']				"['Don Carmody', 'Bobby Cohen']"	
http://www.boxofficemojo.com/movies/?id=56up.htm	56 Up								No Player Information		
http://www.boxofficemojo.com/movies/?id=5x2.htm	5x2								No Player Information		
http://www.boxofficemojo.com/movies/?id=6monthrule.htm	6 Month Rule								No Player Information		
http://www.boxofficemojo.com/movies/?id=shelter2011.htm	6 Souls	"['Julianne Moore', 'Jonathan Rhys Meyers', 'Frances Conroy']"				"['Mars Marlind', 'Bjorn Stein']"					
http://www.boxofficemojo.com/movies/?id=6years.htm	6 Years	"['Lindsay Burdge', 'Taissa Farmiga', 'Joshua Leonard', 'Ben Rosenfield']"				['Hannah Fidell']				"['Jay Duplass', 'Mark Duplass']"	['Hannah Fidell']
http://www.boxofficemojo.com/movies/?id=600millas.htm	600 Millas	['Tim Roth']									
http://www.boxofficemojo.com/movies/?id=7boxes.htm	7 Boxes								No Player Information		
http://www.boxofficemojo.com/movies/?id=7chinesebrothers.htm	7 Chinese Brothers	"['Olympia Dukakis', 'Alex Ross Perry', 'Stephen Root', 'Jason Schwartzman']"				['Bob Byington']					['Bob Byington']
http://www.boxofficemojo.com/movies/?id=7dias.htm	7 Dias								No Player Information		
http://www.boxofficemojo.com/movies/?id=7khoonmaaf.htm	7 Khoon Maaf								No Player Information		
http://www.boxofficemojo.com/movies/?id=7minutes.htm	7 Minutes	"['Kris Kristofferson', 'Jason Ritter']"									
http://www.boxofficemojo.com/movies/?id=71intothefire.htm	71 Into the Fire								No Player Information		
http://www.boxofficemojo.com/movies/?id=7500.htm	7500	"['Leslie Bibb', 'Ryan Kwanten', 'Amy Smart', 'Jamie Chung']"								['Roy Lee']	
http://www.boxofficemojo.com/movies/?id=7thstreet.htm	7th Street								No Player Information		
http://www.boxofficemojo.com/movies/?id=81299.htm	8 1/2 (re-issue)								No Player Information		
http://www.boxofficemojo.com/movies/?id=812women.htm	8 1/2 Women	['Toni Collette']									
http://www.boxofficemojo.com/movies/?id=8filmstodiefor2015.htm	8 Films to Die For (2015)								No Player Information		
http://www.boxofficemojo.com/movies/?id=8headsinaduffelbag.htm	8 Heads in a Duffel Bag	"['Joe Pesci', 'David Spade']"				['Tom Schulman']					
http://www.boxofficemojo.com/movies/?id=8mile.htm	8 Mile	"['Eminem', 'Brittany Murphy', 'Kim Basinger', 'Anthony Mackie*']"				['Curtis Hanson']				['Brian Grazer']	
http://www.boxofficemojo.com/movies/?id=8millionwaystodie.htm	8 Million Ways to Die	['Jeff Bridges']			['James Newton Howard']						
http://www.boxofficemojo.com/movies/?id=8seconds.htm	8 Seconds	"['Stephen Baldwin', 'Cynthia Geary', 'Luke Perry']"				['John G. Avildsen']				['Michael Shamberg']	
http://www.boxofficemojo.com/movies/?id=8women.htm	8 Women								No Player Information		
http://www.boxofficemojo.com/movies/?id=800bullets.htm	800 Bullets								No Player Information		
http://www.boxofficemojo.com/movies/?id=84charingcrossroad.htm	84 Charing Cross Road	"['Anne Bancroft', 'Anthony Hopkins', 'Judi Dench']"			['George Fenton']						
http://www.boxofficemojo.com/movies/?id=88minutes.htm	88 Minutes	"['Al Pacino', 'Alicia Witt', 'Leelee Sobieski']"			['Ed Shearmur']	['Jon Avnet']				"['Lawrence Bender', 'Randall Emmett', 'George Furla']"	
http://www.boxofficemojo.com/movies/?id=8mormonproposition.htm	8: The Mormon Proposition								No Player Information		
http://www.boxofficemojo.com/movies/?id=8mm.htm	8MM	"['Nicolas Cage', 'Joaquin Phoenix', 'James Gandolfini']"		['Robert Elswit']	['Mychael Danna']	['Joel Schumacher']				['Gavin Polone']	['Andrew Kevin Walker']
http://www.boxofficemojo.com/movies/?id=9.htm	9	"['Elijah Wood', 'Jennifer Connelly', 'Martin Landau ', 'Christopher Plummer', 'John C. Reilly']"			['Deborah Lurie']					"['Timur Bekmambetov', 'Tim Burton']"	
http://www.boxofficemojo.com/movies/?id=9andonehalfweeks.htm	9 1/2 Weeks	"['Kim Basinger', 'Mickey Rourke']"			['Randy Newman*']					['Sidney Kimmel']	
http://www.boxofficemojo.com/movies/?id=9songs.htm	9 Songs					['Michael Winterbottom']					
http://www.boxofficemojo.com/movies/?id=9to5.htm	9 to 5	['Lily Tomlin']									
http://www.boxofficemojo.com/movies/?id=90minutesinheaven.htm	90 Minutes in Heaven	"['Kate Bosworth', 'Hayden Christensen']"				['Michael Polish']					['Michael Polish']
http://www.boxofficemojo.com/movies/?id=95milestogo.htm	95 Miles to Go								No Player Information		
http://www.boxofficemojo.com/movies/?id=976-evil.htm	976-Evil										['Brian Helgeland']
http://www.boxofficemojo.com/movies/?id=99homes.htm	99 Homes	"['Bruce Greenwood', 'Andrew Garfield', 'Michael Shannon', 'Laura Dern']"									
http://www.boxofficemojo.com/movies/?id=99percent.htm	99% - The Occupy Wall Street Collaborative Film								No Player Information		
http://www.boxofficemojo.com/movies/?id=aaa.htm	A Aa								No Player Information		
http://www.boxofficemojo.com/movies/?id=badmomschristmas.htm	A Bad Moms Christmas	"['Mila Kunis', 'Kristen Bell', 'Kathryn Hahn']"				"['Josh Lucas', 'Scott Moore']"					
http://www.boxofficemojo.com/movies/?id=aballerinastale.htm	A Ballerina's Tale								No Player Information		
http://www.boxofficemojo.com/movies/?id=abandcalleddeath.htm	A Band Called Death								No Player Information		
http://www.boxofficemojo.com/movies/?id=abeautifullife.htm	A Beautiful Life								No Player Information		
http://www.boxofficemojo.com/movies/?id=beautifulmind.htm	A Beautiful Mind	"['Russell Crowe', 'Ed Harris', 'Jennifer Connelly', 'Christopher Plummer', 'Paul Bettany', 'Adam Goldberg', 'Josh Lucas']"		['Roger Deakins']	['James Horner']	['Ron Howard']				"['Brian Grazer', 'Ron Howard']"	['Akiva Goldsman']
http://www.boxofficemojo.com/movies/?id=abeautifulnow.htm	A Beautiful Now								No Player Information		
http://www.boxofficemojo.com/movies/?id=abeautifulplanet.htm	A Beautiful Planet	['Jennifer Lawrence*']									
http://www.boxofficemojo.com/movies/?id=abetterlife.htm	A Better Life	['Demian Bichir']				['Chris Weitz']					
http://www.boxofficemojo.com/movies/?id=abiggersplash.htm	A Bigger Splash	"['Ralph Fiennes', 'Dakota Johnson', 'Matthias Schoenaerts', 'Tilda Swinton']"									
http://www.boxofficemojo.com/movies/?id=billofdivorcement.htm	A Bill of Divorcement	"['John Barrymore', 'Billie Burke', 'David Manners', 'Katharine Hepburn', 'Paul Cavanagh', 'Henry Stephenson']"		['Sidney Hickox']		['George Cukor']				['David O. Selznick ']	"['Howard Estabrook', 'Harry Wagstaff Gribble']"
http://www.boxofficemojo.com/movies/?id=abirdoftheair.htm	A Bird of the Air	['Rachel Nichols']									
http://www.boxofficemojo.com/movies/?id=birdersguide.htm	A Birder's Guide to Everything	['Ben Kingsley']									
http://www.boxofficemojo.com/movies/?id=abitofbadluck.htm	A Bit of Bad Luck	"['Cary Elwes', 'Teri Polo', 'Agnes Bruckner']"									
http://www.boxofficemojo.com/movies/?id=bloodyaria.htm	A Bloody Aria								No Player Information		
http://www.boxofficemojo.com/movies/?id=aborrowedidentity.htm	A Borrowed Identity	"['Yael Abecassis', 'Tawfeek Barhom', 'Razi Gabareen']"				['Eran Riklis']					['Sayed Kashua']
http://www.boxofficemojo.com/movies/?id=abottleinthegazasea.htm	A Bottle in the Gaza Sea								No Player Information		
http://www.boxofficemojo.com/movies/?id=abraveheartthelizzievelasquezstory.htm	A Brave Heart: The Lizzie Velasquez Story	['Lizzie Velasquez']				['Sarah Hirsh Bordo']				['Sarah Hirsh Bordo']	['Michael Campo']
http://www.boxofficemojo.com/movies/?id=breedapart.htm	A Breed Apart	['Rutger Hauer']									
http://www.boxofficemojo.com/movies/?id=bridgetoofar.htm	A Bridge Too Far	"['James Caan', 'Michael Caine', 'Sean Connery', 'Elliott Gould', 'Gene Hackman', 'Anthony Hopkins', ""Ryan O'Neal"", 'Robert Redford']"									
http://www.boxofficemojo.com/movies/?id=briefhistoryoftime.htm	A Brief History of Time				['Philip Glass']	['Errol Morris']					
http://www.boxofficemojo.com/movies/?id=abrilliantyoungmind.htm	A Brilliant Young Mind	"['Asa Butterfield', 'Sally Hawkins', 'Eddie Marsan']"									
http://www.boxofficemojo.com/movies/?id=bronxtale.htm	A Bronx Tale	['Robert DeNiro']								['Jon Kilik']	
http://www.boxofficemojo.com/movies/?id=brotherskiss.htm	A Brother's Kiss	"['John Leguizamo', 'Marisa Tomei']"									
http://www.boxofficemojo.com/movies/?id=bugslife.htm	A Bug's Life	"['Kevin Spacey*', 'Hayden Panettiere*', 'Denis Leary* ', 'Bonnie Hunt*']"			['Randy Newman']	['John Lasseter']				['Darla K. Anderson']	"['John Lasseter', 'Andrew Stanton']"
http://www.boxofficemojo.com/movies/?id=bulletforjoey.htm	A Bullet for Joey	"['Edward G. Robinson', 'George Raft', 'Audrey Totter', 'George Dolenz', 'Peter Van Eyck']"		['Harry Neumann']	['Harry Sukman']	['Lewis Allen']				"['Samuel Bischoff', 'David Diamond']"	"['A.I. Bezzerides', 'Daniel Mainwaring']"
http://www.boxofficemojo.com/movies/?id=businessaffair.htm	A Business Affair	"['Christopher Walken', 'Carole Bouquet', 'Jonathan Pryce', 'Tom Wilkinson*']"									
http://www.boxofficemojo.com/movies/?id=acaseofyou.htm	A Case of You	"['Justin Long', 'Sienna Miller', 'Vince Vaughn', 'Evan Rachel Wood']"									
http://www.boxofficemojo.com/movies/?id=acatinparis.htm	A Cat in Paris								No Player Information		
http://www.boxofficemojo.com/movies/?id=changeofseasons.htm	A Change of Seasons	"['Shirley MacLaine', 'Anthony Hopkins', 'Bo Derek']"									
http://www.boxofficemojo.com/movies/?id=achefinlove.htm	A Chef in Love								No Player Information		
http://www.boxofficemojo.com/movies/?id=chorusline.htm	A Chorus Line	['Michael Douglas']									
http://www.boxofficemojo.com/movies/?id=chorusofdisapproval.htm	A Chorus of Disapproval	"['Anthony Hopkins', 'Jeremy Irons']"									
http://www.boxofficemojo.com/movies/?id=christmascarol38.htm	A Christmas Carol (1938)	"['Reginald Owen', 'Gene Lockhart', 'Kathleen Lockhart', 'Terry Kilburn', 'Barry MacKay', 'Lynne Carver', 'Leo G. Carroll', 'Lionel Braham', 'Ann Rutherford', ""D'Arcy Corrigan"", 'Ronald Sinclair']"		['Sidney Wagner']	['Franz Waxman']	['Edwin L. Marin']				['Joseph L. Mankiewicz']	['Hugo Butler']
http://www.boxofficemojo.com/movies/?id=christmascarol.htm	A Christmas Carol (1951)	"['Alastair Sim', 'Kathleen Harrison', 'Jack Warner', 'Michael Hordern', 'Mervyn Johns', 'Hermione Baddeley', 'John Charlesworth', 'Glyn Dearman']"		[]	['Richard Addinsell']	['Brian Desmond Hurst']				['Brian Desmond Hurst']	['Noel Langley']
http://www.boxofficemojo.com/movies/?id=christmascarol09.htm	A Christmas Carol (2009)	"['Jim Carrey', 'Cary Elwes', 'Colin Firth', 'Gary Oldman', 'Robin Wright Penn']"			['Alan Silvestri']	['Robert Zemeckis']					
http://www.boxofficemojo.com/movies/?id=christmasstory.htm	A Christmas Story								No Player Information		
http://www.boxofficemojo.com/movies/?id=christmasstory84.htm	A Christmas Story (Re-issue)								No Player Information		
http://www.boxofficemojo.com/movies/?id=christmastale.htm	A Christmas Tale	"['Mathieu Amalric', 'Catherine Deneuve']"									
http://www.boxofficemojo.com/movies/?id=cinderellastory.htm	A Cinderella Story	"['Hilary Duff', 'Jennifer Coolidge', 'Chad Michael Murray']"			['Christophe Beck']					"['Hunt Lowry', 'Dylan Sellers', 'Casey La Scalla']"	
http://www.boxofficemojo.com/movies/?id=civilaction.htm	A Civil Action	"['John Travolta', 'Robert Duvall', 'Tony Shalhoub', 'William H. Macy', 'John Lithgow', 'Kathleen Quinlan', 'James Gandolfini*', 'Kathy Bates*', 'Sydney Pollack*']"			['Danny Elfman']	['Steven Zaillian']				['Scott Rudin']	['Steven Zaillian']
http://www.boxofficemojo.com/movies/?id=clockworkorange.htm	A Clockwork Orange	['Malcolm McDowell']				['Stanley Kubrick']					
http://www.boxofficemojo.com/movies/?id=acoffeeinberlin.htm	A Coffee in Berlin								No Player Information		
http://www.boxofficemojo.com/movies/?id=cooldryplace.htm	"A Cool, Dry Place"	['Vince Vaughn']									
http://www.boxofficemojo.com/movies/?id=cryinthedark.htm	A Cry in the Dark	['Meryl Streep']		['Ian Baker']							
http://www.boxofficemojo.com/movies/?id=cryinthewild.htm	A Cry in the Wild								No Player Information		
http://www.boxofficemojo.com/movies/?id=cubanlegend.htm	A Cuban Legend								No Player Information		
http://www.boxofficemojo.com/movies/?id=acureforwellness.htm	A Cure for Wellness	"['Dane DeHaan', 'Jason Isaacs', 'Mia Goth']"				['Gore Verbinski']				"['Arnon Milchan', 'Gore Verbinski']"	
http://www.boxofficemojo.com/movies/?id=dangerousmethod.htm	A Dangerous Method	"['Keira Knightley', 'Michael Fassbender', 'Viggo Mortensen', 'Vincent Cassel']"			['Howard Shore']	['David Cronenberg']					['Christopher Hampton']
http://www.boxofficemojo.com/movies/?id=dangerouswoman.htm	A Dangerous Woman	"['Jake Gyllenhaal*', 'Maggie Gyllenhaal']"		['Robert Elswit']	['Carter Burwell']					['Kathleen Kennedy']	
http://www.boxofficemojo.com/movies/?id=adarktruth.htm	A Dark Truth	"['Andy Garcia', 'Forest Whitaker', 'Eva Longoria', 'Kevin Durand']"									
http://www.boxofficemojo.com/movies/?id=daywithoutamexican.htm	A Day Without a Mexican								No Player Information		
http://www.boxofficemojo.com/movies/?id=decadeundertheinfluence.htm	A Decade Under the Influence					['Richard LaGravenese']				['Richard LaGravenese']	
http://www.boxofficemojo.com/movies/?id=decentfactory.htm	A Decent Factory								No Player Information		
http://www.boxofficemojo.com/movies/?id=delicatebalance.htm	A Delicate Balance	"['Katharine Hepburn', 'Paul Scofield', 'Lee Remick', 'Kate Reid', 'Joseph Cotten', 'Betsy Blair']"		['David Watkin']		['Tony Richardson']				['Ely A. Landau']	['Edward Albee']
http://www.boxofficemojo.com/movies/?id=adifferentamericandream.htm	A Different American Dream								No Player Information		
