key_bom,key_wiki,key_omdb,wiki_budget,wiki_gross,bom_budget,bom_domestic_gross,title,year,budget,gross
,w4501,o15332,1500000.0,2400000.0,,0.0,blood on the moon,1948,1500000.0,2400000.0
,w3852,o9554,460000.0,1250000.0,,0.0,the big knife,1955,460000.0,1250000.0
,w33653,o4516,2425000.0,4100000.0,,0.0,the seven-ups,1973,2425000.0,4100000.0
,w18947,o4382,24000.0,1500000.0,,0.0,the immoral mr. teas,1959,24000.0,1500000.0
,w16558,o9161,966000.0,1008000.0,,0.0,having wonderful time,1-Jul,966000.0,1008000.0
,w11219,o16092,218000.0,920000.0,,0.0,the duke steps out,1929,218000.0,920000.0
,w34799,o14391,918000.0,2465000.0,,0.0,slightly dangerous,1943,918000.0,2465000.0
,w2802,o1740,439000.0,457000.0,,0.0,bannerline,1951,439000.0,457000.0
,w1364,o9892,5000000.0,14400000.0,,0.0,america: imagine the world without her,2014,5000000.0,14400000.0
,w16531,o1240,1500000.0,2382965.0,,0.0,the haunting in connecticut 2: ghosts of georgia,2013,1500000.0,2382965.0
,w38177,o14910,503000.0,731000.0,,0.0,thoroughbreds don't cry,1937,503000.0,731000.0
,w30806,o10501,1745000.0,12000000.0,,0.0,race with the devil,1975,1745000.0,12000000.0
,w10506,o23209,1055000.0,1888000.0,,0.0,the doctor and the girl,1949,1055000.0,1888000.0
,w22012,o22566,347000.0,1172000.0,,0.0,letty lynton,1932,347000.0,1172000.0
,w32537,o21402,15000000.0,6090497.0,,0.0,rustlers' rhapsody,10-May,15000000.0,6090497.0
,w28666,o1899,667000.0,1085000.0,,0.0,the painted hills,1951,667000.0,1085000.0
,w12271,o13939,2000000.0,1300000.0,,0.0,fair wind to java,1953,2000000.0,1300000.0
,w16895,o5552,4150000.0,3230000.0,,0.0,hell in the pacific,1968,4150000.0,3230000.0
,w11630,o15479,3800000.0,4000000.0,,0.0,the emperor waltz,1948,3800000.0,4000000.0
,w13236,o6565,1700000.0,2000000.0,,0.0,flaming star,1960,1700000.0,2000000.0
,w11103,o7085,4000000.0,2250000.0,,0.0,the driver,1978,4000000.0,2250000.0
,w25146,o8576,2642000.0,4947000.0,,0.0,million dollar mermaid,1952,2642000.0,4947000.0
,w38790,o7586,3500000.0,3600000.0,,0.0,tom and jerry: the movie,1992,3500000.0,3600000.0
,w27128,o4331,538000.0,940000.0,,0.0,night of the quarter moon,1959,538000.0,940000.0
,w1138,o13889,1816000.0,4628000.0,,0.0,all the brothers were valiant,1953,1816000.0,4628000.0
,w42899,o14949,86000.0,175000.0,,0.0,you can't buy luck,1937,86000.0,175000.0
,w38178,o8792,6.0,34335025.0,,0.0,thoroughly modern millie,1967,6.0,34335025.0
,w22033,o12936,3500000.0,1300000.0,,0.0,the liberation of l.b. jones,1970,3500000.0,1300000.0
,w38644,o12063,1464000.0,1050000.0,,0.0,tip on a dead jockey,1957,1464000.0,1050000.0
,w3241,o17462,20000000.0,17900000.0,,0.0,bedknobs and broomsticks,1971,20000000.0,17900000.0
,w8744,o585,482000.0,1020000.0,,0.0,cry terror!,1958,482000.0,1020000.0
,w42021,o8664,1282000.0,4007000.0,,0.0,the wild north,1952,1282000.0,4007000.0
,w2517,o22758,509000.0,1975000.0,,0.0,bachelor mother,1939,509000.0,1975000.0
,w12008,o17193,369000.0,1084000.0,,0.0,the ex-mrs. bradford,1936,369000.0,1084000.0
,w10602,o10474,100000.0,12000000.0,,0.0,dolemite,1975,100000.0,12000000.0
,w5309,o15471,1685000.0,3766000.0,,0.0,the bride goes wild,1948,1685000.0,3766000.0
,w41411,o22740,416000.0,571000.0,,0.0,what price hollywood?,1932,416000.0,571000.0
,w22950,o22669,621000.0,732000.0,,0.0,the lost squadron,1932,621000.0,732000.0
,w26382,o6177,503000.0,830000.0,,0.0,my life with caroline,1941,503000.0,830000.0
,w17555,o14697,727000.0,488000.0,,0.0,hitting a new high,24-Dec,727000.0,488000.0
,w27078,o1830,777000.0,819000.0,,0.0,night into morning,1951,777000.0,819000.0
,w39305,o15283,2800000.0,2000000.0,,0.0,tribute to a bad man,1956,2800000.0,2000000.0
,w37749,o1876,1684000.0,3820000.0,,0.0,texas carnival,5-Oct,1684000.0,3820000.0
,w22061,o15261,970000.0,2250000.0,,0.0,the lieutenant wore skirts,11-Jan,970000.0,2250000.0
,w26896,o14764,728000.0,775000.0,,0.0,new faces of 1937,1937,728000.0,775000.0
,w22937,o5008,1313775.0,734357.0,,0.0,the lost moment,1947,1313775.0,734357.0
,w18245,o9476,1565000.0,3700000.0,,0.0,"""""""how to be very, very popular""""""",1955,1565000.0,3700000.0
,w15090,o8542,971000.0,607000.0,,0.0,glory alley,6-Jun,971000.0,607000.0
,w29945,o6597,1400000.0,9200000.0,,0.0,portrait in black,1960,1400000.0,9200000.0
,w14223,o15481,950000.0,3100000.0,,0.0,the fuller brush man,12-May,950000.0,3100000.0
,w27212,o19141,18000000.0,76200000.0,,0.0,the nightmare before christmas,1993,18000000.0,76200000.0
,w573,o14039,1424000.0,914000.0,,0.0,the actress,1953,1424000.0,914000.0
,w24276,o14746,200000.0,448000.0,,0.0,married before breakfast,1937,200000.0,448000.0
,w2864,o2452,17500000.0,125000000.0,,0.0,barbie: a fairy secret,2011,17500000.0,125000000.0
,w20943,o14543,1000000.0,17000000.0,,0.0,kingdom of the spiders,1977,1000000.0,17000000.0
,w31183,o23230,1960000.0,1860000.0,,0.0,the red danube,1949,1960000.0,1860000.0
,w739,o17373,,1200000.0,,0.0,the affairs of anatol,1921,,1200000.0
,w5736,o12848,350000.0,1171000.0,,0.0,a bullet for pretty boy,Jun-70,350000.0,1171000.0
,w37062,o17528,150000.0,15200000.0,,0.0,sweet sweetback's baadasssss song,1971,150000.0,15200000.0
,w34100,o17941,238000.0,418000.0,,0.0,shooting straight,1930,238000.0,418000.0
,w19204,o20765,250000.0,1977544.0,,0.0,the incredibly true adventure of two girls in love,1995,250000.0,1977544.0
,w15782,o12729,1768000.0,4460000.0,,0.0,green fire,1954,1768000.0,4460000.0
,w27491,o19764,311000.0,459000.0,,0.0,northwest rangers,1942,311000.0,459000.0
,w34068,o5023,2595000.0,2250000.0,,0.0,the shocking miss pilgrim,1947,2595000.0,2250000.0
,w33649,o9590,1800000.0,12000000.0,,0.0,the seven year itch,1955,1800000.0,12000000.0
,w42952,o12675,371000.0,1000000.0,,0.0,you'll find out,1940,371000.0,1000000.0
,w15903,o18917,5000000.0,38600000.0,,0.0,the grudge 3,2009,5000000.0,38600000.0
,w9754,o679,593000.0,800000.0,,0.0,the decks ran red,1958,593000.0,800000.0
,w29437,o14001,780000.0,1900000.0,,0.0,pickup on south street,1953,780000.0,1900000.0
,w16612,o15578,172000.0,881000.0,,0.0,he who gets slapped,1924,172000.0,881000.0
,w39703,o550,1420000.0,4576000.0,,0.0,two girls and a sailor,1944,1420000.0,4576000.0
,w24262,o418,1508000.0,2649000.0,,0.0,marriage is a private affair,1944,1508000.0,2649000.0
,w37411,o22963,898000.0,2088000.0,,0.0,tarzan finds a son!,1939,898000.0,2088000.0
,w3149,o4362,439000.0,750000.0,,0.0,the beat generation,1959,439000.0,750000.0
,w2927,o10458,11000000.0,20200000.0,,0.0,barry lyndon,1975,11000000.0,20200000.0
,w20499,o1127,5000000.0,11000000.0,,0.0,justin bieber's believe,2013,5000000.0,11000000.0
,w33387,o17678,6300000.0,2700000.0,,0.0,the secret of santa vittoria,1969,6300000.0,2700000.0
,w30344,o245,682000.0,933000.0,,0.0,the prizefighter and the lady,1933,682000.0,933000.0
,w10933,o14271,340000.0,782000.0,,0.0,dr. gillespie's criminal case,8-May-43,340000.0,782000.0
,w28215,o3560,20000000.0,1100000.0,,0.0,the oogieloves in the big balloon adventure,2012,20000000.0,1100000.0
,w787,o11097,392000.0,2199000.0,,0.0,after office hours,1935,392000.0,2199000.0
,w26404,o8579,946000.0,685000.0,,0.0,my man and i,1952,946000.0,685000.0
,w36566,o22957,258000.0,423000.0,,0.0,stronger than desire,1939,258000.0,423000.0
,w41904,o15970,2500000.0,43749.0,,0.0,wicked stepmother,3-Feb,2500000.0,43749.0
,w8777,o21886,1000000.0,1250000.0,,0.0,the culpepper cattle co.,1972,1000000.0,1250000.0
,w39071,o9367,485000.0,855000.0,,0.0,the toy wife,1938,485000.0,855000.0
,w21506,o15260,2121000.0,2983000.0,,0.0,the last hunt,1956,2121000.0,2983000.0
,w42419,o14901,725000.0,783000.0,,0.0,the woman i love,1937,725000.0,783000.0
,w14510,o1652,184000.0,131000.0,,0.0,the gay diplomat,1931,184000.0,131000.0
,w5612,o4871,1167500.0,2365000.0,,0.0,buck privates come home,4-Apr,1167500.0,2365000.0
,w19832,o19706,666000.0,1305000.0,,0.0,jackass mail,1942,666000.0,1305000.0
,w41336,o1935,2203000.0,3996000.0,,0.0,westward the women,31-Dec,2203000.0,3996000.0
,w13558,o5549,2590000.0,7270000.0,,0.0,for love of ivy,1968,2590000.0,7270000.0
,w2289,o7013,100000.0,567000.0,,0.0,attack of the killer tomatoes,1978,100000.0,567000.0
,w13180,o19407,300000.0,5655000.0,,0.0,five minutes to live,1961,300000.0,5655000.0
,w5325,o14846,960000.0,1200000.0,,0.0,the bride wore red,1937,960000.0,1200000.0
,w1829,o23072,1363000.0,3205000.0,,0.0,any number can play,1949,1363000.0,3205000.0
,w18119,o9475,1380000.0,1700000.0,,0.0,house of bamboo,1955,1380000.0,1700000.0
,w24740,o3448,215.0,624000000.0,,0.0,men in black 3,2012,215.0,624000000.0
,w1872,o15316,2000000.0,2750000.0,,0.0,apartment for peggy,1948,2000000.0,2750000.0
,w21820,o21896,160000.0,20000000.0,,0.0,the legend of boggy creek,1972,160000.0,20000000.0
,w35913,o18859,1000000.0,21014125.0,,0.0,stan helsing,23-Oct,1000000.0,21014125.0
,w34648,o8614,385000.0,443000.0,,0.0,sky full of moon,1952,385000.0,443000.0
,w14114,o13950,2500000.0,30500000.0,,0.0,from here to eternity,1953,2500000.0,30500000.0
,w18729,o9479,2147000.0,7727000.0,,0.0,i'll cry tomorrow,1955,2147000.0,7727000.0
,w2285,o11862,70000.0,1000000.0,,0.0,attack of the crab monsters,1957,70000.0,1000000.0
,w38238,o15514,2538000.0,2659000.0,,0.0,three daring daughters,1948,2538000.0,2659000.0
,w8904,o15140,2075000.0,1950000.0,,0.0,d-day the sixth of june,1956,2075000.0,1950000.0
,w10344,o11442,1140000.0,28400000.0,,0.0,"""""""dirty mary, crazy larry""""""",1974,1140000.0,28400000.0
,w15355,o3390,14000000.0,35600000.0,,0.0,good deeds,2012,14000000.0,35600000.0
,w39650,o14586,6200000.0,4500000.0,,0.0,twilight's last gleaming,1977,6200000.0,4500000.0
,w15646,o12815,858000.0,702000.0,,0.0,the great diamond robbery,1954,858000.0,702000.0
,w22567,o14065,300000.0,2600000.0,,0.0,the living desert,10-Nov,300000.0,2600000.0
,w37941,o23024,403000.0,580000.0,,0.0,these glamour girls,1939,403000.0,580000.0
,w10669,o21082,,292134.1,,0.0,don't change your husband,1919,,292134.1
,w38380,o10423,1410000.0,7205000.0,,0.0,thrill of a romance,1945,1410000.0,7205000.0
,w27292,o11942,995000.0,1200000.0,,0.0,no down payment,1957,995000.0,1200000.0
,w40432,o17796,20000.0,770000.0,,0.0,velvet smooth,1976,20000.0,770000.0
,w25929,o14546,4590000.0,1300000.0,,0.0,mr. billion,1977,4590000.0,1300000.0
,w20952,o19721,1081698.0,5093000.0,,0.0,kings row,2-Feb,1081698.0,5093000.0
,w10912,o17606,1800000.0,1925000.0,,0.0,downhill racer,1969,1800000.0,1925000.0
,w41368,o18138,7000000.0,2650000.0,,0.0,"""""""what did you do in the war, daddy?""""""",1966,7000000.0,2650000.0
,w25465,o13989,3100000.0,8300000.000000001,,0.0,mogambo,1953,3100000.0,8300000.000000001
,w1141,o6546,1638000.0,1810000.0,,0.0,all the fine young cannibals,1960,1638000.0,1810000.0
,w3007,o8631,681000.0,2000000.0,,0.0,the battle at apache pass,1952,681000.0,2000000.0
,w36933,o18877,4000000.0,386078.0,,0.0,survival of the dead,2009,4000000.0,386078.0
,w34678,o22622,382000.0,555000.0,,0.0,skyscraper souls,1932,382000.0,555000.0
,w34801,o22942,434874.0,386116.0,,0.0,slightly honorable,1939,434874.0,386116.0
,w7052,o7328,2000000.0,925000.0,,0.0,a child is waiting,13-Feb,2000000.0,925000.0
,w19017,o8729,3775000.0,11000000.0,,0.0,in like flint,1967,3775000.0,11000000.0
,w8363,o13402,782000.0,3500000.0,,0.0,the covered wagon,1923,782000.0,3500000.0
,w30,o290,450000.0,868000.0,,0.0,3 men in white,26-May,450000.0,868000.0
,w22741,o9570,1748000.0,4100000.0,,0.0,the long gray line,1955,1748000.0,4100000.0
,w37985,o6318,1380000.0,2515000.0,,0.0,they met in bombay,1941,1380000.0,2515000.0
,w410,o13884,762446.0,1250000.0,,0.0,abbott and costello go to mars,1953,762446.0,1250000.0
,w6635,o1754,635000.0,768000.0,,0.0,cause for alarm!,1951,635000.0,768000.0
,w36483,o16068,211000.0,1004000.0,,0.0,street girl,1929,211000.0,1004000.0
,w31752,o14009,1128000.0,3427000.0,,0.0,"""""""ride, vaquero!""""""",1953,1128000.0,3427000.0
,w34839,o21782,250000.0,3589000.0,,0.0,the slumber party massacre,1982,250000.0,3589000.0
,w37946,o15278,1257000.0,877000.0,,0.0,these wilder years,1956,1257000.0,877000.0
,w28331,o5012,2200000.0,1850000.0,,0.0,the other love,1947,2200000.0,1850000.0
,w954,o9621,30000000.0,15368897.0,,0.0,alex & emma,20-Jun,30000000.0,15368897.0
,w40397,o19903,499000.0,905000.0,,0.0,the vanishing virginian,Feb-42,499000.0,905000.0
,w35084,o22948,232000.0,472000.0,,0.0,society lawyer,1939,232000.0,472000.0
,w22138,o16282,40000000.0,16872671.0,,0.0,life or something like it,26-Apr,40000000.0,16872671.0
,w4823,o3677,4500000.0,4282637.0,,0.0,boogeyman 2,2007,4500000.0,4282637.0
,w41687,o19931,570000.0,2663000.0,,0.0,white cargo,1942,570000.0,2663000.0
,w26019,o6754,592000.0,915000.0,,0.0,mrs. o'malley and mr. malone,1950,592000.0,915000.0
,w3547,o6374,4000000.0,5000.0,,0.0,best men,1997,4000000.0,5000.0
,w39049,o17787,400000.0,5000000.0,,0.0,the town that dreaded sundown,1976,400000.0,5000000.0
,w13835,o4997,2750000.0,3150000.0,,0.0,the foxes of harrow,24-Sep-47,2750000.0,3150000.0
,w35202,o11967,2553000.0,3600000.0,,0.0,something of value,1957,2553000.0,3600000.0
,w22332,o9196,566000.0,583000.0,,0.0,"""""""listen, darling""""""",1938,566000.0,583000.0
,w41377,o21309,44425.0,169358.1923,,0.0,what every woman learns,1919,44425.0,169358.1923
,w22454,o12517,718000.0,2046000.0,,0.0,little nellie kelly,1940,718000.0,2046000.0
,w34949,o15503,3800000.0,4100000.0,,0.0,the snake pit,4-Nov,3800000.0,4100000.0
,w16331,o6822,1393000.0,855000.0,,0.0,the happy years,1950,1393000.0,855000.0
,w21619,o6630,1370000.0,2060000.0,,0.0,the last voyage,19-Feb,1370000.0,2060000.0
,w29342,o9579,75000.0,400000.0,,0.0,"""""""the phantom from 10,000 leagues""""""",1955,75000.0,400000.0
,w19406,o9480,2367000.0,4028000.0,,0.0,interrupted melody,1955,2367000.0,4028000.0
,w32092,o14012,50000.0,1000000.0,,0.0,robot monster,1953,50000.0,1000000.0
,w25473,o19750,353000.0,277000.0,,0.0,mokey,1942,353000.0,277000.0
,w26147,o11355,167000.0,546000.0,,0.0,the murder man,1935,167000.0,546000.0
,w15761,o6965,20000000.0,15500000.0,,0.0,the greatest story ever told,1965,20000000.0,15500000.0
,w27503,o9504,1500000.0,7100000.0,,0.0,not as a stranger,1955,1500000.0,7100000.0
,w28228,o8954,5500000.0,1800000.0,,0.0,open season: scared silly,2015,5500000.0,1800000.0
,w38468,o15696,175000.0,388000.0,,0.0,thy name is woman,1924,175000.0,388000.0
,w28266,o15267,2834000.0,2760000.0,,0.0,the opposite sex,1956,2834000.0,2760000.0
,w23276,o20389,900000.0,4200000.0,,0.0,loving annabelle,2006,900000.0,4200000.0
,w26135,o11243,189000.0,630000.0,,0.0,murder in the fleet,1935,189000.0,630000.0
,w3942,o7015,11000000.0,4500000.0,,0.0,big wednesday,1978,11000000.0,4500000.0
,w41166,o14488,918175.0,1109186.0,,0.0,we've never been licked,1943,918175.0,1109186.0
,w41372,o17689,1725000.0,3225000.0,,0.0,what ever happened to aunt alice?,1969,1725000.0,3225000.0
,w5321,o17180,289000.0,670000.0,,0.0,the bride walks out,1936,289000.0,670000.0
,w20405,o21853,3200000.0,2800000.0,,0.0,junior bonner,1972,3200000.0,2800000.0
,w32000,o10083,600000.0,937000.0,,0.0,road to paloma,2014,600000.0,937000.0
,w9276,o12871,25000000.0,3250000.0,,0.0,darling lili,1970,25000000.0,3250000.0
,w6513,o4875,2733000.0,5186000.0,,0.0,cass timberlane,1947,2733000.0,5186000.0
,w9644,o11014,10000000.0,5000000.0,,0.0,death hunt,1981,10000000.0,5000000.0
,w14773,o9709,13000000.0,28780668.0,,0.0,ghosts of the abyss,2003,13000000.0,28780668.0
,w33897,o192,200000.0,2200000.0,,0.0,she done him wrong,1933,200000.0,2200000.0
,w15435,o19523,3500000.0,3700000.0,,0.0,goodbye charlie,1964,3500000.0,3700000.0
,w39775,o14201,3959000.0,2500000.0,,0.0,two weeks in another town,1962,3959000.0,2500000.0
,w21675,o696,1538000.0,2795000.0,,0.0,the law and jake wade,6-Jun,1538000.0,2795000.0
,w10222,o3722,2000000.0,5300000.0,,0.0,diary of the dead,2007,2000000.0,5300000.0
,w2399,o15118,2000000.0,3500000.0,,0.0,away all boats,1956,2000000.0,3500000.0
,w13205,o12719,1275000.0,2294000.0,,0.0,flame and the flesh,1954,1275000.0,2294000.0
,w7953,o12431,920000.0,2079000.0,,0.0,comrade x,1940,920000.0,2079000.0
,w31691,o9277,240000.0,498000.0,,0.0,"""""""rich man, poor girl""""""",1938,240000.0,498000.0
,w6577,o2482,7000000.0,1887.0,,0.0,catch .44,2011,7000000.0,1887.0
,w15627,o15250,619000.0,520000.0,,0.0,the great american pastime,1956,619000.0,520000.0
,w23106,o8569,941000.0,974000.0,,0.0,love is better than ever,1952,941000.0,974000.0
,w26300,o4934,1436000.0,976000.0,,0.0,my brother talks to horses,1947,1436000.0,976000.0
,w15934,o8694,3325000.0,5000000.0,,0.0,a guide for the married man,1967,3325000.0,5000000.0
,w5470,o21063,88000.0,600000.0,,0.0,broken blossoms,1919,88000.0,600000.0
,w38919,o9066,8000000.0,4600000.0,,0.0,top cat begins,2015,8000000.0,4600000.0
,w11483,o23097,2421000.0,2142000.0,,0.0,"""""""edward, my son""""""",1-Mar,2421000.0,2142000.0
,w19099,o23119,1577000.0,3534000.0,,0.0,in the good old summertime,1949,1577000.0,3534000.0
,w17873,o21634,1918000.0,1569000.0,,0.0,the hoodlum saint,4-Apr-46,1918000.0,1569000.0
,w23240,o8570,2813000.0,3774000.0,,0.0,lovely to look at,Jul-52,2813000.0,3774000.0
,w9410,o9453,96234.49,400000.0,,0.0,day the world ended,1955,96234.49,400000.0
,w23056,o17893,220000.0,478000.0,,0.0,love comes along,1930,220000.0,478000.0
,w15981,o11906,1707000.0,2550000.0,,0.0,gun glory,1957,1707000.0,2550000.0
,w18587,o13965,1300000.0,1900000.0,,0.0,i love melvin,1953,1300000.0,1900000.0
,w7102,o13015,,78944.49,,0.0,chimmie fadden,1915,,78944.49
,w28616,o22912,241000.0,508000.0,,0.0,pacific liner,1939,241000.0,508000.0
,w37816,o23196,2612000.0,3697000.0,,0.0,that forsyte woman,1949,2612000.0,3697000.0
,w15480,o4446,1600000.0,1250000.0,,0.0,gordon's war,1973,1600000.0,1250000.0
,w24641,o422,1302000.0,960000.0,,0.0,meet the people,1944,1302000.0,960000.0
,w33793,o21875,1978000.0,10000000.0,,0.0,shaft's big score,1972,1978000.0,10000000.0
,w40051,o5027,2989000.0,2303000.0,,0.0,the unfinished dance,1947,2989000.0,2303000.0
,w17410,o17050,367000.0,1662000.0,,0.0,his brother's wife,1936,367000.0,1662000.0
,w4473,o7339,24500.0,4000000.0,,0.0,blood feast,1963,24500.0,4000000.0
,w16501,o11854,1820000.0,1500000.0,,0.0,a hatful of rain,1957,1820000.0,1500000.0
,w28827,o19775,400000.0,2200000.0,,0.0,pardon my sarong,1942,400000.0,2200000.0
,w42256,o5031,778000.0,2625000.0,,0.0,the wistful widow of wagon gap,1947,778000.0,2625000.0
,w31326,o6840,1123000.0,2127000.0,,0.0,the reformer and the redhead,1950,1123000.0,2127000.0
,w34881,o4963,1360286.0,2301555.0,,0.0,"""""""smash-up, the story of a woman""""""",1947,1360286.0,2301555.0
,w20780,o16612,2000000.0,14324342.0,,0.0,killer movie,24-Apr,2000000.0,14324342.0
,w20781,o7048,10000.0,416509.0,,0.0,killer of sheep,0,10000.0,416509.0
,w15885,o1788,1173000.0,1587000.0,,0.0,grounds for marriage,1951,1173000.0,1587000.0
,w14753,o22533,41000.0,101000.0,,0.0,ghost valley,1932,41000.0,101000.0
,w34649,o9298,181000.0,518000.0,,0.0,sky giant,1938,181000.0,518000.0
,w19199,o12016,750000.0,1430000.0,,0.0,the incredible shrinking man,1957,750000.0,1430000.0
,w13301,o12462,837000.0,2292000.0,,0.0,flight command,1940,837000.0,2292000.0
,w35078,o11298,153000.0,534000.0,,0.0,society doctor,1935,153000.0,534000.0
,w21281,o22868,913000.0,1533000.0,,0.0,lady of the tropics,1939,913000.0,1533000.0
,w22079,o11498,140000.0,65000000.0,,0.0,the life and times of grizzly adams,1974,140000.0,65000000.0
,w10182,o6703,473000.0,603000.0,,0.0,dial 1119,1950,473000.0,603000.0
,w38523,o6354,10000000.0,3500000.0,,0.0,'til there was you,1997,10000000.0,3500000.0
,w28261,o5791,880000.0,1010000.0,,0.0,operator 13,1934,880000.0,1010000.0
,w43053,o14464,446000.0,1546000.0,,0.0,the youngest profession,1943,446000.0,1546000.0
,w11162,o17768,4590000.0,4120000.0,,0.0,the duchess and the dirtwater fox,1976,4590000.0,4120000.0
,w26986,o6836,421000.0,788000.0,,0.0,the next voice you hear...,29-Jun,421000.0,788000.0
,w29698,o6767,1055000.0,769000.0,,0.0,please believe me,1950,1055000.0,769000.0
,w35228,o19824,1060000.0,4014000.0,,0.0,somewhere i'll find you,1942,1060000.0,4014000.0
,w8481,o1029,10000000.0,21234567.0,,0.0,crazy kind of love,2013,10000000.0,21234567.0
,w34464,o10161,8000000.0,16300000.0,,0.0,the single moms club,2014,8000000.0,16300000.0
,w32418,o8608,525000.0,1750000.0,,0.0,ruby gentry,1952,525000.0,1750000.0
,w23706,o6925,3800000.0,2500000.0,,0.0,major dundee,1965,3800000.0,2500000.0
,w26863,o4329,3480000.0,5270000.0,,0.0,never so few,1959,3480000.0,5270000.0
,w17066,o10280,1157000.0,3169000.0,,0.0,her highness and the bellboy,1945,1157000.0,3169000.0
,w39180,o8471,6.0,5.8,,0.0,the transformers: the movie,1986,6.0,5.8
,w34838,o1439,200000.0,1333000.0,,0.0,slumber party massacre ii,1987,200000.0,1333000.0
,w2046,o4982,892000.0,838000.0,,0.0,the arnelo affair,1947,892000.0,838000.0
,w21054,o8048,117000000.0,261900000.0,,0.0,knight and day,2010,117000000.0,261900000.0
,w20675,o21637,1450000.0,4000000.0,,0.0,the kid from brooklyn,1946,1450000.0,4000000.0
,w42914,o8691,382000.0,580000.0,,0.0,you for me,1952,382000.0,580000.0
,w3835,o6803,1026000.0,1626000.0,,0.0,the big hangover,1950,1026000.0,1626000.0
