key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue
b6971,w20986,,kiss me goodbye ,1982,8000000.0,15782759.0,0.972844875
b8700,w26434,o13785,my own private idaho,1991,2500000.0,6401336.0,1.5605344
b9543,w29025,o10067,pawn sacrifice,2014,19000000.0,5600000.0,-0.7052631578947368
b14245,w29217,,the perfect match (2016 film),2016,5000000.0,10400000.0,1.08
b12286,w860,,the agony and the ecstasy ,1965,7175000.0,8000000.0,0.11498257839721254
b7530,w22614,,lock up ,1989,24000000.0,22000000.0,-0.08333333333333333
b855,w1270,o3042,altered states,1980,15000000.0,19800000.0,0.32
b931,w1500,,american splendor ,2003,2000000.0,7986084.0,2.993042
b13417,w17674,o3110,the hollywood knights,1980,2500000.0,10000000.0,3.0
b14533,w32715,,the salton sea (2002 film),2002,18000000.0,1000000.0,-0.9444444444444444
b9180,w27925,,on a clear day you can see forever ,1970,10000000.0,14000000.0,0.4
b8457,w25735,,mortal kombat ,1995,18000000.0,122100000.0,5.783333333333333
b901,w1424,o4419,american graffiti,1973,777000.0,140000000.0,179.18018018018017
b4737,w13862,o3377,frances ha,2012,3000000.0,11300000.0,2.7666666666666666
b8013,w24350,,mary of scotland ,1936,864000.0,1276000.0,0.47685185185185186
b4239,w12015,,excess baggage (1997 film),1997,20000000.0,14515490.0,-0.2742255
b604,w510,,ace in the hole (1951 film),1951,1800000.0,1300000.0,-0.2777777777777778
b9623,w29324,o11776,phantasm ii,1988,3000000.0,7300000.0,1.4333333333333333
b5205,w15380,o3767,good luck chuck,2007,25000000.0,59200000.0,1.368
b3377,w9495,,dead man walking ,1995,11000000.0,83000000.0,6.545454545454546
b5609,w16781,o11736,heathers,1988,3000000.0,1100000.0,-0.6333333333333333
b399,w24467,o9881,a matter of faith,2014,600000.0,677577.0,0.129295
b6496,w20060,,jfk ,1991,40000000.0,205400000.0,4.135
b8441,w25691,o8080,mooz-lum,2010,1200000.0,369129.0,-0.6923925
b15658,w39648,o22453,twilight zone: the movie,1983,10000000.0,29500000.0,1.95
b15947,w40288,,v.i. warshawski ,1991,24000000.0,11128309.0,-0.5363204583333333
b1976,w4593,,blue city ,1986,10000000.0,6947787.0,-0.3052213
b2536,w6580,,catch a fire ,2006,14000000.0,5724236.0,-0.591126
b13589,w20280,,the joy luck club ,1993,10500000.0,32901136.0,2.1334415238095237
b10024,w30756,o15061,quigley down under,17-Oct-90,18000000.0,21413105.0,0.18961694444444444
b12441,w3423,o10370,the bells of st. mary's,1945,1300000.0,21333333.0,15.410256153846154
b7356,w21970,o20382,let's go to prison,2006,4000000.0,4630000.0,0.1575
b15692,w39774,o20594,two weeks,2006,2400000.0,47986.0,-0.9800058333333334
b13599,w20423,o5211,the juror,1996,44000000.0,22754725.0,-0.4828471590909091
b14046,w26571,o6519,the myth of fingerprints,1997,2000000.0,458815.0,-0.7705925
b4318,w12304,o9970,falcon rising,2014,4500000.0,11774.0,-0.9973835555555556
b14986,w6117,,the call (2013 film),2013,13000000.0,68600000.0,4.276923076923077
b11264,w34882,,smashed ,2012,500000.0,499725.0,-0.00055
b4032,w11540,,elegy ,2008,13000000.0,14894347.0,0.145719
b15485,w39073,,toys ,1992,50000000.0,23300000.0,-0.534
b2290,w5706,o13707,bugsy,1991,30000000.0,49100000.0,0.6366666666666667
b16337,w41445,,"""what's up, doc? (1972 film)""",1972,4000000.0,66000000.0,15.5
b13871,w23327,,the lucky one ,2012,25000000.0,99400000.0,2.976
b10500,w32254,,romeo & juliet: sealed with a kiss,2006,2000000.0,463002.0,-0.768499
b3688,w10510,o22380,doctor detroit,1983,8000000.0,10375893.0,0.296986625
b9354,w28439,o13590,out of sight,1998,48000000.0,77700000.0,0.61875
b7522,w22579,o20702,living in oblivion,21-Jul,500000.0,1100000.0,1.2
b6141,w18765,o5388,i'm not ashamed,2016,1500000.0,2100000.0,0.4
b897,w1411,o21324,american flyers,16-Aug,8500000.0,1420355.0,-0.8328994117647058
b718,w907,o11416,airport 1975,1974,3000000.0,47285152.0,14.761717333333333
b3187,w8750,o14991,cry-baby,1990,12000000.0,8300000.000000001,-0.30833333333333324
b2805,w7408,o1523,city lights,1931,1500000.0,5019181.0,2.3461206666666667
b13517,w19222,o13848,the indian runner,1991,7000000.0,191125.0,-0.9726964285714286
b10218,w31277,,redacted ,2007,5000000.0,782102.0,-0.8435796
b9872,w30190,,primal fear ,1996,30000000.0,102600000.0,2.42
b13910,w24017,,the man who would be king ,1975,8000000.0,13200000.0,0.65
b15630,w39567,,turk 182,15-Feb,15000000.0,3594997.0,-0.7603335333333333
b8166,w24772,,"""men, women & children """,2014,16000000.0,2200000.0,-0.8625
b14444,w31374,,the remains of the day ,1993,15000000.0,63900000.0,3.26
b16753,w43064,o2777,your sister's sister,2011,125000.0,3200000.0,24.6
b10062,w30823,o3200,racing with the moon,1984,9000000.0,6045657.0,-0.3282603333333333
b2014,w4712,o11001,body heat,28-Aug,9000000.0,24000000.0,1.6666666666666667
b6845,w20601,o12888,kelly's heroes,1970,4000000.0,5200000.0,0.3
b3201,w8806,o13724,curly sue,1991,25000000.0,33600000.0,0.344
b1175,w2031,,armed and dangerous (1986 film),1986,12000000.0,15945534.0,0.3287945
b14314,w30024,,the power of one ,1992,18000000.0,2827107.0,-0.8429385
b16216,w41042,,waterloo bridge (1940 film),1940,1164000.0,1250000.0,0.07388316151202749
b1278,w2348,o16192,auto focus,2002,7000000.0,2700000.0,-0.6142857142857143
b1386,w2657,o5069,bad moon,1996,7000000.0,1060264.0,-0.8485337142857143
b6079,w18556,o18724,i hate valentine's day,yes,3000000.0,3510643.0,0.17021433333333333
b11677,w36141,o10101,step up: all in,2014,45000000.0,86200000.0,0.9155555555555556
b3108,w8435,o18639,crank: high voltage,2009,20000000.0,34600000.0,0.73
b12240,w71,,the 5th quarter,2011,6000000.0,408159.0,-0.9319735
b14313,w30019,o1264,the power of few,2013,3500000.0,25000.0,-0.9928571428571429
b304,w12467,,a farewell to arms (1957 film),1957,4100000.0,20000000.0,3.8780487804878048
b12614,w5829,o16756,the burning plain,2008,20000000.0,5500000.0,-0.725
b5285,w15612,o21721,grease 2,1982,11200000.0,15200000.0,0.35714285714285715
b15848,w40174,o19158,untamed heart,1993,6000000.0,19000000.0,2.1666666666666665
b14740,w36611,,the stupids ,1996,25000000.0,2500000.0,-0.9
b3074,w8236,o7022,corvette summer,1978,9000000.0,36479000.0,3.0532222222222223
b15198,w37992,,"""they shoot horses, don't they? """,1969,4860000.0,12600000.0,1.5925925925925926
b5431,w16231,o5375,hands of stone,2016,20000000.0,5000000.0,-0.75
b16041,w40562,,village of the damned (1995 film),1995,22000000.0,9400000.0,-0.5727272727272728
b13411,w17563,o1241,the hobbit: the desolation of smaug,yes,225000000.0,958400000.0,3.2595555555555555
b8934,w27280,o3463,nitro circus: the movie,2012,7000000.0,4174269.0,-0.40367585714285714
b10741,w32961,o3915,saw iv,2007,10000000.0,139300000.0,12.93
b13186,w14836,,the gingerbread man ,1998,25000000.0,1534569.0,-0.93861724
b9410,w28663,,paint your wagon ,1969,20.0,31678778.0,1583937.9
b4912,w14315,o1359,gaby: a true story,30-Oct,5000000.0,125400.0,-0.97492
b9205,w28019,o19107,once upon a forest,1993,13000000.0,6600000.0,-0.49230769230769234
b14425,w31105,o3999,the reaping,2007,40000000.0,62771059.0,0.569276475
b803,w1135,,all that jazz ,1979,12000000.0,37823676.0,2.151973
b15778,w39956,o4027,under the same moon,2007,1700000.0,23311391.0,12.712582941176471
b12498,w4074,,the birds ,1963,3300000.0,11400000.0,2.4545454545454546
b11578,w35958,,star kid,1998,12000000.0,7029025.0,-0.41424791666666666
b12116,w37501,,teddy bears' picnic ,2002,800000.0,280149.0,-0.64981375
b9310,w28305,,orphan ,2009,20000000.0,78800000.0,2.94
b4062,w11586,o11722,"""elvira, mistress of the dark""",1988,7500000.0,5596267.0,-0.25383106666666666
b5916,w18064,o22036,hotel rwanda,2004,17500000.0,33900000.0,0.9371428571428572
b7565,w22786,o15901,longtime companion,11-Oct,3000000.0,4609953.0,0.536651
b11985,w37158,o11315,sylvia scarlett,25-Dec,641000.0,497000.0,-0.22464898595943839
b5491,w16362,o19072,hard target,1993,19500000.0,74200000.0,2.805128205128205
b6284,w19111,o3804,in the land of women,2007,10000000.0,17600000.0,0.76
b9376,w28565,,over the hedge ,2006,80000000.0,336000000.0,3.2
b1249,w2261,,atlas shrugged: part ii,2012,10000000.0,3336053.0,-0.6663947
b6663,w20176,o3183,johnny dangerously,1984,9000000.0,17100000.0,0.9
b1122,w1880,o8258,apocalypse now,1979,31500000.0,150000000.0,3.761904761904762
b2424,w6226,,candyman ,1992,8000000.0,25700000.0,2.2125
b503,w36509,,a streetcar named desire (1951 film),1951,1800000.0,8000000.0,3.4444444444444446
b13908,w24014,,the man who wasn't there (2001 film),2001,10000000.0,18916623.0,0.8916623
b11001,w33964,,sheena ,1984,25000000.0,5778353.0,-0.76886588
b5012,w14685,o2297,getting even with dad,1994,30000000.0,18869594.0,-0.3710135333333333
b12896,w10414,o7571,the distinguished gentleman,1992,50000000.0,46666502.0,-0.06666996
b7728,w23291,,lucas ,1986,6000000.0,8199999.999999999,0.36666666666666653
b1741,w3733,,beyond the sea ,2004,25000000.0,8400000.0,-0.664
b11770,w36460,,straw dogs (1971 film),1971,2200000.0,8000000.0,2.6363636363636362
b14307,w29957,,the poseidon adventure (1972 film),1972,4700000.0,127300000.0,26.085106382978722
b8489,w25886,o21374,movers & shakers,1985,3500000.0,372438.0,-0.8935891428571429
b14640,w34450,,the singing detective ,2003,8000000.0,337174.0,-0.95785325
b286,w9106,o2422,a dangerous method,yes,14000000.0,27462041.0,0.9615743571428571
b8100,w24581,o4471,mean streets,2-Oct,500000.0,3000000.0,5.0
b12282,w837,o9002,the age of adaline,2015,25000000.0,65700000.0,1.628
b14214,w28835,,the parent trap (1998 film),1998,15000000.0,83900000.0,4.593333333333334
b14713,w36066,o9839,the station agent,2003,500000.0,8679814.0,16.359628
b14921,w39716,o15093,the two jakes,1990,19000000.0,10000000.0,-0.47368421052631576
b3591,w10225,,dick ,1999,13000000.0,6300000.0,-0.5153846153846153
b3573,w10181,,diabolique (1996 film),1996,45000000.0,17100266.0,-0.6199940888888889
b12068,w37348,o15936,tango & cash,1989,55000000.0,63400000.0,0.15272727272727274
b15282,w38365,,three wishes ,1995,10000000.0,7025496.0,-0.2974504
b13272,w15580,,the grapes of wrath ,1940,800000.0,2500000.0,2.125
b6802,w20523,o19087,kalifornia,1993,8500000.0,2395231.0,-0.7182081176470588
b186,w259,o21684,48 hrs.,1982,12000000.0,78900000.0,5.575
b8305,w25313,o18769,miss march,2009,6000000.0,4600000.0,-0.23333333333333334
b2888,w7623,,clueless ,1995,12000000.0,56600000.0,3.716666666666667
b10769,w33090,o5178,schizopolis,1996,250000.0,10580.0,-0.95768
b12713,w7661,o16084,the cocoanuts,3-May,500000.0,1800000.0,2.6
b1374,w2623,o9430,bad day at black rock,1955,1271000.0,3788000.0,1.9803304484657749
b9553,w29063,o20433,peaceful warrior,2006,10000000.0,4326927.0,-0.5673073
b4130,w11756,,equilibrium ,2002,20000000.0,5300000.0,-0.735
b427,w27225,o15810,a nightmare on elm street 5: the dream child,1989,6000000.0,22100000.0,2.683333333333333
b13838,w22846,,the lord of the rings (1978 film),1978,4000000.0,30500000.0,6.625
b13434,w17997,o16379,the hot chick,2002,34000000.0,54600000.0,0.6058823529411764
b9373,w28556,o16669,over her dead body,2008,10000000.0,21458111.0,1.1458111
b10991,w33947,o8443,she's gotta have it,1986,185000.0,7137502.0,37.581091891891894
b16705,w42893,o10766,you can count on me,2000,1200000.0,11000000.0,8.166666666666666
b15624,w39559,o9850,tupac: resurrection,2003,300000.0,7808524.0,25.028413333333333
b10518,w32289,,rooster cogburn ,1975,10000000.0,30500000.0,2.05
b8594,w26187,,murphy's law ,1986,8000000.0,9947631.0,0.243453875
b12214,w37856,o11479,that's entertainment!,1974,3200000.0,19100000.0,4.96875
b6340,w19276,,inherent vice ,2014,20.0,14.7,-0.265
b2205,w5381,,brighton beach memoirs ,1986,18000000.0,11957943.0,-0.33566983333333333
b4963,w14547,,general education ,2012,500000.0,8601.0,-0.982798
b14428,w31162,o9832,the recruit,2003,46000000.0,101200000.0,1.2
b1878,w4278,o9438,blackboard jungle,1955,1168000.0,8144000.0,5.972602739726027
b7305,w21853,o2314,legends of the fall,1994,30000000.0,160600000.0,4.3533333333333335
b2238,w5526,o18197,brooklyn lobster,2005,200000.0,138267.0,-0.308665
b5141,w15163,o5371,god's not dead 2,2016,5000000.0,23500000.0,3.7
b8631,w26293,o3081,my bodyguard,1980,3000000.0,22500000.0,6.5
b7711,w23234,,lovely and amazing,2001,250000.0,4695781.0,17.783124
b14085,w26996,o5498,the nice guys,2016,50000000.0,57300000.0,0.146
b2299,w5743,,bulletproof (1988 film),1988,5000000.0,807947.0,-0.8384106
b8801,w26786,,neighbors (1981 film),1981,8500000.0,29916207.0,2.5195537647058823
b14626,w34104,o12642,the shop around the corner,1940,500000.0,380000.0,-0.24
b8463,w25746,o3189,moscow on the hudson,1984,13000000.0,25068724.0,0.9283633846153846
b9171,w27936,,on golden pond (1981 film),1981,15000000.0,119300000.0,6.953333333333333
b5586,w16674,,heart like a wheel ,1983,7500000.0,272278.0,-0.9636962666666666
b10600,w32548,o8441,ruthless people,1986,9000000.0,71600000.0,6.955555555555556
b1647,w3476,o2461,beneath the darkness,2011,7000000.0,9600.0,-0.9986285714285714
b4950,w14465,o7494,gas food lodging,1992,1300000.0,1300000.0,0.0
b6428,w19545,o8402,iron eagle,1986,18000000.0,24159872.0,0.34221511111111114
b2370,w5998,o11697,caddyshack ii,1988,20000000.0,11800000.0,-0.41
b9883,w30231,,prince of the city ,1981,8600000.0,8124257.0,-0.05531895348837209
b12064,w37335,,tangerine ,2015,100000.0,794202.0,6.94202
b2047,w4804,,bonnie and clyde ,1967,2500000.0,70000000.0,27.0
b14824,w38040,,the thin man ,1934,226408.0,1423000.0,5.285113600226141
b15765,w39923,,under fire ,1983,9500000.0,5696391.0,-0.4003798947368421
b3426,w9708,o2286,death wish v: the face of death,1994,5000000.0,1702394.0,-0.6595212
b15759,w39894,o5042,unconquered,1947,4000000.0,5250000.0,0.3125
b750,w1003,o11417,alice doesn't live here anymore,1974,1800000.0,21000000.0,10.666666666666666
b13544,w19411,,the intervention ,2016,50000.0,32919.0,-0.34162
b6743,w20424,,jury duty ,1995,21000000.0,17000000.0,-0.19047619047619047
b5458,w16285,,happily n'ever after,2007,47000000.0,38000000.0,-0.19148936170212766
b5567,w16620,,he's just not that into you ,2009,40000000.0,181100000.0,3.5275
b424,w27222,o21321,a nightmare on elm street 2: freddy's revenge,1985,3000000.0,29900000.0,8.966666666666667
b14204,w28690,o5220,the pallbearer,1996,8000000.0,5700000.0,-0.2875
b6168,w18805,o18293,ice princess,2005,25000000.0,27600000.0,0.104
b8969,w27367,o3195,no small affair,1984,8500000.0,4994094.0,-0.4124595294117647
b14843,w38302,,the three musketeers (1948 film),1948,4474000.0,8412000.0,0.8801966919982119
b14527,w32667,,the saint ,1997,68000000.0,169400000.0,1.4911764705882353
b1252,w2282,o575,attack of the 50 foot woman,1958,89000.0,480000.0,4.393258426966292
b14161,w28324,o3561,the other dream team,2012,500000.0,133778.0,-0.732444
b15730,w39826,,uhf ,1989,5000000.0,6100000.0,0.22
b15508,w39168,,transamerica ,2005,1000000.0,15200000.0,14.2
b3815,w10962,o20654,dracula: dead and loving it,1995,30000000.0,10700000.0,-0.6433333333333333
b15560,w39370,,trixie ,2000,20000000.0,295683.0,-0.98521585
b14170,w28345,,the other side of midnight ,1977,9000000.0,24652021.0,1.7391134444444445
b15970,w40352,,vampire academy ,2014,30000000.0,15400000.0,-0.4866666666666667
b7601,w22870,,losin' it,1983,7000000.0,1246141.0,-0.8219798571428572
b9903,w30350,,problem child ,1990,10000000.0,72200000.0,6.22
b528,w40097,o5310,a united kingdom,2016,14000000.0,14000000.0,0.0
b15538,w39271,,tremors ,1990,11000000.0,16667084.0,0.5151894545454545
b13291,w15707,,the great outdoors ,1988,24000000.0,43400000.0,0.8083333333333333
b1360,w2586,o8828,backstreet boys: show 'em what you're made of,2015,1000000.0,2837800.0,1.8378
b3148,w8618,,critters ,1986,2000000.0,13200000.0,5.6
b5881,w17921,o13552,hope floats,29-May,30000000.0,81471882.0,1.7157294
b13139,w14081,o5207,the frighteners,1996,26000000.0,29300000.0,0.12692307692307692
b5660,w16960,o8879,"""hello, my name is doris""",2015,1000000.0,14700000.0,13.7
b15002,w40982,,the warriors ,1979,4000000.0,22500000.0,4.625
b11365,w35210,,something to talk about ,1995,30000000.0,50900000.0,0.6966666666666667
b5561,w16592,o13547,he got game,1998,25000000.0,22400000.0,-0.104
b13264,w15524,o8773,the graduate,1967,3000000.0,104900000.0,33.96666666666667
b14502,w32245,,the romantics ,2010,4500000.0,123820.0,-0.9724844444444445
b10408,w31914,,rising sun ,1993,40000000.0,107200000.0,1.68
b12682,w7126,o8321,the china syndrome,1979,5900000.0,51700000.0,7.762711864406779
b8521,w25979,o19104,mr. nanny,2-Apr,10000000.0,4300000.0,-0.57
b14378,w30518,o18474,the puffy chair,2005,15000.0,194523.0,11.9682
b7246,w21737,o3430,lay the favorite,2012,20000000.0,1576687.0,-0.92116565
b15213,w38054,,things we lost in the fire ,2007,16000000.0,8547733.0,-0.4657666875
b2583,w6705,,ceÌsar chaÌvez ,2014,10000000.0,6700000.0,-0.33
b13484,w18800,o18445,the ice harvest,2005,16000000.0,10156968.0,-0.3651895
b7560,w22720,o18317,lonesome jim,2005,500000.0,174815.0,-0.65037
b10138,w31014,,rat race ,2001,48000000.0,85500000.0,0.78125
b1931,w4411,o3671,blonde ambition,21-Dec,40000000.0,1530479.0,-0.961738025
b11880,w36833,,super capers,2009,2000000.0,30955.0,-0.9845225
b5050,w14808,,gifted ,2017,7000000.0,5800000.0,-0.17142857142857143
b12511,w4260,o18892,the black waters of echo's pond,2009,5000000.0,224409.0,-0.9551182
b16634,w42702,o19168,wrestling ernest hemingway,17-Dec,4500000.0,278720.0,-0.9380622222222222
b5802,w17571,o7498,hoffa,1992,35000000.0,29302121.0,-0.16279654285714285
b11575,w35940,o15073,stanley & iris,1990,23000000.0,5820015.0,-0.7469558695652174
b15541,w39279,,trespass (2011 film),2011,35000000.0,9600000.0,-0.7257142857142858
b13157,w14384,,the game plan ,2007,22000000.0,146600000.0,5.663636363636364
b6089,w18593,,i love trouble (1994 film),1994,45000000.0,61947267.0,0.3766059333333333
b4622,w13414,o73,flying down to rio,1933,462000.0,1545000.0,2.344155844155844
b16658,w42773,o18524,xxx: state of the union,2005,60000000.0,71100000.0,0.185
b11231,w34771,,sleepover ,2004,10000000.0,10148953.0,0.0148953
b15355,w38641,o8220,tiny furniture,2010,65000.0,416498.0,5.4076615384615385
b2887,w7622,,clue ,1985,15000000.0,14600000.0,-0.02666666666666667
b14997,w40931,,the war of the roses ,1989,50000000.0,160188546.0,2.20377092
b16352,w41493,o15967,when harry met sally...,1989,16.0,92800000.0,5799999.0
b5804,w17606,o3783,holding trevor,2007,55000.0,16814.0,-0.6942909090909091
b1531,w3145,,beasts of no nation ,2015,6000000.0,90777.0,-0.9848705
b8213,w24899,,michael clayton ,2007,25000000.0,92900000.0,2.716
b16387,w41601,,where the day takes you,Jan-92,3000000.0,390152.0,-0.8699493333333334
b3827,w10990,o19058,dragon: the bruce lee story,1993,14000000.0,63500000.0,3.5357142857142856
b16595,w42453,o19936,woman of the year,1942,1006000.0,2708000.0,1.6918489065606361
b12947,w11476,o3968,the education of charlie banks,2007,5000000.0,15078.0,-0.9969844
b16194,w40981,o6538,warriors of virtue,1997,35000000.0,6524620.0,-0.8135822857142857
b14248,w29227,o13856,the perfect weapon,15-Mar,10000000.0,14061361.0,0.4061361
b1956,w4525,o15823,bloodfist,1989,1000000.0,6000000.0,5.0
b6939,w20927,,king solomon's mines (1985 film),1985,11000000.0,15057465.0,0.3688604545454545
