key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,year_wiki,year_bom
b8730,w26566,o2115,"""mystery, alaska""",1999,28000000.0,8891623.0,-0.6824420357142857,1999,1-Oct-99
b8732,w26568,,mystic river ,2003,25000000.0,156822020.0,5.272880799999999,"""[2003, 10, 15]""",8-Oct-03
b8740,w26578,o20415,nacho libre,2006,35000000.0,99255460.0,1.8358702857142857,2006,16-Jun-06
b8760,w26651,o22085,napoleon dynamite,2004,400000.0,46118097.0,114.2952425,2004,11-Jun-04
b8762,w26654,,narc ,2002,6500000.0,12633747.0,0.9436533846153846,"""[2002, 12, 17, limited, 2003, 10, wide]""",20-Dec-02
b8781,w26688,,national treasure ,2004,100000000.0,347512318.0,2.47512318,"""[2004, 11, 19]""",19-Nov-04
b8785,w26698,o2329,natural born killers,1994,34000000.0,50282766.0,0.4789048823529412,1994,26-Aug-94
b8791,w26752,o1409,near dark,1987,5000000.0,3369307.0,-0.3261386,1987,2-Oct-87
b8793,w26764,,nebraska ,2013,12000000.0,27682872.0,1.306906,"""[2013, 05, 23, Cannes, 2013, 11, 15, United States]""",15-Nov-13
b8796,w26774,,need for speed ,2014,66000000.0,203277636.0,2.0799641818181818,"""[2014, TCL Chinese Theatre, 2014, 14, United States]""",14-Mar-14
b8817,w26829,,network ,1976,3800000.0,23689877.0,5.234178157894737,"""[1976, 11, 27]""",27-Nov-76
b8821,w26843,o16653,never back down,2008,20000000.0,41627431.0,1.08137155,2008,14-Mar-08
b8822,w26846,o2116,never been kissed,9-Apr,25000000.0,84565230.0,2.3826092,9-Apr,9-Apr-99
b8834,w26901,o13787,new jack city,1991,8000000.0,47624353.0,4.953044125,1991,8-Mar-91
b8846,w26948,,new york minute ,2004,30000000.0,21289826.0,-0.2903391333333333,"""[2004, Tribeca, 2004]""",7-May-04
b8855,w26967,o7534,newsies,1992,15000000.0,2819485.0,-0.8120343333333333,1992,10-Apr-92
b8859,w26976,o10669,next friday,2000,11000000.0,59827328.0,4.438848,2000,12-Jan-00
b8871,w27003,,nick & norah's infinite playlist,2008,10000000.0,33506137.0,2.3506137000000003,"""[2008, 09, 06, TIFF, 2008, 10, 03, United States]""",3-Oct-08
b8892,w27031,o18790,night at the museum: battle of the smithsonian,2009,150000000.0,413106170.0,1.7540411333333332,2009,22-May-09
b8893,w27032,,night at the museum: secret of the tomb,2014,127000000.0,363204635.0,1.859879015748032,"""[2014, 12, 11, Ziegfeld Theatre, 2014, 12, 19, United States]""",19-Dec-14
b8906,w27193,,nightcrawler ,2014,8500000.0,38697217.0,3.552613764705882,"""[2014, 09, 05, TIFF, 2014, 10, 31, United States]""",31-Oct-14
b8929,w27260,o18792,ninja assassin,2009,40000000.0,61601280.0,0.540032,2009,25-Nov-09
b8945,w27302,,no good deed (2014 film),2014,13200000.0,54323210.0,3.115394696969697,"""[2014, 12]""",12-Sep-14
b8949,w27317,,no looking back ,1998,5000000.0,222099.0,-0.9555802,"""[1998, 27]""",27-Mar-98
b8970,w27369,,no strings attached ,2011,25000000.0,149228077.0,4.96912308,"""[2011, 01, 11, Westwood, California, 2011, 01, 21, United States]""",21-Jan-11
b8998,w27427,,non-stop ,2014,50000000.0,222809600.0,3.4561919999999997,"""[2014, 01, 27, Paris, 2014, 02, 26, France, 2014, 02, 28, United States]""",28-Feb-14
b9000,w27445,o3874,norbit,2007,60000000.0,159313561.0,1.6552260166666666,2007,9-Feb-07
b9009,w27463,,north country ,2005,35000000.0,25211175.0,-0.2796807142857143,"""[2005, 09, 12, TIFF, 2005, 10, 21]""",21-Oct-05
b9025,w27502,o20076,not another teen movie,2001,15000000.0,66468332.0,3.4312221333333333,2001,14-Dec-01
b9028,w27505,o18794,not easily broken,2009,5000000.0,10726909.0,1.1453818,2009,9-Jan-09
b9029,w27506,,not fade away ,2012,20000000.0,610792.0,-0.9694603999999999,"""[2012, 10, 06, New York Film Festival, 2012, 12, 21, United States]""",21-Dec-12
b9039,w27542,,nothing but trouble (1991 film),1991,40000000.0,8479793.0,-0.788005175,"""[1991, 15, United States]""",15-Feb-91
b9047,w27552,,nothing to lose (1997 film),1997,25000000.0,44480039.0,0.77920156,"""[1997, 07, 18, U.S.]""",18-Jul-97
b9049,w27553,,notorious (2009 film),2009,20000000.0,44371751.0,1.21858755,"""[2009, 01, 16]""",16-Jan-09
b9054,w27568,,novocaine ,2001,8000000.0,2534372.0,-0.6832035,"""[2001, 09, 08]""",16-Nov-01
b9056,w27582,,now you see me ,2013,75000000.0,351723989.0,3.689653186666667,"""[2013, 05, 21, New York City, 2013, 05, 31, United States]""",31-May-13
b9074,w27612,o10670,nurse betty,2000,35000000.0,29360400.0,-0.16113142857142854,2000,8-Sep-00
b9097,w27678,o18796,observe and report,2009,18000000.0,26973554.0,0.4985307777777778,2009,10-Apr-09
b9113,w27697,o2118,october sky,1999,25000000.0,34675800.0,0.38703200000000004,1999,19-Feb-99
b9134,w27755,o5432,office christmas party,2016,45000000.0,114501299.0,1.5444733111111106,2016,9-Dec-16
b9136,w27758,o2119,office space,1999,10000000.0,10827810.0,0.082781,1999,19-Feb-99
b9148,w27841,,old dogs ,2009,35000000.0,96753696.0,1.7643913142857144,"""[2009, 11, 25]""",25-Nov-09
b9152,w27881,,old school ,2003,24000000.0,87055349.0,2.627306208333333,"""[2003, 21]""",21-Feb-03
b9155,w27890,,oldboy (2013 film),2013,30000000.0,4861022.0,-0.8379659333333334,"""[2013, 11, 27]""",27-Nov-13
b9164,w27912,o1167,olympus has fallen,2013,70000000.0,170270201.0,1.432431442857143,2013,22-Mar-13
b9170,w27933,o2334,on deadly ground,18-Feb,50000000.0,38590458.0,-0.22819084,18-Feb,18-Feb-94
b9209,w28027,o9761,once upon a time in mexico,2003,29000000.0,98185582.0,2.3857097241379317,2003,12-Sep-03
b9230,w28063,,one flew over the cuckoo's nest ,1975,3000000.0,108981275.0,35.32709166666667,"""[1975, 11, 19]""",20-Nov-75
b9231,w28066,,one for the money ,2012,40000000.0,36893721.0,-0.077656975,"""[2012, 01, 27]""",27-Jan-12
b9233,w28079,o16310,one hour photo,2002,12000000.0,52223306.0,3.3519421666666664,2002,21-Aug-02
b9237,w28112,,one missed call (2008 film),2008,20000000.0,45847751.0,1.29238755,"""[2008, 01, 04, United States, 2008, 03, 20, Germany, 2008, 07, 19, Japan]""",4-Jan-08
b9241,w28128,o20080,one night at mccool's,2001,18000000.0,13473370.0,-0.2514794444444444,2001,27-Apr-01
b9242,w28136,o20430,one night with the king,2006,20000000.0,13728450.0,-0.3135775,2006,13-Oct-06
b9254,w28192,,onegin ,1999,14000000.0,206128.0,-0.9852765714285714,"""[1999, 09, 18, TIFF, 1999, 11, 19, UK, 1999, 12, 31, US]""",17-Dec-99
b9328,w28365,o5434,ouija: origin of evil,2016,9000000.0,81705746.0,8.078416222222222,2016,21-Oct-16
b9330,w28370,,our brand is crisis (2015 film),2015,28000000.0,7002261.0,-0.74991925,"""[2015, 09, 11, TIFF, 2015, 10, 30, United States]""",30-Oct-15
b9334,w28388,o2622,our idiot brother,2011,5000000.0,24816118.0,3.9632236000000005,2011,26-Aug-11
b9348,w28422,o13800,out for justice,1991,14000000.0,39673161.0,1.8337972142857144,1991,12-Apr-91
b9358,w28453,o1169,out of the furnace,2013,22000000.0,15660668.0,-0.2881514545454545,2013,4-Dec-13
b9388,w28598,o1170,oz the great and powerful,2013,215000000.0,493311825.0,1.2944736046511631,2013,8-Mar-13
b9392,w28606,,p.s. i love you ,2007,30000000.0,156835339.0,4.2278446333333335,"""[2007, 12, 21]""",21-Dec-07
b9398,w29833,,pom wonderful presents: the greatest movie ever sold,2011,1800000.0,638476.0,-0.6452911111111111,"""[2011, 22, Sundance, 2011, 22, United States (, limited]""",22-Apr-11
b9403,w28618,,pacific rim ,2013,190000000.0,411002906.0,1.1631731894736843,"""[2013, 07, 01, Mexico City, 2013, 07, 12, United States]""",12-Jul-13
b9441,w28754,,paper towns ,2015,12000000.0,85512300.0,6.126025,"""[2015, 07, 24, North America]""",24-Jul-15
b9447,w28811,o3473,paranorman,2012,60000000.0,107139399.0,0.78565665,2012,17-Aug-12
b9462,w28803,o3883,paranormal activity,2007,15000.0,193355800.0,12889.386666666667,2007,25-Sep-09
b9463,w28805,o8107,paranormal activity 2,2010,3000000.0,177512032.0,58.17067733333333,2010,22-Oct-10
b9464,w28806,o2625,paranormal activity 3,2011,5000000.0,207039844.0,40.4079688,2011,21-Oct-11
b9465,w28807,o3474,paranormal activity 4,2012,5000000.0,142817992.0,27.5635984,2012,19-Oct-12
b9466,w28808,o8958,paranormal activity: the ghost dimension,2015,10000000.0,78903124.0,6.890312400000001,2015,23-Oct-15
b9467,w28804,o10064,paranormal activity: the marked ones,2014,5000000.0,90904854.0,17.1809708,2014,3-Jan-14
b9472,w28839,,parents ,1989,3000000.0,870532.0,-0.7098226666666667,"""[1989, 01, 27, US]""",27-Jan-89
b9480,w28857,,paris is burning ,1991,500000.0,3779620.0,6.559239999999999,"""[1991, 08, 16]""",9-Aug-91
b9513,w28968,,patch adams ,1998,90000000.0,202292902.0,1.2476989111111112,"""[1998, 12, 25]""",25-Dec-98
b9524,w28993,,patriot games ,1992,45000000.0,178051587.0,2.956701933333333,"""[1992, 06, 05, United States]""",5-Jun-92
b9525,w28997,,patriots day ,2016,45000000.0,44267824.0,-0.016270577777777778,"""[2016, 11, 17, AFI Fest, 2016, 12, 21, United States]""",21-Dec-16
b9528,w29006,,patton ,1970,12000000.0,61749765.0,4.14581375,"""[1970, New York City, 1970, United States]""",4-Feb-70
b9530,w29008,,paul ,2011,40000000.0,97984015.0,1.449600375,"""[2011, 14, United Kingdom, 2011, 18, United States]""",18-Mar-11
b9531,w29011,o18808,paul blart: mall cop,2009,26000000.0,183293131.0,6.049735807692307,2009,16-Jan-09
b9532,w29010,o8960,paul blart: mall cop 2,2015,30000000.0,107588225.0,2.5862741666666667,2015,17-Apr-15
b9538,w29018,o13593,paulie,1998,23000000.0,26875268.0,0.16848991304347827,1998,17-Apr-98
b9546,w29034,,pay it forward ,2000,40000000.0,55707411.0,0.392685275,"""[2000, 10, 20]""",20-Oct-00
b9549,w29042,,paycheck ,2003,60000000.0,96269812.0,0.6044968666666667,"""[2003, 12, 25]""",25-Dec-03
b9556,w29074,,pearl harbor ,2001,140000000.0,449220945.0,2.2087210357142864,"""[2001, 21, Pearl Harbor, Hawaii, 2001, 25, United States]""",25-May-01
b9568,w29127,o10068,penguins of madagascar,2014,132000000.0,373015621.0,1.8258759166666667,2014,26-Nov-14
b9574,w29158,,people like us ,2012,16000000.0,12434778.0,-0.222826375,"""[2012, 06, 15, LA Film Fest, 2012, 29, US]""",29-Jun-12
b9580,w29183,o8109,percy jackson & the olympians: the lightning thief,2010,95000000.0,226497209.0,1.3841811473684211,2010,12-Feb-10
b9581,w29181,o1175,percy jackson: sea of monsters,2013,90000000.0,199850315.0,1.2205590555555557,2013,7-Aug-13
b9611,w29298,,pete's dragon (2016 film),2016,65000000.0,143695338.0,1.2106975076923077,"""[2016, 08, 08, El Capitan Theatre, 2016, 08, 12, United States]""",12-Aug-16
b9634,w29389,o20434,phat girlz,2006,3000000.0,7403491.0,1.4678303333333331,2006,7-Apr-06
b9639,w29396,,philadelphia ,1993,26000000.0,206678440.0,6.9491707692307685,"""[1993, 12, 22]""",24-Dec-93
b9662,w29463,o9767,pieces of april,2003,300000.0,3272028.0,9.90676,2003,17-Oct-03
b9672,w29501,,pineapple express ,2008,27000000.0,101624843.0,2.763883074074074,[2008],6-Aug-08
b9690,w29541,o8113,piranha 3d,2010,24000000.0,83188165.0,2.4661735416666666,2010,20-Aug-10
b9701,w29581,o3477,pitch perfect,2012,17000000.0,115350426.0,5.785319176470589,2012,28-Sep-12
b9702,w29582,o8964,pitch perfect 2,2015,29000000.0,287506194.0,8.91400668965517,2015,15-May-15
b9712,w29626,,planes ,2013,50000000.0,239258712.0,3.78517424,"""[2013, 08, 02, EAA AirVenture Oshkosh, 2013, 08, 09]""",9-Aug-13
b9714,w29628,o10071,planes: fire & rescue,2014,50000000.0,151386640.0,2.0277328000000003,2014,18-Jul-14
b9719,w29633,,planet of the apes (2001 film),2001,100000000.0,362211740.0,2.6221174,"""[2001, 07, 27]""",27-Jul-01
b9724,w29650,o2128,play it to the bone,1999,24000000.0,8434146.0,-0.64857725,1999,25-Dec-99
b9730,w29672,o13597,playing by heart,1998,20000000.0,3970078.0,-0.8014960999999999,1998,1-Jan-99
b9733,w29696,,pleasantville ,1998,60000000.0,49805462.0,-0.16990896666666666,"""[1998, 10, 23]""",23-Oct-98
b9734,w29701,o8114,please give,2010,3000000.0,4313085.0,0.437695,2010,30-Apr-10
b9747,w29761,,point break (2015 film),2015,105000000.0,133718711.0,0.2735115333333333,"""[2015, 12, China, 2015, 12, 25, US]""",25-Dec-15
b9775,w29827,,poltergeist (2015 film),2015,35000000.0,95437994.0,1.7267998285714286,"""[2015, 18, Buenos Aires, 2015, 05, 22, United States]""",22-May-15
b9780,w29835,,pompeii ,2014,100000000.0,117831631.0,0.17831631,"""[2014, 02, 18, Buenos Aires, 2014, 02, 21, Canada & United States, 2014, 02, 27, Germany]""",21-Feb-14
b9785,w29848,o18364,pooh's heffalump movie,2005,20000000.0,52858433.0,1.64292165,2005,11-Feb-05
b9788,w29869,o20085,pootie tang,2001,7000000.0,3313583.0,-0.5266310000000001,2001,29-Jun-01
b9804,w29956,,poseidon ,2006,160000000.0,181674817.0,0.13546760625,"""[2006, 05, 06, Tribeca, 2006, 05, 12, United States]""",12-May-06
b9824,w30032,,power rangers ,2017,100000000.0,129010590.0,0.2901059,"""[2017, 22, Regency Village Theater, 2017, 03, 24, United States]""",24-Mar-17
b9829,w30040,o13601,practical magic,1998,75000000.0,46683377.0,-0.3775549733333333,1998,16-Oct-98
b9840,w30078,,predators ,2010,40000000.0,127233108.0,2.1808277,"""[2010, 07, 07, international, 2010, 07, 09, United States]""",9-Jul-10
b9842,w30081,,prefontaine ,1997,8000000.0,589304.0,-0.9263370000000001,"""[1997, 01, 24]""",24-Jan-97
b9846,w30091,o3480,premium rush,2012,35000000.0,31083599.0,-0.11189717142857143,2012,24-Aug-12
b9856,w30146,o15057,pretty woman,1990,14000000.0,463406268.0,32.100447714285714,1990,23-Mar-90
b9860,w30156,o10680,price of glory,2000,18000000.0,3548556.0,-0.802858,2000,31-Mar-00
b9865,w30166,,pride and glory ,2008,30000000.0,31148328.0,0.0382776,"""[2008, 10, 24, US, 2008, 11, 07, UK & IRL]""",24-Oct-08
b9869,w30169,,pride and prejudice and zombies ,2016,28000000.0,16405171.0,-0.4141010357142857,"""[2016, 21, Los Angeles, 2016, 02, 05, United States, 2016, 02, 11, United Kingdom]""",5-Feb-16
b9873,w30192,,primary colors ,1998,65000000.0,52090187.0,-0.1986125076923077,"""[1998, 20]""",20-Mar-98
b9874,w30194,,prime ,2005,22000000.0,67937494.0,2.088067909090909,"""[2005, 21, (San Diego), 2005, 10, 28]""",28-Oct-05
b9875,w30200,,primer ,2004,7000.0,424760.0,59.68,"""[2004, 10, 08]""",8-Oct-04
b9914,w30400,,prom ,2011,8000000.0,10130219.0,0.266277375,"""[2011, 04, 29]""",29-Apr-11
b9916,w30401,,prom night (2008 film),2008,20000000.0,57197876.0,1.8598938000000003,"""[2008, 11]""",11-Apr-08
b9924,w30420,o10681,proof of life,2000,65000000.0,62761005.0,-0.034446076923076926,2000,8-Dec-00
b9936,w30476,,psycho (1998 film),1998,60000000.0,37141130.0,-0.38098116666666665,"""[1998, 12, 04]""",4-Dec-98
b9943,w30495,,public enemies (2009 film),2009,100000000.0,214104620.0,1.1410462,"""[2009, 07, 01]""",1-Jul-09
b9969,w30555,o16693,punisher: war zone,2008,35000000.0,10100036.0,-0.7114275428571428,2008,5-Dec-08
b9986,w30622,o2131,pushing tin,1999,33000000.0,8408835.0,-0.7451868181818182,1999,23-Apr-99
b10009,w30686,o5441,queen of katwe,2016,15000000.0,10318027.0,-0.3121315333333333,2016,23-Sep-16
b10011,w30691,o16322,queen of the damned,2002,35000000.0,45479110.0,0.2994031428571429,2002,22-Feb-02
b10034,w30774,o1180,r.i.p.d.,2013,130000000.0,78324220.0,-0.39750599999999997,2013,19-Jul-13
b10040,w32549,,rv ,2006,50000000.0,87528173.0,0.75056346,"""[2006, 28]""",28-Apr-06
b10078,w30893,o11050,raiders of the lost ark,1981,18000000.0,389925971.0,20.662553944444443,1981,12-Jun-81
b10086,w30909,o11784,rain man,1988,25000000.0,354825435.0,13.1930174,1988,16-Dec-88
b10089,w30933,o22099,raise your voice,2004,15000000.0,14867514.0,-0.0088324,2004,8-Oct-04
b10104,w30946,,rambling rose ,1991,7500000.0,6266621.0,-0.16445053333333334,"""[1991, 20]""",20-Sep-91
b10108,w30955,o8122,ramona and beezus,2010,15000000.0,27293743.0,0.8195828666666667,2010,23-Jul-10
b10112,w30963,,ran ,1985,11500000.0,3607393.0,-0.6863136521739129,"""[1985, 05, 31, Tokyo, 1985, 06, 01, Japan, 1985, 09, 18, France]""",27-Sep-85
b10128,w30990,,rapa-nui ,1994,20000000.0,305070.0,-0.9847465,"""[1994, 09, 09]""",9-Sep-94
b10142,w31036,o2133,ravenous,1999,12000000.0,2062405.0,-0.8281329166666667,1999,19-Mar-99
b10146,w31052,,ray ,2004,40000000.0,124731534.0,2.11828835,"""[2004, 10, 29]""",29-Oct-04
b10149,w31059,o21394,re-animator,1985,900000.0,2023414.0,1.2482377777777778,1985,18-Oct-85
b10174,w31135,o20088,recess: school's out,2001,23000000.0,44460850.0,0.9330804347826088,2001,16-Feb-01
b10181,w31167,,red 2 ,2013,84000000.0,148075565.0,0.7628043452380953,"""[2013, 07, 19]""",19-Jul-13
b10189,w31185,,red dawn (2012 film),2012,65000000.0,44806783.0,-0.3106648769230769,"""[2012, 09, 27, Fantastic Fest, 2012, 11, 21, United States]""",21-Nov-12
b10191,w31190,,red dragon ,2002,78000000.0,209196298.0,1.6820038205128205,"""[2002, 10, 04]""",4-Oct-02
b10202,w31229,,red planet ,2000,80000000.0,33463969.0,-0.5817003875,"""[2000, 11, 10]""",10-Nov-00
b10209,w31246,o19110,red rock west,1993,8000000.0,2502551.0,-0.687181125,1993,28-Jan-94
b10216,w31266,o3484,red tails,2012,58000000.0,50365377.0,-0.13163143103448274,2012,20-Jan-12
b10219,w31278,o16698,redbelt,2008,7000000.0,2674090.0,-0.6179871428571428,2008,2-May-08
b10221,w31287,o8127,redemption road,2010,2300000.0,29384.0,-0.9872243478260868,2010,26-Aug-11
b10225,w31297,,reds ,1981,32000000.0,40382659.0,0.26195809375,"""[1981, 12, 04]""",4-Dec-81
b10241,w31348,o3902,reign over me,2007,20000000.0,22222308.0,0.1111154,2007,23-Mar-07
b10242,w31345,,reign of fire ,2002,60000000.0,82150183.0,0.36916971666666665,"""[2002, 12]""",12-Jul-02
b10244,w31351,o10683,reindeer games,2000,42000000.0,32168970.0,-0.2340721428571429,2000,25-Feb-00
b10247,w31367,o16699,religulous,2008,2500000.0,13639115.0,4.455646,2008,1-Oct-08
b10255,w31394,o10684,remember the titans,2000,30000000.0,136706683.0,3.556889433333333,2000,29-Sep-00
b10264,w31425,o3903,reno 911!: miami,2007,10000000.0,22021262.0,1.2021262,2007,23-Feb-07
b10266,w31427,,rent ,2005,40000000.0,31670620.0,-0.2082345,"""[2005, 11, 23]""",23-Nov-05
b10272,w31448,o8128,repo men,2010,32000000.0,18409891.0,-0.42469090625,2010,19-Mar-10
b10281,w31469,o7549,reservoir dogs,1992,1200000.0,2832029.0,1.3600241666666666,1992,23-Oct-92
b10288,w31471,o3485,resident evil: retribution,2012,65000000.0,240004424.0,2.6923757538461537,2012,14-Sep-12
b10294,w31481,,restless (2011 film),2011,8000000.0,163265.0,-0.979591875,"""[2011, 05, 12, Cannes, 2011, 09, 16, United States]""",16-Sep-11
b10318,w31586,o10685,return to me,2000,24000000.0,36609995.0,0.5254164583333333,2000,7-Apr-00
b10319,w31587,o16326,return to never land,2002,20000000.0,109862682.0,4.493134099999999,2002,15-Feb-02
b10325,w31598,o13812,return to the blue lagoon,1991,11000000.0,2807854.0,-0.7447405454545455,1991,2-Aug-91
b10349,w31652,,revolutionary road ,2008,35000000.0,75226021.0,1.1493148857142856,"""[2008, 12, 15, United States, 2009, 01, 30, United Kingdom]""",26-Dec-08
b10363,w31712,,richie rich ,1994,40000000.0,38087756.0,-0.0478061,"""[1994, 12, 21]""",21-Dec-94
b10365,w31714,o8975,ricki and the flash,2015,18000000.0,41325328.0,1.2958515555555556,2015,7-Aug-15
b10369,w31715,,riddick ,2013,38000000.0,98337295.0,1.5878235526315791,"""[2013, 09, United Kingdom, 2013, 09, United States]""",6-Sep-13
b10372,w31728,,ride along ,2014,25000000.0,154468902.0,5.17875608,"""[2014, 01, 17]""",17-Jan-14
b10373,w31729,o5445,ride along 2,2016,40000000.0,124605297.0,2.115132425,2016,15-Jan-16
b10376,w31748,,ride with the devil ,1999,38000000.0,635096.0,-0.9832869473684209,"""[1999, 11, 26]""",26-Nov-99
b10387,w31828,o16707,righteous kill,2008,60000000.0,78460699.0,0.3076783166666667,2008,12-Sep-08
b10389,w31852,,ringmaster ,1998,20000000.0,9257103.0,-0.53714485,"""[1998, 11, 25]""",27-Nov-98
b10392,w31863,o10081,rio 2,2014,103000000.0,500101972.0,3.8553589514563114,2014,11-Apr-14
b10400,w31907,o3488,rise of the guardians,2012,145000000.0,306941670.0,1.116839103448276,2012,21-Nov-12
b10402,w31910,o2642,rise of the planet of the apes,2011,93000000.0,481801049.0,4.180656440860215,2011,5-Aug-11
b10410,w31917,o22411,risky business,1983,6200000.0,63541777.0,9.24867370967742,1983,5-Aug-83
b10422,w32017,,road trip ,2000,16000000.0,119754278.0,6.484642375,"""[2000, 05, 19]""",19-May-00
b10426,w32002,o16327,road to perdition,2002,80000000.0,181001478.0,1.262518475,2002,12-Jul-02
b10440,w32076,o13813,robin hood: prince of thieves,1991,48000000.0,390493908.0,7.13528975,1991,14-Jun-91
b10442,w32083,,robocop (2014 film),2014,100000000.0,242688965.0,1.42688965,"""[2014, 02, 12, United States]""",12-Feb-14
b10443,w32082,o1432,robocop,1987,13000000.0,53424681.0,3.1095908461538464,1987,17-Jul-87
b10445,w32085,o19113,robocop 3,1993,22000000.0,10696210.0,-0.5138086363636364,1993,5-Nov-93
