key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,release_date,release_month,release_quarter,release_day_of_the_year,release_week_of_the_year,holiday_season,bom_runtime,wiki_runtime,omdb_runtime,runtime,runtime_flag
b1229,w2170,,assassins ,1995,50000000.0,30300000.0,-0.39399999999999996,1995-10-06 00:00:00,10.0,4.0,279.0,40.0,1.0,2 hrs. 13 min.,[132 minutes],,[132 minutes],w
b1230,w2178,,assault on precinct 13 (2005 film),2005,30000000.0,35300000.0,0.17666666666666667,2005-01-19 00:00:00,1.0,1.0,19.0,3.0,1.0,1 hrs. 49 min.,[109 minutes],,[109 minutes],w
b1235,w2194,,astro boy ,2009,65000000.0,41600000.0,-0.36,2009-10-23 00:00:00,10.0,4.0,296.0,42.0,0.0,1 hrs. 34 min.,[95 minutes],,[95 minutes],w
b1241,w2216,,at first sight (1999 film),1999,60000000.0,22365133.0,-0.6272477833333333,1999-01-15 00:00:00,1.0,1.0,15.0,2.0,1.0,2 hrs. 4 min.,[128 minutes],,[128 minutes],w
b1246,w2257,o19968,atlantis: the lost empire,2001,90120000000.0,186100000.0,-0.9979349755881048,2001-06-08 00:00:00,6.0,2.0,159.0,22.0,0.0,1 hrs. 35 min.,[96 minutes],95 min,[96 minutes],w
b1248,w2262,o2450,atlas shrugged: part i,2011,20000000.0,4627375.0,-0.76863125,2011-04-15 00:00:00,4.0,2.0,105.0,15.0,0.0,1 hrs. 42 min.,[102 minutes],97 min,[102 minutes],w
b1272,w2341,o16191,austin powers in goldmember,2002,63000000.0,296700000.0,3.7095238095238097,2002-07-26 00:00:00,7.0,3.0,207.0,29.0,0.0,1 hrs. 34 min.,[98 minutes],94 min,[98 minutes],w
b1273,w2339,o6371,austin powers: international man of mystery,1997,16500000.0,67700000.0,3.103030303030303,1997-05-02 00:00:00,5.0,2.0,122.0,17.0,0.0,1 hrs. 40 min.,[94 minutes],89 min,[94 minutes],w
b1274,w2340,o2029,austin powers: the spy who shagged me,1999,33000000.0,312000000.0,8.454545454545455,1999-06-11 00:00:00,6.0,2.0,162.0,23.0,0.0,1 hrs. 35 min.,[96 minutes],95 min,[96 minutes],w
b1285,w2359,,autumn in new york ,2000,65000000.0,90700000.0,0.3953846153846154,2000-08-11 00:00:00,8.0,3.0,224.0,32.0,0.0,1 hrs. 44 min.,[103 minutes],,[103 minutes],w
b1289,w2375,o8827,avengers: age of ultron,2015,316000000.0,1.405,-0.9999999955537976,2015-05-01 00:00:00,5.0,2.0,121.0,17.0,0.0,2 hrs. 21 min.,[141 minutes],141 min,[141 minutes],w
b1294,w2393,,awake ,2007,8600000.0,32700000.000000004,2.8023255813953494,2007-11-30 00:00:00,11.0,4.0,334.0,47.0,0.0,1 hrs. 24 min.,[84 minutes],,[84 minutes],w
b1297,w2401,o18583,away we go,2009,17000000.0,14899417.0,-0.12356370588235295,2009-06-05 00:00:00,6.0,2.0,156.0,22.0,0.0,1 hrs. 38 min.,[98 minutes],98 min,[98 minutes],w
b1327,w2461,,baby boy ,2001,16000000.0,29381649.0,0.8363530625,2001-06-27 00:00:00,6.0,2.0,178.0,25.0,1.0,2 hrs. 9 min.,[131 min.],,[131 min.],w
b1331,w2476,o2030,baby geniuses,1999,12000000.0,36500000.0,2.0416666666666665,1999-03-12 00:00:00,3.0,1.0,71.0,10.0,0.0,1 hrs. 35 min.,[95 minutes],97 min,[95 minutes],w
b1332,w2481,,baby mama ,2008,30000000.0,64200000.0,1.14,2008-04-25 00:00:00,4.0,2.0,116.0,16.0,0.0,1 hrs. 36 min.,[99 minutes],,[99 minutes],w
b1333,w2496,o2258,baby's day out,1994,48000000.0,16671505.0,-0.6526769791666667,1994-07-01 00:00:00,7.0,3.0,182.0,26.0,1.0,1 hrs. 39 min.,[99 minutes],99 min,[99 minutes],w
b1336,w2501,o16455,babylon a.d.,yes,70000000.0,72100000.0,0.03,2008-08-29 00:00:00,8.0,3.0,242.0,34.0,1.0,1 hrs. 30 min.,"""[101 minutes, (France), 90 minutes, (United Kingdom)]""",90 min,"""[101 minutes, (France), 90 minutes, (United Kingdom)]""",w
b1348,w2567,o21329,back to the future,1985,19000000.0,381100000.0,19.057894736842105,1985-07-03 00:00:00,7.0,3.0,184.0,26.0,1.0,1 hrs. 51 min.,[116 minutes],116 min,[116 minutes],w
b1350,w2568,o15816,back to the future part ii,1989,40000000.0,332000000.0,7.3,1989-11-22 00:00:00,11.0,4.0,326.0,47.0,1.0,1 hrs. 48 min.,[108 minutes],108 min,[108 minutes],w
b1351,w2569,o14969,back to the future part iii,1990,40000000.0,244500000.0,5.1125,1990-05-25 00:00:00,5.0,2.0,145.0,20.0,1.0,1 hrs. 58 min.,[119 minutes],118 min,[119 minutes],w
b1368,w2613,o9636,bad boys ii,2003,130000000.0,273300000.0,1.1023076923076922,2003-07-18 00:00:00,7.0,3.0,199.0,28.0,0.0,2 hrs. 27 min.,[147 minutes],147 min,[147 minutes],w
b1381,w2643,o18585,bad lieutenant: port of call new orleans,2009,25000000.0,10600000.0,-0.5760000000000001,2009-11-20 00:00:00,11.0,4.0,324.0,46.0,1.0,2 hrs. 1 min.,[122 minutes],122 min,[122 minutes],w
b1387,w2658,o18179,bad news bears,2005,35000000.0,34300000.0,-0.02,2005-07-22 00:00:00,7.0,3.0,203.0,29.0,0.0,1 hrs. 51 min.,[113 minutes],113 min,[113 minutes],w
b1388,w2666,o9637,bad santa,2003,23000000.0,76500000.0,2.3260869565217392,2003-11-26 00:00:00,11.0,4.0,330.0,47.0,1.0,1 hrs. 33 min.,[91 minutes],91 min,[91 minutes],w
b1389,w2667,o5324,bad santa 2,2016,26000000.0,23200000.0,-0.1076923076923077,2016-11-23 00:00:00,11.0,4.0,328.0,47.0,1.0,1 hrs. 27 min.,[92 minutes],92 min,[92 minutes],w
b1390,w2670,o2451,bad teacher,2011,20000000.0,216200000.0,9.81,2011-06-24 00:00:00,6.0,2.0,175.0,25.0,0.0,1 hrs. 29 min.,[92 minutes],92 min,[92 minutes],w
b1413,w2727,o16195,ballistic: ecks vs. sever,20-Sep,70000000.0,19900000.0,-0.7157142857142857,2002-09-20 00:00:00,9.0,3.0,263.0,37.0,0.0,1 hrs. 31 min.,[91 minutes],91 min,[91 minutes],w
b1447,w2787,,bangkok dangerous (2008 film),2008,45000000.0,42500000.0,-0.05555555555555555,2008-09-05 00:00:00,9.0,3.0,249.0,35.0,1.0,1 hrs. 40 min.,[100 minutes],,[100 minutes],w
b1461,w2844,o21960,barbershop 2: back in business,2004,30000000.0,66000000.0,1.2,2004-02-06 00:00:00,2.0,1.0,37.0,5.0,0.0,1 hrs. 46 min.,[106 minutes],106 min,[106 minutes],w
b1479,w2947,o7453,basic instinct,1992,49000000.0,352900000.0,6.202040816326531,1992-03-20 00:00:00,3.0,1.0,80.0,11.0,0.0,2 hrs. 3 min.,[128 minutes],127 min,[128 minutes],w
b1488,w2984,o18185,batman begins,2005,150000000.0,374200000.0,1.4946666666666666,2005-06-15 00:00:00,6.0,2.0,166.0,24.0,0.0,2 hrs. 20 min.,[140 minutes],140 min,[140 minutes],w
b1490,w2987,o20626,batman forever,1995,100000000.0,336500000.0,2.365,1995-06-16 00:00:00,6.0,2.0,167.0,24.0,0.0,2 hrs. 2 min.,[122 minutes],121 min,[122 minutes],w
b1491,w2988,o7454,batman returns,1992,80000000.0,266800000.0,2.335,1992-06-19 00:00:00,6.0,2.0,171.0,24.0,0.0,2 hrs. 6 min.,[126 minutes],126 min,[126 minutes],w
b1493,w2990,o5327,batman v superman: dawn of justice,2016,250.0,873300000.0,3493199.0,2016-03-25 00:00:00,3.0,1.0,85.0,12.0,0.0,2 hrs. 31 min.,[151 minutes],151 min,[151 minutes],w
b1496,w3002,,bats ,1999,5250000.0,10200000.0,0.9428571428571428,1999-10-22 00:00:00,10.0,4.0,295.0,42.0,0.0,1 hrs. 31 min.,[91 minutes],,[91 minutes],w
b1509,w3021,o2454,battle: los angeles,2011,70000000.0,211800000.0,2.025714285714286,2011-03-11 00:00:00,3.0,1.0,70.0,10.0,0.0,1 hrs. 56 min.,[116 minutes],116 min,[116 minutes],w
b1509,w3021,o2454,battle: los angeles,2011,70000000.0,211800000.0,2.025714285714286,2011-03-11 00:00:00,3.0,1.0,70.0,10.0,0.0,1 hrs. 56 min.,[116 minutes],116 min,[116 minutes],w
b1511,w3055,,battlefield earth ,2000,73000000.0,29700000.0,-0.5931506849315068,2000-05-12 00:00:00,5.0,2.0,133.0,19.0,0.0,1 hrs. 57 min.,[117 minutes],,[117 minutes],w
b1512,w3059,,battleship ,2012,209220000000.0,303000000.0,-0.9985517636937196,2012-05-18 00:00:00,5.0,2.0,139.0,20.0,0.0,2 hrs. 11 min.,[131 minutes],,[131 minutes],w
b1516,w3077,o18186,be cool,2005,53000000.0,95200000.0,0.7962264150943397,2005-03-04 00:00:00,3.0,1.0,63.0,9.0,0.0,1 hrs. 44 min.,[120 minutes],118 min,[120 minutes],w
b1529,w3140,,beastly ,2011,17000000.0,43000000.0,1.5294117647058822,2011-03-04 00:00:00,3.0,1.0,63.0,9.0,0.0,1 hrs. 35 min.,[86 minutes],,[86 minutes],w
b1542,w3185,,beautiful creatures (2013 film),2013,60000000.0,60100000.0,0.0016666666666666668,2013-02-14 00:00:00,2.0,1.0,45.0,6.0,1.0,2 hrs. 12 min.,[124 minutes],,[124 minutes],w
b1557,w3204,,beauty and the beast (2017 film),2017,160000000.0,1.048,-0.99999999345,2017-03-17 00:00:00,3.0,1.0,76.0,11.0,0.0,2 hrs. 9 min.,[129 minutes],,[129 minutes],w
b1562,w3220,o5071,beavis and butt-head do america,1996,12000000.0,63100000.0,4.258333333333334,1996-12-20 00:00:00,12.0,4.0,355.0,50.0,1.0,1 hrs. 20 min.,[81 minutes],81 min,[81 minutes],w
b1565,w3223,,because of winn-dixie ,2005,14000000.0,33589427.0,1.3992447857142858,2005-02-18 00:00:00,2.0,1.0,49.0,7.0,1.0,1 hrs. 46 min.,[106 minutes],,[106 minutes],w
b1573,w3236,,bedazzled (2000 film),2000,48.0,90383208.0,1882982.5,2000-10-20 00:00:00,10.0,4.0,294.0,42.0,0.0,1 hrs. 33 min.,"""[93, minutes]""",,"""[93, minutes]""",w
b1575,w3250,,bedtime stories ,2008,80000000.0,212900000.0,1.66125,2008-12-25 00:00:00,12.0,4.0,360.0,51.0,1.0,1 hrs. 35 min.,[99 minutes],,[99 minutes],w
b1576,w3255,o3663,bee movie,2007,150000000.0,287600000.0,0.9173333333333332,2007-11-02 00:00:00,11.0,4.0,306.0,43.0,0.0,1 hrs. 30 min.,[91 minutes],91 min,[91 minutes],w
b1577,w3256,,bee season ,2005,14000000.0,6856989.0,-0.5102150714285715,2005-11-11 00:00:00,11.0,4.0,315.0,45.0,1.0,1 hrs. 45 min.,[104 minutes],,[104 minutes],w
b1595,w3296,o20627,before sunrise,1995,2500000.0,5500000.0,1.2,1995-01-27 00:00:00,1.0,1.0,27.0,4.0,0.0,1 hrs. 41 min.,[101 minutes],101 min,[101 minutes],w
b1605,w3317,o7923,beginners,2010,3200000.0,14300000.0,3.46875,2011-06-03 00:00:00,6.0,2.0,154.0,22.0,1.0,1 hrs. 44 min.,[104 minutes],105 min,[104 minutes],w
b1607,w3330,,behind enemy lines (2001 film),2001,40000000.0,92000000.0,1.3,2001-11-30 00:00:00,11.0,4.0,334.0,47.0,0.0,1 hrs. 48 min.,[106 minutes],,[106 minutes],w
b1619,w3369,o2032,being john malkovich,1999,13000000.0,32400000.0,1.4923076923076923,1999-10-29 00:00:00,10.0,4.0,302.0,43.0,0.0,1 hrs. 53 min.,[112 minutes],112 min,[112 minutes],w
b1637,w3432,,beloved ,1998,80000000.0,22900000.0,-0.71375,1998-10-16 00:00:00,10.0,4.0,289.0,41.0,1.0,2 hrs. 52 min.,[172 minutes],,[172 minutes],w
b1644,w3464,,ben-hur (2016 film),2016,100000000.0,94100000.0,-0.059000000000000004,2016-08-19 00:00:00,8.0,3.0,232.0,33.0,0.0,2 hrs. 3 min.,[125 minutes],,[125 minutes],w
b1671,w3536,,best laid plans (1999 film),1999,7000000.0,27816.0,-0.9960262857142858,1999-09-10 00:00:00,9.0,3.0,253.0,36.0,1.0,1 hrs. 32 min.,[92 minutes],,[92 minutes],w
b1693,w3592,o16202,better luck tomorrow,2002,250000.0,3800000.0,14.2,2003-04-11 00:00:00,4.0,2.0,101.0,14.0,0.0,1 hrs. 38 min.,[101 minutes],101 min,[101 minutes],w
b1711,w3658,o2261,beverly hills cop iii,1994,50000000.0,119200000.0,1.3840000000000001,1994-05-25 00:00:00,5.0,2.0,145.0,21.0,1.0,1 hrs. 45 min.,[104 minutes],104 min,[104 minutes],w
b1718,w3691,,beyond borders ,2003,35000000.0,11705002.0,-0.6655713714285715,2003-10-24 00:00:00,10.0,4.0,297.0,42.0,0.0,2 hrs. 7 min.,[127 minutes],,[127 minutes],w
b1735,w3721,o9918,beyond the lights,2014,7000000.0,14600000.0,1.0857142857142856,2014-11-14 00:00:00,11.0,4.0,318.0,45.0,1.0,1 hrs. 56 min.,[116 minutes],116 min,[116 minutes],w
b1750,w3745,,bicentennial man ,1999,100000000.0,87400000.0,-0.126,1999-12-17 00:00:00,12.0,4.0,351.0,50.0,1.0,2 hrs. 11 min.,[132 minutes],,[132 minutes],w
b1765,w3819,o16205,big fat liar,2002,15000000.0,53000000.0,2.533333333333333,2002-02-08 00:00:00,2.0,1.0,39.0,5.0,0.0,1 hrs. 27 min.,[88 minutes],88 min,[88 minutes],w
b1766,w3822,o9644,big fish,2003,70000000.0,122900000.0,0.7557142857142857,2003-12-10 00:00:00,12.0,4.0,344.0,49.0,0.0,2 hrs. 5 min.,[125 minutes],125 min,[125 minutes],w
b1775,w3862,o3312,big miracle,2012,40000000.0,24700000.0,-0.3825,2012-02-03 00:00:00,2.0,1.0,34.0,5.0,0.0,2 hrs. 3 min.,[107 minutes],107 min,[107 minutes],w
b1776,w3863,o10582,big momma's house,2000,30000000.0,173959438.0,4.798647933333333,2000-06-02 00:00:00,6.0,2.0,154.0,22.0,1.0,1 hrs. 38 min.,[98 minutes],99 min,[98 minutes],w
b1777,w3864,o20236,big momma's house 2,2006,40000000.0,138300000.0,2.4575,2006-01-27 00:00:00,1.0,1.0,27.0,4.0,0.0,1 hrs. 39 min.,[99 minutes],99 min,[99 minutes],w
b1778,w3865,o2465,"""""""big mommas: like father, like son""""""",2011,32000000.0,83900000.0,1.621875,2011-02-18 00:00:00,2.0,1.0,49.0,7.0,1.0,1 hrs. 47 min.,[107 minutes],,[107 minutes],w
b1795,w3959,o9645,biker boyz,31-Jan,24000000.0,23510601.0,-0.020391625,2003-01-31 00:00:00,1.0,1.0,31.0,4.0,0.0,1 hrs. 51 min.,[111 minutes],110 min,[111 minutes],w
b1809,w4012,o20630,billy madison,1995,10000000.0,26400000.0,1.64,1995-02-10 00:00:00,2.0,1.0,41.0,6.0,0.0,1 hrs. 28 min.,[89 minutes],89 min,[89 minutes],w
b1822,w4060,,birdman ,2014,16518000.0,103200000.0,5.24772974936433,2014-10-17 00:00:00,10.0,4.0,290.0,41.0,1.0,1 hrs. 59 min.,[119 minutes],,[119 minutes],w
b1849,w4176,,black hawk down ,2001,92000000.0,271000000.0,1.9456521739130441,2001-12-28 00:00:00,12.0,4.0,362.0,51.0,1.0,2 hrs. 24 min.,[144 minutes],,[144 minutes],w
b1852,w4190,,black knight ,2001,50000000.0,40000000.0,-0.2,2001-11-21 00:00:00,11.0,4.0,325.0,46.0,1.0,1 hrs. 35 min.,[95 minutes],,[95 minutes],w
b1854,w4203,,black mass ,2015,53000000.0,100000000.0,0.8867924528301887,2015-09-18 00:00:00,9.0,3.0,261.0,37.0,0.0,2 hrs. 2 min.,[122 minutes],,[122 minutes],w
b1856,w4206,,black nativity ,2013,17500000.0,7454185.0,-0.5740465714285714,2013-11-27 00:00:00,11.0,4.0,331.0,47.0,1.0,1 hrs. 32 min.,[93 minutes],,[93 minutes],w
b1871,w4249,,black swan ,2010,13000000.0,329400000.0,24.338461538461537,2010-12-03 00:00:00,12.0,4.0,337.0,48.0,0.0,1 hrs. 43 min.,[108 minutes],,[108 minutes],w
b1881,w4282,,blackhat ,2015,70000000.0,19700000.0,-0.7185714285714285,2015-01-16 00:00:00,1.0,1.0,16.0,2.0,1.0,2 hrs. 15 min.,[133 minutes],,[133 minutes],w
b1881,w4282,,blackhat ,2015,70000000.0,19700000.0,-0.7185714285714285,2015-01-16 00:00:00,1.0,1.0,16.0,2.0,1.0,2 hrs. 15 min.,[133 minutes],,[133 minutes],w
b1887,w4303,o16206,blade ii,2002,54000000.0,155000000.0,1.8703703703703705,2002-03-22 00:00:00,3.0,1.0,81.0,11.0,0.0,1 hrs. 57 min.,[117 minutes],117 min,[117 minutes],w
b1893,w4307,o21974,blade: trinity,2004,65000000.0,128900000.0,0.9830769230769232,2004-12-08 00:00:00,12.0,4.0,343.0,49.0,0.0,1 hrs. 54 min.,[113 minutes],113 min,[113 minutes],w
b1894,w4309,o3670,blades of glory,2007,61000000.0,145700000.0,1.3885245901639345,2007-03-30 00:00:00,3.0,1.0,89.0,12.0,0.0,1 hrs. 33 min.,[93 minutes],93 min,[93 minutes],w
b1903,w4323,,blast from the past ,1999,35000000.0,40263020.0,0.150372,1999-02-12 00:00:00,2.0,1.0,43.0,6.0,1.0,1 hrs. 51 min.,[112 minutes],,[112 minutes],w
b1911,w4350,,blended ,2014,40000000.0,128000000.0,2.2,2014-05-23 00:00:00,5.0,2.0,143.0,20.0,1.0,1 hrs. 57 min.,[117 minutes],,[117 minutes],w
b1913,w4353,o10583,bless the child,2000,65000000.0,40443010.0,-0.37779984615384615,2000-08-11 00:00:00,8.0,3.0,224.0,32.0,0.0,1 hrs. 47 min.,[107 minutes],107 min,[107 minutes],w
b1934,w4470,o20240,blood diamond,2006,101000000.0,171400000.0,0.6970297029702971,2006-12-08 00:00:00,12.0,4.0,342.0,49.0,0.0,2 hrs. 18 min.,[143 minutes],143 min,[143 minutes],w
b1968,w4572,,blow ,2001,53000000.0,83300000.0,0.5716981132075472,2001-04-06 00:00:00,4.0,2.0,96.0,13.0,0.0,2 hrs. 4 min.,[124 minutes],,[124 minutes],w
b1968,w4572,,blow ,2001,53000000.0,83300000.0,0.5716981132075472,2001-04-06 00:00:00,4.0,2.0,96.0,13.0,0.0,2 hrs. 4 min.,[124 minutes],,[124 minutes],w
b1979,w4596,o16209,blue crush,16-Aug,25000000.0,51843679.0,1.07374716,2002-08-16 00:00:00,8.0,3.0,228.0,32.0,0.0,1 hrs. 44 min.,[104 minutes],104 min,[104 minutes],w
b1991,w4644,,blue streak ,1999,36000000.0,117700000.0,2.2694444444444444,1999-09-17 00:00:00,9.0,3.0,260.0,37.0,0.0,1 hrs. 34 min.,[93 minutes],,[93 minutes],w
b1993,w4649,,blue valentine ,2010,1000000.0,16600000.000000002,15.6,2010-12-29 00:00:00,12.0,4.0,363.0,52.0,1.0,1 hrs. 52 min.,[112 minutes],,[112 minutes],w
b1994,w4652,,blue velvet ,1986,6000000.0,8600000.0,0.43333333333333335,1986-09-19 00:00:00,9.0,3.0,262.0,37.0,0.0,2 hrs. 0 min.,[120 minutes],,[120 minutes],w
b2009,w4699,o21976,bobby jones: stroke of genius,2004,20000000.0,2707913.0,-0.86460435,2004-04-30 00:00:00,4.0,2.0,121.0,17.0,0.0,2 hrs. 0 min.,[123 minutes],120 min,[123 minutes],w
b2019,w4716,,body of evidence (1993 film),1993,30000000.0,13200000.0,-0.56,1993-01-15 00:00:00,1.0,1.0,15.0,2.0,1.0,1 hrs. 39 min.,[99 minutes],,[99 minutes],w
b2020,w4717,,body of lies ,2008,70000000.0,115100000.0,0.6442857142857142,2008-10-10 00:00:00,10.0,4.0,284.0,40.0,1.0,2 hrs. 8 min.,[128 minutes],,[128 minutes],w
b2025,w4738,,boiler room ,2000,7000000.0,28780255.0,3.111465,2000-02-18 00:00:00,2.0,1.0,49.0,7.0,1.0,2 hrs. 0 min.,[120 minutes],,[120 minutes],w
b2050,w4815,o5334,boo! a madea halloween,2016,20000000.0,74800000.0,2.74,2016-10-21 00:00:00,10.0,4.0,295.0,42.0,0.0,1 hrs. 43 min.,[103 minutes],103 min,[103 minutes],w
b2053,w4829,o6377,boogie nights,1997,15000000.0,43100000.0,1.8733333333333333,1997-10-10 00:00:00,10.0,4.0,283.0,40.0,1.0,2 hrs. 32 min.,[155 minutes],155 min,[155 minutes],w
b2057,w4843,o10586,book of shadows: blair witch 2,2000,15000000.0,47700000.0,2.18,2000-10-27 00:00:00,10.0,4.0,301.0,43.0,0.0,1 hrs. 30 min.,[90 minutes],90 min,[90 minutes],w
b2087,w4992,o5078,bottle rocket,1996,7000000.0,560069.0,-0.9199901428571428,1996-02-21 00:00:00,2.0,1.0,52.0,7.0,1.0,1 hrs. 32 min.,[92 minutes],91 min,[92 minutes],w
b2090,w5006,,bounce ,2000,35000000.0,53425292.0,0.5264369142857143,2000-11-17 00:00:00,11.0,4.0,322.0,46.0,1.0,1 hrs. 46 min.,[106 minutes],,[106 minutes],w
b2095,w5040,o2039,bowfinger,1999,55000000.0,98600000.0,0.7927272727272727,1999-08-13 00:00:00,8.0,3.0,225.0,32.0,0.0,1 hrs. 37 min.,[97 minutes],97 min,[97 minutes],w
b2096,w5044,o16211,bowling for columbine,2002,4000000.0,58000000.0,13.5,2002-10-11 00:00:00,10.0,4.0,284.0,40.0,1.0,2 hrs. 0 min.,[119 minutes],120 min,[119 minutes],w
b2112,w5100,,boyhood ,2014,4000000.0,44500000.0,10.125,2014-07-11 00:00:00,7.0,3.0,192.0,27.0,1.0,2 hrs. 46 min.,[165 minutes],,[165 minutes],w
b2115,w5107,,boys don't cry ,1999,2000000.0,11500000.0,4.75,1999-10-08 00:00:00,10.0,4.0,281.0,40.0,1.0,1 hrs. 58 min.,[118 minutes],,[118 minutes],w
b2122,w5133,o13704,boyz n the hood,1991,6500000.0,57500000.0,7.846153846153848,1991-07-12 00:00:00,7.0,3.0,193.0,27.0,0.0,1 hrs. 47 min.,[112 minutes],112 min,[112 minutes],w
b2131,w5154,o7459,bram stoker's dracula,1992,40000000.0,215900000.0,4.3975,1992-11-13 00:00:00,11.0,4.0,318.0,45.0,1.0,2 hrs. 7 min.,[128 minutes],128 min,[128 minutes],w
b2139,w5202,o20636,braveheart,1995,6570000000.0,210400000.0,-0.9679756468797563,1995-05-24 00:00:00,5.0,2.0,144.0,21.0,1.0,2 hrs. 57 min.,[178 minutes],178 min,[178 minutes],w
b2148,w5234,,breakfast of champions ,1999,12000000.0,178278.0,-0.9851435,1999-09-17 00:00:00,9.0,3.0,260.0,37.0,0.0,1 hrs. 50 min.,[110 minutes],,[110 minutes],w
b2181,w5322,o18614,bride wars,2009,30000000.0,114700000.0,2.8233333333333333,2009-01-09 00:00:00,1.0,1.0,9.0,1.0,0.0,1 hrs. 30 min.,[89 minutes],89 min,[89 minutes],w
b2182,w5302,,bride and prejudice,2004,7000000.0,24700000.0,2.5285714285714285,2005-02-11 00:00:00,2.0,1.0,42.0,6.0,0.0,1 hrs. 51 min.,[111 minutes],,[111 minutes],w
b2183,w5312,o13502,bride of chucky,1998,25000000.0,50700000.0,1.028,1998-10-16 00:00:00,10.0,4.0,289.0,41.0,1.0,1 hrs. 29 min.,[89 minutes],89 min,[89 minutes],w
b2189,w5344,,bridge of spies ,2015,40000000.0,165500000.0,3.1375,2015-10-16 00:00:00,10.0,4.0,289.0,41.0,1.0,2 hrs. 20 min.,[141 minutes],,[141 minutes],w
b2193,w5356,,bridget jones: the edge of reason ,2004,40000000.0,262500000.0,5.5625,2004-11-12 00:00:00,11.0,4.0,317.0,45.0,1.0,1 hrs. 48 min.,[107 minutes],,[107 minutes],w
b2208,w5390,,bring it on ,2000,11000000.0,90400000.0,7.218181818181818,2000-08-25 00:00:00,8.0,3.0,238.0,34.0,0.0,1 hrs. 38 min.,[99 minutes],,[99 minutes],w
b2210,w5400,,bringing down the house ,2003,33000000.0,164700000.0,3.9909090909090894,2003-03-07 00:00:00,3.0,1.0,66.0,9.0,0.0,1 hrs. 45 min.,[105 minutes],,[105 minutes],w
b2211,w5402,o2041,bringing out the dead,1999,32000000.0,16800000.0,-0.475,1999-10-22 00:00:00,10.0,4.0,295.0,42.0,0.0,2 hrs. 1 min.,[121 minutes],121 min,[121 minutes],w
b2219,w5460,o18195,brokeback mountain,2005,14000000.0,178100000.0,11.721428571428573,2005-12-09 00:00:00,12.0,4.0,343.0,49.0,0.0,2 hrs. 15 min.,[134 minutes],134 min,[134 minutes],w
b2220,w5462,o2042,brokedown palace,1999,25000000.0,10115013.0,-0.59539948,1999-08-13 00:00:00,8.0,3.0,225.0,32.0,0.0,1 hrs. 40 min.,[100 minutes],100 min,[100 minutes],w
b2225,w5474,o1016,broken city,2013,35000000.0,34500000.0,-0.014285714285714284,2013-01-18 00:00:00,1.0,1.0,18.0,2.0,1.0,1 hrs. 49 min.,[108 minutes],109 min,[108 minutes],w
b2239,w5529,o3682,brooklyn rules,2007,8000000.0,458232.0,-0.9427209999999999,2007-05-11 00:00:00,5.0,2.0,131.0,18.0,0.0,1 hrs. 35 min.,[95 minutes],99 min,[95 minutes],w
b2240,w5531,o18617,brooklyn's finest,2009,17000000.0,36400000.0,1.1411764705882352,2010-03-05 00:00:00,3.0,1.0,64.0,9.0,0.0,2 hrs. 13 min.,[132 minutes],132 min,[132 minutes],w
b2263,w5580,o9659,bruce almighty,2003,81000000.0,484600000.0,4.982716049382716,2003-05-23 00:00:00,5.0,2.0,143.0,20.0,1.0,1 hrs. 41 min.,[101 minutes],101 min,[101 minutes],w
b2269,w5596,,bubble boy ,2001,13000000.0,5000000.0,-0.6153846153846154,2001-08-24 00:00:00,8.0,3.0,236.0,33.0,0.0,1 hrs. 24 min.,[83 minutes],,[83 minutes],w
b2273,w5629,o2476,bucky larson: born to be a star,2011,9000000.0,2500000.0,-0.7222222222222222,2011-09-09 00:00:00,9.0,3.0,252.0,36.0,1.0,1 hrs. 36 min.,[97 minutes],97 min,[97 minutes],w
b2301,w5745,o9660,bulletproof monk,2003,52000000.0,37700000.0,-0.275,2003-04-16 00:00:00,4.0,2.0,106.0,15.0,0.0,1 hrs. 43 min.,[104 minutes],104 min,[104 minutes],w
b2319,w5809,o16486,burn after reading,2008,37000000.0,163700000.0,3.424324324324324,2008-09-12 00:00:00,9.0,3.0,256.0,36.0,0.0,1 hrs. 37 min.,[96 minutes],96 min,[96 minutes],w
b2324,w5837,,burnt ,2015,20000000.0,36600000.0,0.83,2015-10-30 00:00:00,10.0,4.0,303.0,43.0,0.0,1 hrs. 40 min.,[101 minutes],,[101 minutes],w
b2358,w7148,,chips ,2017,25000000.0,24800000.0,-0.008,2017-03-24 00:00:00,3.0,1.0,83.0,12.0,0.0,1 hrs. 40 min.,[101 minutes],,[101 minutes],w
b2373,w6004,o16490,cadillac records,2008,12000000.0,8880045.0,-0.25999625,2008-12-05 00:00:00,12.0,4.0,340.0,48.0,0.0,1 hrs. 48 min.,[109 minutes],109 min,[109 minutes],w
b2410,w6174,,camp x-ray ,2014,1000000.0,60581.0,-0.939419,2014-10-17 00:00:00,10.0,4.0,290.0,41.0,1.0,1 hrs. 57 min.,[117 minutes],,[117 minutes],w
b2421,w6203,o20638,canadian bacon,1995,11000000.0,178104.0,-0.9838087272727272,1995-09-22 00:00:00,9.0,3.0,265.0,38.0,0.0,1 hrs. 31 min.,[95 minutes],91 min,[95 minutes],w
b2435,w6262,o18626,capitalism: a love story,2009,20000000.0,17400000.0,-0.13,2009-09-23 00:00:00,9.0,3.0,266.0,38.0,0.0,2 hrs. 7 min.,[127 minutes],127 min,[127 minutes],w
