bom_budget,bom_domestic_gross,bom_title,bom_worldwide_revenue,key_bom,key_omdb,key_wiki,omdb_title,wiki_budget,wiki_gross,wiki_title,year_bom_format,year_omdb_format,year_wiki_format,budget,gross
0.0,0.0,,0.0,,,w13871,,2015000.0,1800000.0,francis of assisi ,,,,2015000.0,1800000.0
0.0,0.0,,0.0,,,w38218,,2400000.0,1420418.0,three (2006 film),,,,2400000.0,1420418.0
0.0,0.0,,0.0,,,w14645,,63600000.0,194000000.0,get carter (2000 film),,,,63600000.0,194000000.0
0.0,0.0,,0.0,,,w39204,,30000000.0,13414416.0,trapped (2002 film),,,,30000000.0,13414416.0
0.0,0.0,,0.0,,,w19556,,140000000.0,585200000.0,iron man (2008 film),,,,140000000.0,585200000.0
0.0,0.0,,0.0,,,w14798,,10000000.0,44600000.0,the gift (2000 film),,,,10000000.0,44600000.0
0.0,0.0,,0.0,,,w24861,,225000.0,2938208.0,metropolitan (1990 film),,,,225000.0,2938208.0
0.0,0.0,,0.0,,,w32657,,128000.0,460000.0,the saint in new york ,,,,128000.0,460000.0
0.0,0.0,,0.0,,,w31802,,732000.0,1047000.0,riffraff (1936 film),,,,732000.0,1047000.0
0.0,0.0,,0.0,,,w30168,,1437000.0,1.8,pride and prejudice (1940 film),,,,1437000.0,1.8
0.0,0.0,,0.0,,,w43142,,1468000.0,3101000.0,ziegfeld girl ,,,,1468000.0,3101000.0
0.0,0.0,,0.0,,,w29642,,6000000.0,138500000.0,platoon ,,,,6000000.0,138500000.0
0.0,0.0,,0.0,,,w26727,,458000.0,1168000.0,navy blue and gold ,,,,458000.0,1168000.0
0.0,0.0,,0.0,,,w14027,,14000000.0,6640346.0,fresh horses ,,,,14000000.0,6640346.0
0.0,0.0,,0.0,,,w20121,,2000000.0,26000000.0,joe (1970 film),,,,2000000.0,26000000.0
0.0,0.0,,0.0,,,w3578,,19000000.0,25800000.0,betrayed (1988 film),,,,19000000.0,25800000.0
0.0,0.0,,0.0,,,w32528,,3900000.0,21693114.0,"""the russians are coming, the russians are coming""",,,,3900000.0,21693114.0
0.0,0.0,,0.0,,,w14813,,3319355.0,13208725.0,gigi (1958 film),,,,3319355.0,13208725.0
0.0,0.0,,0.0,,,w31127,,33100000.0,17500000.0,rebound (2005 film),,,,33100000.0,17500000.0
0.0,0.0,,0.0,,,w34955,,35000000.0,105232691.0,sneakers (1992 film),,,,35000000.0,105232691.0
0.0,0.0,,0.0,,,w30237,,2970000.0,892600000.0,prince valiant (1954 film),,,,2970000.0,892600000.0
0.0,0.0,,0.0,,,w18147,,1008000.0,1100000.0,house of numbers (1957 film),,,,1008000.0,1100000.0
0.0,0.0,,0.0,,,w40172,,3560000.0,2500000.0,untamed (1955 film),,,,3560000.0,2500000.0
0.0,0.0,,0.0,,,w39072,,28000000.0,47118057.0,the toy (1982 film),,,,28000000.0,47118057.0
0.0,0.0,,0.0,,,w34381,,10000000.0,929606.0,simpatico ,,,,10000000.0,929606.0
0.0,0.0,,0.0,,,w28468,,50000000.0,55500000.0,out of time (2003 film),,,,50000000.0,55500000.0
0.0,0.0,,0.0,,,w25321,,110000000.0,296400000.0,miss peregrine's home for peculiar children ,,,,110000000.0,296400000.0
0.0,0.0,,0.0,,,w13706,,6000000.0,225000.0,formosa betrayed ,,,,6000000.0,225000.0
0.0,0.0,,0.0,,,w13242,,1500000.0,2900000.0,flamingo road ,,,,1500000.0,2900000.0
0.0,0.0,,0.0,,,w35154,,3151000.0,6300000.0,some came running ,,,,3151000.0,6300000.0
0.0,0.0,,0.0,,,w340,,6000000.0,2800000.0,1776,,,,6000000.0,2800000.0
0.0,0.0,,0.0,,,w18311,,2350000.0,10000000.0,hud (1963 film),,,,2350000.0,10000000.0
0.0,0.0,,0.0,,,w22529,,2776000.0,5910000.0,little women (1949 film),,,,2776000.0,5910000.0
0.0,0.0,,0.0,,,w15987,,78000.0,195000.0,gun law (1938 film),,,,78000.0,195000.0
0.0,0.0,,0.0,,,w5635,,19000000.0,10113400.0,buddy (1997 film),,,,19000000.0,10113400.0
0.0,0.0,,0.0,,,w8054,,619000.0,528000.0,the conquerors (1932 film),,,,619000.0,528000.0
0.0,0.0,,0.0,,,w34420,,11500000.0,2300000.0,sing (1989 film),,,,11500000.0,2300000.0
0.0,0.0,,0.0,,,w22959,,1515000.0,2500000.0,the lost world (1960 film),,,,1515000.0,2500000.0
0.0,0.0,,0.0,,,w38978,,1201000.0,2611000.0,tortilla flat ,,,,1201000.0,2611000.0
0.0,0.0,,0.0,,,w12833,,25000000.0,32474120.0,fighting (2009 film),,,,25000000.0,32474120.0
0.0,0.0,,0.0,,,w16375,,24000000.0,65595485.0,the hard way (1991 film),,,,24000000.0,65595485.0
0.0,0.0,,0.0,,,w34857,,760000.0,1605000.0,small town girl (1936 film),,,,760000.0,1605000.0
0.0,0.0,,0.0,,,w18784,,6000000.0,73000.0,icarus ,,,,6000000.0,73000.0
0.0,0.0,,0.0,,,w11438,,30000000.0,31387164.0,eddie ,,,,30000000.0,31387164.0
0.0,0.0,,0.0,,,w21956,,70000.0,11800000.0,let's do it again (1975 film),,,,70000.0,11800000.0
0.0,0.0,,0.0,,,w38280,,1470000.0,4526000.0,three little words ,,,,1470000.0,4526000.0
0.0,0.0,,0.0,,,w35298,,3625000.0,7900000.0,song of norway ,,,,3625000.0,7900000.0
0.0,0.0,,0.0,,,w22182,,13000000.0,5985690.0,light it up ,,,,13000000.0,5985690.0
0.0,0.0,,0.0,,,w2391,,110000000.0,213700000.0,the aviator (2004 film),,,,110000000.0,213700000.0
0.0,0.0,,0.0,,,w22099,,4500000.0,744816.0,life during wartime ,,,,4500000.0,744816.0
0.0,0.0,,0.0,,,w3939,,40000000.0,8500000.0,big trouble (2002 film),,,,40000000.0,8500000.0
0.0,0.0,,0.0,,,w13853,,11000000.0,17400000.0,frailty ,,,,11000000.0,17400000.0
0.0,0.0,,0.0,,,w32957,,1200000.0,103900000.0,saw (2004 film),,,,1200000.0,103900000.0
0.0,0.0,,0.0,,,w31238,,2700000.0,9012000.0,red river (1948 film),,,,2700000.0,9012000.0
0.0,0.0,,0.0,,,w28996,,110000000.0,215300000.0,the patriot (2000 film),,,,110000000.0,215300000.0
0.0,0.0,,0.0,,,w8436,,6500000.0,98400000.0,crash (2004 film),,,,6500000.0,98400000.0
0.0,0.0,,0.0,,,w38580,,2.0,1.5,the time of your life ,,,,2.0,1.5
0.0,0.0,,0.0,,,w13095,,485000.0,424000.0,first lady ,,,,485000.0,424000.0
0.0,0.0,,0.0,,,w36124,,19000000.0,20240128.0,stella (1990 film),,,,19000000.0,20240128.0
0.0,0.0,,0.0,,,w21171,,18000000.0,20275812.0,labor day ,,,,18000000.0,20275812.0
0.0,0.0,,0.0,,,w16559,,9000000.0,371000.0,havoc (2005 film),,,,9000000.0,371000.0
0.0,0.0,,0.0,,,w32515,,17000000.0,7200000.0,rush (1991 film),,,,17000000.0,7200000.0
0.0,0.0,,0.0,,,w2495,,6500000.0,9685976.0,the baby-sitters club ,,,,6500000.0,9685976.0
0.0,0.0,,0.0,,,w2978,,35000000.0,411300000.0,batman (1989 film),,,,35000000.0,411300000.0
0.0,0.0,,0.0,,,w37423,,689000.0,1710000.0,"""tarzan, the ape man (1959 film)""",,,,689000.0,1710000.0
0.0,0.0,,0.0,,,w36549,,885000.0,982000.0,the strip (1951 film),,,,885000.0,982000.0
0.0,0.0,,0.0,,,w17191,,7000000.0,449702.0,hesher ,,,,7000000.0,449702.0
0.0,0.0,,0.0,,,w26579,,12000000.0,5669831.0,nadine (1987 film),,,,12000000.0,5669831.0
0.0,0.0,,0.0,,,w34218,,30000000.0,85000000.0,sicario (2015 film),,,,30000000.0,85000000.0
0.0,0.0,,0.0,,,w15791,,120000000.0,227800000.0,the green hornet (2011 film),,,,120000000.0,227800000.0
0.0,0.0,,0.0,,,w12062,,147000000.0,661478540.0,the exorcist (film series),,,,147000000.0,661478540.0
0.0,0.0,,0.0,,,w19353,,16500000.0,357700000.0,insidious (film series),,,,16500000.0,357700000.0
0.0,0.0,,0.0,,,w5282,,16000000.0,67878.0,brenda starr ,,,,16000000.0,67878.0
0.0,0.0,,0.0,,,w4537,,12000000.0,8218695.0,bloodline (1979 film),,,,12000000.0,8218695.0
0.0,0.0,,0.0,,,w38017,,1135654.65,1500000.0,the thief of bagdad (1924 film),,,,1135654.65,1500000.0
0.0,0.0,,0.0,,,w18514,,19000000.0,51733921.0,i can do bad all by myself ,,,,19000000.0,51733921.0
0.0,0.0,,0.0,,,w17773,,2654000.0,5594000.0,homecoming (1948 film),,,,2654000.0,5594000.0
0.0,0.0,,0.0,,,w30017,,86000.0,1000000.0,power dive ,,,,86000.0,1000000.0
0.0,0.0,,0.0,,,w20583,,6000000.0,3661757.0,the keep ,,,,6000000.0,3661757.0
0.0,0.0,,0.0,,,w4318,,13000000.0,30500000.0,blank check ,,,,13000000.0,30500000.0
0.0,0.0,,0.0,,,w8466,,275000.0,143784.0,the crazies (1973 film),,,,275000.0,143784.0
0.0,0.0,,0.0,,,w13422,,634000.0,657000.0,flying high (1931 film),,,,634000.0,657000.0
0.0,0.0,,0.0,,,w16774,,60000000.0,187400000.0,heat (1995 film),,,,60000000.0,187400000.0
0.0,0.0,,0.0,,,w13582,,500000.0,1685000.0,for the first time (1959 film),,,,500000.0,1685000.0
0.0,0.0,,0.0,,,w18103,,6500000.0,29000000.0,house calls (1978 film),,,,6500000.0,29000000.0
0.0,0.0,,0.0,,,w9835,,63000.0,1000000.0,the delinquents (1957 film),,,,63000.0,1000000.0
0.0,0.0,,0.0,,,w27969,,16000000.0,4403019.0,on the line (2001 film),,,,16000000.0,4403019.0
0.0,0.0,,0.0,,,w5011,,6000000.0,3800000.0,bound (1996 film),,,,6000000.0,3800000.0
0.0,0.0,,0.0,,,w40889,,35000000.0,24200000.0,wanderlust (2012 film),,,,35000000.0,24200000.0
0.0,0.0,,0.0,,,w9681,,45000000.0,75700000.0,death race ,,,,45000000.0,75700000.0
0.0,0.0,,0.0,,,w40843,,500000.0,23000000.0,walking tall (1973 film),,,,500000.0,23000000.0
0.0,0.0,,0.0,,,w11827,,935000.0,1312000.0,eskimo ,,,,935000.0,1312000.0
0.0,0.0,,0.0,,,w19449,,988000.0,837000.0,intruder in the dust ,,,,988000.0,837000.0
0.0,0.0,,0.0,,,w16528,,80000000.0,177300000.0,the haunting (1999 film),,,,80000000.0,177300000.0
0.0,0.0,,0.0,,,w41373,,1000000.0,9500000.0,what ever happened to baby jane? (1962 film),,,,1000000.0,9500000.0
0.0,0.0,,0.0,,,w41650,,3300000.0,49000000.0,whiplash (2014 film),,,,3300000.0,49000000.0
0.0,0.0,,0.0,,,w35585,,30000000.0,350400000.0,speed (1994 film),,,,30000000.0,350400000.0
0.0,0.0,,0.0,,,w18612,,1492000.0,1236000.0,i married an angel ,,,,1492000.0,1236000.0
0.0,0.0,,0.0,,,w39061,,10000000.0,15073942.0,toy soldiers (1991 film),,,,10000000.0,15073942.0
0.0,0.0,,0.0,,,w31295,,26000000.0,8267379.0,redline (2007 film),,,,26000000.0,8267379.0
0.0,0.0,,0.0,,,w18644,,2000000.0,572809.0,i spit on your grave (2010 film),,,,2000000.0,572809.0
0.0,0.0,,0.0,,,w9424,,80000000.0,159200000.0,daylight (1996 film),,,,80000000.0,159200000.0
0.0,0.0,,0.0,,,w18017,,4000000.0,4200000.0,hot pursuit (1987 film),,,,4000000.0,4200000.0
0.0,0.0,,0.0,,,w37027,,13500000.0,9085049.0,sweet dreams (1985 film),,,,13500000.0,9085049.0
0.0,0.0,,0.0,,,w32020,,25000000.0,27600000.0,the road (2009 film),,,,25000000.0,27600000.0
0.0,0.0,,0.0,,,w36961,,16000000.0,18782400.0,suspect (1987 film),,,,16000000.0,18782400.0
0.0,0.0,,0.0,,,w20120,,4000000.0,2360000.0,joe (2013 film),,,,4000000.0,2360000.0
0.0,0.0,,0.0,,,w30287,,569000.0,1077000.0,prisoner of war ,,,,569000.0,1077000.0
0.0,0.0,,0.0,,,w6722,,544000.0,1988000.0,chained (1934 film),,,,544000.0,1988000.0
0.0,0.0,,0.0,,,w11453,,1500000.0,871759.0,edge of seventeen ,,,,1500000.0,871759.0
0.0,0.0,,0.0,,,w6637,,1180280.0,3500000.0,cavalcade (1933 film),,,,1180280.0,3500000.0
0.0,0.0,,0.0,,,w35927,,1055000.0,1840000.0,stand up and fight ,,,,1055000.0,1840000.0
0.0,0.0,,0.0,,,w41338,,1250000.0,10000000.0,westworld ,,,,1250000.0,10000000.0
0.0,0.0,,0.0,,,w41006,,68000000.0,68300000.0,the watch (2012 film),,,,68000000.0,68300000.0
0.0,0.0,,0.0,,,w17395,,323000.0,845000.0,the hired gun (1957 film),,,,323000.0,845000.0
0.0,0.0,,0.0,,,w20181,,651000.0,2586000.0,johnny eager,,,,651000.0,2586000.0
0.0,0.0,,0.0,,,w11658,,346000.0,165000.0,enchanted april (1935 film),,,,346000.0,165000.0
0.0,0.0,,0.0,,,w11525,,25000000.0,14900000.0,election (1999 film),,,,25000000.0,14900000.0
0.0,0.0,,0.0,,,w7108,,2000000.0,2500000.0,china (1943 film),,,,2000000.0,2500000.0
0.0,0.0,,0.0,,,w26725,,385000.0,680406.0,the navigator (1924 film),,,,385000.0,680406.0
0.0,0.0,,0.0,,,w16179,,3000000.0,11600000.0,halloween 5: the revenge of michael myers,,,,3000000.0,11600000.0
0.0,0.0,,0.0,,,w29305,,4000000.0,87400000.0,peter pan (1953 film),,,,4000000.0,87400000.0
0.0,0.0,,0.0,,,w20106,,4650506.0,5768142.0,joan of arc (1948 film),,,,4650506.0,5768142.0
0.0,0.0,,0.0,,,w11854,,790878.0,683131.0,eternally yours ,,,,790878.0,683131.0
0.0,0.0,,0.0,,,w25960,,25000000.0,8345845.0,mr. jones (1993 film),,,,25000000.0,8345845.0
0.0,0.0,,0.0,,,w14923,,1680000.0,1597000.0,the girl of the golden west (1938 film),,,,1680000.0,1597000.0
0.0,0.0,,0.0,,,w10952,,123000000.0,345100000.0,dr. seuss' how the grinch stole christmas (2000 film),,,,123000000.0,345100000.0
0.0,0.0,,0.0,,,w23059,,889000.0,2000000.0,love crazy (1941 film),,,,889000.0,2000000.0
0.0,0.0,,0.0,,,w7858,,15000000.0,1700000.0,the comedian (2016 film),,,,15000000.0,1700000.0
0.0,0.0,,0.0,,,w5190,,185000000.0,540400000.0,brave (2012 film),,,,185000000.0,540400000.0
0.0,0.0,,0.0,,,w11020,,1200000.0,6000000.0,dream boy ,,,,1200000.0,6000000.0
0.0,0.0,,0.0,,,w20502,,7870000.0,2200000.0,justine (1969 film),,,,7870000.0,2200000.0
0.0,0.0,,0.0,,,w8125,,12500000.0,9700000.0,conviction (2010 film),,,,12500000.0,9700000.0
0.0,0.0,,0.0,,,w30419,,20000000.0,14189860.0,proof (2005 film),,,,20000000.0,14189860.0
0.0,0.0,,0.0,,,w9718,,20000000.0,45600000.0,the debt (2010 film),,,,20000000.0,45600000.0
0.0,0.0,,0.0,,,w35428,,4000000.0,28149.0,"""south of heaven, west of hell """,,,,4000000.0,28149.0
0.0,0.0,,0.0,,,w24988,,8500000.0,23300000.0,middle school: the worst years of my life ,,,,8500000.0,23300000.0
0.0,0.0,,0.0,,,w20836,,911000.0,500000.0,kind lady (1951 film),,,,911000.0,500000.0
0.0,0.0,,0.0,,,w16006,,2000000.0,10700000.0,gunfight at the o.k. corral ,,,,2000000.0,10700000.0
0.0,0.0,,0.0,,,w15515,,30000000.0,26600000.0,grace of monaco ,,,,30000000.0,26600000.0
0.0,0.0,,0.0,,,w41605,,15000000.0,40863718.0,where the heart is (2000 film),,,,15000000.0,40863718.0
0.0,0.0,,0.0,,,w20479,,547000.0,1.059,just this once ,,,,547000.0,1.059
0.0,0.0,,0.0,,,w17162,,42000000.0,19500000.0,hero (1992 film),,,,42000000.0,19500000.0
0.0,0.0,,0.0,,,w25058,,981000.0,1229000.0,a midsummer night's dream (1935 film),,,,981000.0,1229000.0
0.0,0.0,,0.0,,,w8668,,5800000.0,7009668.0,crossover (2006 film),,,,5800000.0,7009668.0
0.0,0.0,,0.0,,,w35416,,900000.0,16889761.0,sounder ,,,,900000.0,16889761.0
0.0,0.0,,0.0,,,w9906,,22000000.0,57500000.0,derailed (2005 film),,,,22000000.0,57500000.0
0.0,0.0,,0.0,,,w5981,,1500000.0,30600000.0,cabin fever (2002 film),,,,1500000.0,30600000.0
0.0,0.0,,0.0,,,w22636,,11000000.0,10400000.0,lol (2012 film),,,,11000000.0,10400000.0
0.0,0.0,,0.0,,,w24831,,1504000.0,1712000.0,merton of the movies (1947 film),,,,1504000.0,1712000.0
0.0,0.0,,0.0,,,w13443,,20000.0,37000.0,flywheel ,,,,20000.0,37000.0
0.0,0.0,,0.0,,,w6759,,570000.0,2500000.0,champion (1949 film),,,,570000.0,2500000.0
0.0,0.0,,0.0,,,w18997,,24000000.0,5280035.0,the in crowd (2000 film),,,,24000000.0,5280035.0
0.0,0.0,,0.0,,,w18020,,4895000.0,3500000.0,the hot rock ,,,,4895000.0,3500000.0
0.0,0.0,,0.0,,,w37498,,1200000.0,68716.0,ted bundy ,,,,1200000.0,68716.0
0.0,0.0,,0.0,,,w35180,,1920000.0,3360000.0,somebody up there likes me (1956 film),,,,1920000.0,3360000.0
0.0,0.0,,0.0,,,w28948,,15000000.0,3669.0,passion play ,,,,15000000.0,3669.0
0.0,0.0,,0.0,,,w17306,,532000.0,1915000.0,high school confidential ,,,,532000.0,1915000.0
0.0,0.0,,0.0,,,w39809,,19000000.0,6600000.0,u turn (1997 film),,,,19000000.0,6600000.0
0.0,0.0,,0.0,,,w20633,,1514000.0,2973000.0,key to the city ,,,,1514000.0,2973000.0
0.0,0.0,,0.0,,,w6282,,1242000.0,1357000.0,captain blood (1935 film),,,,1242000.0,1357000.0
0.0,0.0,,0.0,,,w23768,,200000.0,127287.0,malevolence ,,,,200000.0,127287.0
0.0,0.0,,0.0,,,w43020,,3550000.0,4480000.0,the young lions ,,,,3550000.0,4480000.0
0.0,0.0,,0.0,,,w22119,,12000000.0,1500000.0,life of crime ,,,,12000000.0,1500000.0
0.0,0.0,,0.0,,,w37864,,70000000.0,57300000.0,that's my boy (2012 film),,,,70000000.0,57300000.0
0.0,0.0,,0.0,,,w30475,,806947.0,50000000.0,psycho (1960 film),,,,806947.0,50000000.0
0.0,0.0,,0.0,,,w24235,,1000000.0,2000000.0,the mark of zorro (1940 film),,,,1000000.0,2000000.0
0.0,0.0,,0.0,,,w29447,,1918000.0,2975000.0,the picture of dorian gray (1945 film),,,,1918000.0,2975000.0
0.0,0.0,,0.0,,,w6929,,17311.0,96389.0,the cheat (1915 film),,,,17311.0,96389.0
0.0,0.0,,0.0,,,w7612,,887000.0,2099000.0,the clown (1953 film),,,,887000.0,2099000.0
0.0,0.0,,0.0,,,w23273,,207000.0,428000.0,lovin' the ladies,,,,207000.0,428000.0
0.0,0.0,,0.0,,,w16457,,130000000.0,796700000.0,harry potter and the prisoner of azkaban ,,,,130000000.0,796700000.0
0.0,0.0,,0.0,,,w42851,,12000000.0,40218899.0,yentl ,,,,12000000.0,40218899.0
0.0,0.0,,0.0,,,w40054,,18000000.0,2821671.0,unforgettable (1996 film),,,,18000000.0,2821671.0
0.0,0.0,,0.0,,,w3463,,15200000.0,146900000.0,ben-hur (1959 film),,,,15200000.0,146900000.0
0.0,0.0,,0.0,,,w39636,,37000000.0,15000000.0,twilight (1998 film),,,,37000000.0,15000000.0
0.0,0.0,,0.0,,,w20268,,60000000.0,242000000.0,journey to the center of the earth (2008 theatrical film),,,,60000000.0,242000000.0
0.0,0.0,,0.0,,,w20659,,4000000.0,102739.0,kicked in the head ,,,,4000000.0,102739.0
0.0,0.0,,0.0,,,w15185,,130000000.0,379000000.0,godzilla (1998 film),,,,130000000.0,379000000.0
0.0,0.0,,0.0,,,w34532,,4000000.0,743445.0,"""sister, sister (1987 film)""",,,,4000000.0,743445.0
0.0,0.0,,0.0,,,w9890,,10000000.0,5300000.0,denial (2016 film),,,,10000000.0,5300000.0
0.0,0.0,,0.0,,,w32313,,2984000.0,5277000.0,rose marie (1954 film),,,,2984000.0,5277000.0
0.0,0.0,,0.0,,,w29971,,25000000.0,14815898.0,possession (2002 film),,,,25000000.0,14815898.0
0.0,0.0,,0.0,,,w15109,,15000.0,2408311.0,go fish ,,,,15000.0,2408311.0
0.0,0.0,,0.0,,,w18366,,1250000.0,1500000.0,the hunchback of notre dame (1923 film),,,,1250000.0,1500000.0
0.0,0.0,,0.0,,,w11955,,5000000.0,2820490.0,everything must go ,,,,5000000.0,2820490.0
0.0,0.0,,0.0,,,w28874,,1527000.0,1576000.0,parnell ,,,,1527000.0,1576000.0
0.0,0.0,,0.0,,,w7095,,3600000.0,3000000.0,the children's hour ,,,,3600000.0,3000000.0
0.0,0.0,,0.0,,,w16021,,866898.0,2176489.0,gung ho! (1943 film),,,,866898.0,2176489.0
0.0,0.0,,0.0,,,w20881,,,2370613.0,the king of fighters ,,,,,2370613.0
0.0,0.0,,0.0,,,w40045,,50000000.0,119137784.0,unfaithful (2002 film),,,,50000000.0,119137784.0
0.0,0.0,,0.0,,,w21629,,7000000.0,97522.0,the last winter (2006 film),,,,7000000.0,97522.0
0.0,0.0,,0.0,,,w42016,,6000000.0,11020375.0,the wild life (1984 film),,,,6000000.0,11020375.0
0.0,0.0,,0.0,,,w8650,,26000.0,98000.0,cross fire ,,,,26000.0,98000.0
0.0,0.0,,0.0,,,w28863,,1800000.0,2200000.0,"""paris, texas """,,,,1800000.0,2200000.0
0.0,0.0,,0.0,,,w11546,,3000000.0,10000000.0,elephant (2003 film),,,,3000000.0,10000000.0
0.0,0.0,,0.0,,,w20873,,1000000.0,61821.0,king lear (1987 film),,,,1000000.0,61821.0
0.0,0.0,,0.0,,,w12026,,1789000.0,2298000.0,excuse my dust (1951 film),,,,1789000.0,2298000.0
0.0,0.0,,0.0,,,w2918,,820000.0,1258000.0,the barretts of wimpole street (1934 film),,,,820000.0,1258000.0
0.0,0.0,,0.0,,,w16732,,13000000.0,5500000.0,heartbreak hotel ,,,,13000000.0,5500000.0
0.0,0.0,,0.0,,,w24188,,1690000.0,2500000.0,mardi gras (1958 film),,,,1690000.0,2500000.0
0.0,0.0,,0.0,,,w40830,,,257043.0,walker ,,,,,257043.0
0.0,0.0,,0.0,,,w40460,,1600000.0,11000000.0,vera cruz ,,,,1600000.0,11000000.0
0.0,0.0,,0.0,,,w4822,,20000000.0,67000000.0,boogeyman ,,,,20000000.0,67000000.0
0.0,0.0,,0.0,,,w16453,,150000000.0,896900000.0,harry potter and the goblet of fire ,,,,150000000.0,896900000.0
0.0,0.0,,0.0,,,w41502,,1313000.0,683000.0,when in rome (1952 film),,,,1313000.0,683000.0
0.0,0.0,,0.0,,,w7308,,6200000.0,30000000.0,el cid ,,,,6200000.0,30000000.0
0.0,0.0,,0.0,,,w25919,,743000.0,1400000.0,mr. & mrs. smith (1941 film),,,,743000.0,1400000.0
0.0,0.0,,0.0,,,w19925,,1000000.0,2100000.0,jason and the argonauts (1963 film),,,,1000000.0,2100000.0
0.0,0.0,,0.0,,,w9628,,12000000.0,3103716.0,death and the maiden ,,,,12000000.0,3103716.0
0.0,0.0,,0.0,,,w41977,,30.0,6.7,wild card (2015 film),,,,30.0,6.7
0.0,0.0,,0.0,,,w43092,,1200000.0,625000.0,zachariah ,,,,1200000.0,625000.0
0.0,0.0,,0.0,,,w6560,,12500000.0,21000000.0,cat people (1982 film),,,,12500000.0,21000000.0
0.0,0.0,,0.0,,,w10638,,789963.0,1258000.0,don juan (1926 film),,,,789963.0,1258000.0
0.0,0.0,,0.0,,,w6047,,13000000.0,2570145.0,calendar girl (1993 film),,,,13000000.0,2570145.0
0.0,0.0,,0.0,,,w3577,,1674000.0,4177000.0,betrayed (1954 film),,,,1674000.0,4177000.0
0.0,0.0,,0.0,,,w10787,,750000.0,900000.0,dorothy vernon of haddon hall ,,,,750000.0,900000.0
0.0,0.0,,0.0,,,w4902,,22000000.0,6118683.0,the border (1982 film),,,,22000000.0,6118683.0
0.0,0.0,,0.0,,,w7607,,1500000.0,2100000.0,clown ,,,,1500000.0,2100000.0
0.0,0.0,,0.0,,,w5361,,3019000.0,2250000.0,brigadoon ,,,,3019000.0,2250000.0
0.0,0.0,,0.0,,,w27249,,500000.0,1562923.0,nine lives (2005 film),,,,500000.0,1562923.0
0.0,0.0,,0.0,,,w18940,,16000000.0,5900000.0,the immigrant (2013 film),,,,16000000.0,5900000.0
0.0,0.0,,0.0,,,w4707,,1800000.0,3250000.0,body and soul (1947 film),,,,1800000.0,3250000.0
0.0,0.0,,0.0,,,w19630,,246000.0,383000.0,isle of the dead ,,,,246000.0,383000.0
0.0,0.0,,0.0,,,w42086,,1400000.0,1800000.0,will penny,,,,1400000.0,1800000.0
0.0,0.0,,0.0,,,w15567,,5000000.0,6600000.0,grandma's boy (2006 film),,,,5000000.0,6600000.0
0.0,0.0,,0.0,,,w24335,,23000000.0,12803305.0,marvin's room ,,,,23000000.0,12803305.0
0.0,0.0,,0.0,,,w29270,,125000.0,811299.0,personal velocity: three portraits,,,,125000.0,811299.0
0.0,0.0,,0.0,,,w16455,,150000000.0,939900000.0,harry potter and the order of the phoenix ,,,,150000000.0,939900000.0
0.0,0.0,,0.0,,,w34264,,50000.0,401462.0,the signal (2007 film),,,,50000.0,401462.0
0.0,0.0,,0.0,,,w18095,,5000000.0,7032782.0,house arrest ,,,,5000000.0,7032782.0
0.0,0.0,,0.0,,,w33791,,46000000.0,107200000.0,shaft (2000 film),,,,46000000.0,107200000.0
0.0,0.0,,0.0,,,w37275,,1232000.0,1111000.0,a tale of two cities (1935 film),,,,1232000.0,1111000.0
0.0,0.0,,0.0,,,w23001,,60000000.0,18272894.0,love affair (1994 film),,,,60000000.0,18272894.0
0.0,0.0,,0.0,,,w13003,,1200000.0,760883.0,fire and ice (1983 film),,,,1200000.0,760883.0
0.0,0.0,,0.0,,,w24825,,,1500000.0,the merry widow (1925 film),,,,,1500000.0
0.0,0.0,,0.0,,,w2890,,3000000.0,3221568.0,barfly ,,,,3000000.0,3221568.0
0.0,0.0,,0.0,,,w40909,,3000000.0,44722.0,the war at home ,,,,3000000.0,44722.0
0.0,0.0,,0.0,,,w6481,,467000.0,456000.0,the case of sergeant grischa ,,,,467000.0,456000.0
0.0,0.0,,0.0,,,w29426,,466000.0,1272000.0,piccadilly jim (1936 film),,,,466000.0,1272000.0
0.0,0.0,,0.0,,,w31110,,1288000.0,6000000.0,rebecca (1940 film),,,,1288000.0,6000000.0
0.0,0.0,,0.0,,,w39125,,621864.0,1700000.0,the trail of the lonesome pine (1936 film),,,,621864.0,1700000.0
0.0,0.0,,0.0,,,w3415,,3246000.0,3625000.0,bells are ringing ,,,,3246000.0,3625000.0
0.0,0.0,,0.0,,,w21767,,19000000.0,32600000.0,leap year (2010 film),,,,19000000.0,32600000.0
0.0,0.0,,0.0,,,w34473,,9000000.0,18500000.0,singles (1992 film),,,,9000000.0,18500000.0
0.0,0.0,,0.0,,,w6569,,7000000.0,13086298.0,cat's eye (1985 film),,,,7000000.0,13086298.0
0.0,0.0,,0.0,,,w2068,,433000.0,1110000.0,arseÌne lupin (1932 film),,,,433000.0,1110000.0
0.0,0.0,,0.0,,,w15795,,5000000.0,12700000.0,the green inferno ,,,,5000000.0,12700000.0
0.0,0.0,,0.0,,,w23617,,7000000.0,23800000.0,magic (1978 film),,,,7000000.0,23800000.0
0.0,0.0,,0.0,,,w7876,,638120.0,1550000.0,comin' round the mountain,,,,638120.0,1550000.0
0.0,0.0,,0.0,,,w39285,,1341000.0,3305000.0,trial (1955 film),,,,1341000.0,3305000.0
