omdb_movie_id,genres,cluster
19420,War|Comedy|Drama,2
19421,Horror|Mystery|Drama,6
19422,Family|Animation|Short,3
19423,Horror|Thriller,6
19424,Family|Adventure,0
19425,Fantasy|Sci-Fi,0
19426,Family|Drama,2
19427,Comedy,5
19428,Western,1
19429,Drama|War,2
19430,Music|Romance|Drama,2
19431,Adventure,0
19432,Comedy|Drama,2
19433,Western,1
19434,Drama|History|Biography,2
19435,Comedy,5
19436,Drama,2
19437,Drama|War,2
19438,Comedy|Family|Adventure,5
19439,Drama|Romance,2
19440,War|Drama,2
19441,Family|Short|Animation,3
19442,Drama,2
19443,Comedy,5
19444,Musical|Comedy,5
19445,Family|Short|Animation,3
19446,Sci-Fi|Comedy|Family,5
19447,Comedy,5
19448,Sci-Fi|Horror,6
19449,Drama,2
19450,Drama|Comedy|Crime,2
19451,Western,1
19452,Drama|Thriller|Adventure,2
19453,Horror,6
19454,Drama,2
19455,Drama|Adventure|Crime,2
19456,Adventure,0
19457,Drama|Western|Action,1
19458,Biography|Drama,2
19459,Comedy|Drama,2
19460,Drama|Crime|Comedy,2
19461,Comedy|Romance,5
19462,Drama,2
19463,Comedy,5
19464,Family|Animation|Short,3
19465,War|Comedy|Romance,5
19466,Drama|Crime,2
19467,Fantasy,0
19468,Thriller|Mystery,6
19469,Adventure|Sci-Fi|Action,0
19470,Comedy,5
19471,Drama|Crime,2
19472,Western,1
19473,Short|War|Animation,3
19474,Mystery|Adventure|History,0
19475,Comedy,5
19476,Drama|Adventure,2
19477,Romance|Drama,2
19478,Adventure|Action,0
19479,Fantasy|Comedy,5
19480,Drama|Action|Crime,2
19481,Drama|Crime,2
19482,Family|Drama,2
19483,Crime|Drama,2
19484,Drama,2
19485,Western,1
19486,Thriller|Crime|Drama,2
19487,Adventure|Sci-Fi|Action,0
19488,Drama,2
19489,Drama,2
19490,Adventure,0
19491,Short|Animation|Family,3
19492,Crime|Drama,2
19493,Western,1
19494,Comedy,5
19495,Short|Family|Animation,3
19496,Drama|Family,2
19497,War,0
19498,War|Drama,2
19499,War|Western|Comedy,1
19500,Western,1
19501,War|Drama,2
19502,Drama,2
19503,Documentary,4
19504,Romance|Comedy|Musical,5
19505,Western,1
19506,Western,1
19507,Short,3
19508,History|Western|Drama,1
19509,Comedy|Family,5
19510,Family|Animation|Short,3
19511,Comedy|Sci-Fi,5
19512,Comedy,5
19513,War|Animation|Family,3
19514,Comedy|Drama|War,2
19515,Horror,6
19516,Animation|Short|Family,3
19517,Adventure|Romance|Drama,2
19518,Adventure,0
19519,Adventure|Drama|Family,2
19520,Documentary,4
19521,Animation|Short|Family,3
19522,Music|Comedy,5
19523,Comedy,5
19524,Romance|Comedy|Fantasy,5
19525,Western,1
19526,Short,3
19527,Short|Family|Animation,3
19528,Western,1
19529,Comedy|Animation|Adventure,5
19530,Horror|Crime|Drama,2
19531,Western|Romance,1
19532,Animation|Short|Family,3
19533,Comedy|Crime|Short,3
19534,Comedy|Sci-Fi,5
19535,Comedy|Romance,5
19536,Comedy,5
19537,Action|Crime|Drama,2
19538,Documentary,4
19539,Thriller|Drama|Horror,6
19540,Documentary,4
19541,Romance|Comedy,5
19542,Drama|Action,2
19543,Animation|Short|Family,3
19544,Comedy|Musical,5
19545,Fantasy|Comedy,5
19546,Short|Documentary,4
19547,Romance|Drama,2
19548,Drama,2
19549,Romance|Comedy,5
19550,Comedy,5
19551,Comedy|Drama,2
19552,Crime|Drama,2
19553,Documentary|Short,4
19554,Adventure|Action,0
19555,Crime|Musical|Comedy,5
19556,Adventure|Sci-Fi,0
19557,Comedy|Family|Adventure,5
19558,Romance|Comedy|Drama,2
19559,Romance|Thriller|Drama,2
19560,Romance|Drama,2
19561,Family|Short|Animation,3
19562,Western,1
19563,Thriller|Drama|Horror,6
19564,Musical|Comedy,5
19565,Drama|War|Comedy,2
19566,Animation|Short|Comedy,3
19567,Horror|Sci-Fi,6
19568,Horror,6
19569,Documentary,4
19570,Comedy|Romance,5
19571,N/A,0
19572,Horror|Musical,6
19573,Short|Family|Animation,3
19574,Comedy|Family|Animation,3
19575,Horror,6
19576,Short,3
19577,Action|Drama,2
19578,Mystery|Romance|Family,0
19579,Drama|Crime,2
19580,Comedy,5
19581,Crime|Drama|Western,2
19582,Family|Comedy|Animation,3
19583,Musical|Romance|Comedy,5
19584,Western,1
19585,Drama|History|Action,2
19586,Drama,2
19587,Horror,6
19588,Music|Documentary,4
19589,Family|Short|Animation,3
19590,Comedy|Drama,2
19591,Short|Documentary,4
19592,Adventure|Drama|Comedy,2
19593,Horror,6
19594,Comedy|Musical,5
19595,Comedy|Romance,5
19596,Comedy,5
19597,Drama|Romance|Comedy,2
19598,Crime|Drama|Mystery,2
19599,Drama|Adventure|Crime,2
19600,Comedy,5
19601,Short|Drama|War,2
19602,War|Documentary|Short,4
19603,Crime|Mystery|Comedy,5
19604,Drama|Romance|War,2
19605,War|Adventure|Drama,2
19606,Adventure|Drama|Action,0
19607,Mystery|Drama,2
19608,Music|Romance|Comedy,5
19609,Romance|Comedy|Family,5
19610,Comedy|Action|Adventure,0
19611,Adventure|Romance|Action,0
19612,Drama|Romance|War,2
19613,Romance|Comedy|Crime,5
19614,Western,1
19615,Music|Western,1
19616,Drama|Thriller,2
19617,Comedy,5
19618,War|Short|Biography,3
19619,Short|Adventure|Animation,3
19620,Adventure|Comedy|Action,0
19621,Thriller|War,6
19622,Short|Animation|Comedy,3
19623,Comedy,5
19624,War|Comedy,5
19625,Comedy,5
19626,Mystery|Crime|Drama,2
19627,War|Drama|Thriller,2
19628,Western,1
19629,Drama|Comedy|Crime,2
19630,Thriller|Crime,6
19631,Drama,2
19632,Comedy,5
19633,Crime|Drama,2
19634,War|Drama|Romance,2
19635,Short|Comedy|Western,3
19636,Music|Comedy,5
19637,Western,1
19638,War|Action|Drama,2
19639,Mystery|Comedy|Crime,5
19640,Western,1
19641,Documentary,4
19642,Western,1
19643,Drama|History|War,2
19644,War|Documentary|Short,4
19645,Mystery|Romance|Comedy,5
19646,Western,1
19647,Adventure|War,0
19648,Western,1
19649,Short,3
19650,Drama|Action|Adventure,0
19651,Action|Animation|Short,3
19652,Animation|Comedy|Family,3
19653,Short|Family|Comedy,3
19654,Action|Adventure,0
19655,Romance|Comedy|Music,5
19656,Comedy|Animation|Family,3
19657,Short|Comedy|Animation,3
19658,Action|Animation|Short,3
19659,Adventure|Comedy|Action,0
19660,Drama|Mystery|Comedy,2
19661,Romance|Horror|Mystery,6
19662,Romance|Short|Comedy,3
19663,Short|Fantasy|Animation,3
19664,War|Mystery|Thriller,6
19665,Crime|Drama,2
19666,Comedy|Short,3
19667,Crime|Mystery,0
19668,Crime|Drama|Film-Noir,2
19669,Comedy,5
19670,Animation|Comedy|Family,3
19671,Mystery|Drama|Film-Noir,2
19672,Musical,0
19673,Animation|Short|Documentary,4
19674,Romance|Comedy|Musical,5
19675,Drama,2
19676,Comedy|Crime|Action,5
19677,Drama,2
19678,Comedy,5
19679,Drama|Musical,2
19680,Comedy|Music,5
19681,Short|Comedy|Family,3
19682,Film-Noir|Crime|Drama,2
19683,Comedy|Romance,5
19684,Music|Action|Comedy,5
19685,Adventure|Comedy|Action,0
19686,Comedy,5
19687,Documentary|Short,4
19688,Romance|Action|Comedy,5
19689,Romance|Comedy,5
19690,Comedy|Musical,5
19691,Crime|Adventure|Comedy,5
19692,Romance|War|Comedy,5
19693,Adventure|Comedy|Thriller,5
19694,Animation|Comedy|Family,3
19695,Short|Comedy|Animation,3
19696,Short|Comedy|Animation,3
19697,Thriller,6
19698,Fantasy|Romance|Comedy,5
19699,Action|Adventure|Crime,0
19700,Comedy|Music,5
19701,Drama,2
19702,Crime|Drama|Comedy,2
19703,Comedy|Romance|Adventure,5
19704,Drama|Romance,2
19705,Comedy|Sport,5
19706,Short|History|War,3
19707,Romance|Western,1
19708,Action|Animation|Short,3
19709,Animation|Short,3
19710,Music|Action|Comedy,5
19711,Romance|War|Drama,2
19712,Drama,2
19713,Adventure|Musical,0
19714,Drama|War,2
19715,Romance|Comedy|Music,5
19716,Mystery|Crime|Drama,2
19717,Romance|War|Adventure,0
19718,War|Action|Adventure,0
19719,Romance|Drama|Mystery,2
19720,Drama|Film-Noir|Crime,2
19721,Action|Adventure,0
19722,Mystery|Romance|Drama,2
19723,Drama,2
19724,Drama|Film-Noir|Crime,2
19725,Drama|Romance,2
19726,Romance|Comedy,5
19727,Crime|Comedy,5
19728,Comedy,5
19729,Drama,2
19730,Action|Drama,2
19731,Comedy|Short,3
19732,Western,1
19733,Adventure|Western|Action,0
19734,Comedy|Crime|Drama,2
19735,Western,1
19736,Thriller|Horror,6
19737,War|Drama,2
19738,Documentary|Short,4
19739,Short|Comedy,3
19740,Comedy|Animation|Short,3
19741,Short|Comedy|Family,3
19742,Crime|Drama|Action,2
19743,Western,1
19744,Comedy,5
19745,Comedy,5
19746,Comedy|Romance,5
19747,Animation|Comedy|Family,3
19748,Comedy|Short|Family,3
19749,Drama,2
19750,Drama|Action|Adventure,0
19751,Drama,2
19752,Comedy,5
19753,Music|Sport|Comedy,5
19754,Drama|Film-Noir|Crime,2
19755,Romance|Comedy|Drama,2
19756,Adventure|Crime|Action,0
19757,Comedy,5
19758,Short|Family|Animation,3
19759,Comedy|Musical|Biography,5
19760,History|Drama,2
19761,Drama|Crime,2
19762,Mystery|Thriller|Horror,6
19763,Crime|Drama|Mystery,2
19764,Adventure,0
19765,History|Western|Drama,1
19766,Drama|Romance,2
19767,Romance|Comedy,5
19768,Comedy|Drama|Adventure,2
19769,Comedy|Mystery,5
19770,Drama|Musical|Romance,2
19771,Documentary|War,4
19772,Musical|Action|Comedy,5
19773,Western,1
19774,Drama|Romance|Action,2
19775,War|Documentary|Short,4
19776,Musical|Adventure|Comedy,5
19777,Comedy,5
19778,Action,0
19779,Western|Action,1
19780,Adventure|Comedy|Short,3
19781,Western,1
19782,Comedy|Drama,2
19783,Western|Action|Music,1
19784,Musical,0
19785,Comedy|Music|Romance,5
19786,War|Comedy|Romance,5
19787,Comedy,5
19788,Animation|Family|Short,3
19789,Western,1
19790,Adventure|Drama|Action,0
19791,Western,1
19792,Romance|War|Drama,2
19793,Romance|War|Drama,2
19794,Romance|Comedy|Musical,5
19795,Musical|Comedy|Western,1
19796,Western|Romance,1
19797,Sport|Comedy,5
19798,Romance|Comedy,5
19799,Family|Adventure|Comedy,5
19800,Western|Romance,1
19801,Family|Short|Comedy,3
19802,Drama|Crime,2
19803,Short|Documentary,4
19804,Comedy|Short,3
19805,Drama|Comedy,2
19806,Mystery,0
19807,Romance|Thriller|Mystery,6
19808,Drama|Thriller,2
19809,Crime|Drama|War,2
19810,Thriller|Action|Drama,2
19811,Romance|Musical,0
19812,Drama|Short,2
19813,Western,1
19814,Comedy,5
19815,Western|Action|Adventure,0
19816,Thriller|Mystery|Crime,6
19817,Musical|Romance|Comedy,5
19818,Western,1
19819,Musical|Comedy,5
19820,Family|Comedy|Animation,3
19821,Crime|Music|Comedy,5
19822,Drama|Comedy|Crime,2
19823,Crime|Action|Comedy,5
19824,Short|Comedy,3
19825,Romance|War|Drama,2
19826,Adventure|Drama|Romance,2
19827,Western,1
19828,Documentary|Family|Short,4
19829,Short|Comedy|Family,3
19830,Musical,0
19831,Drama|War|Action,2
19832,Comedy|Musical,5
19833,Action|Music|Western,1
19834,Romance|Comedy|Music,5
19835,Western,1
19836,Western,1
19837,Western|Comedy|Music,1
19838,Family|Short|Comedy,3
19839,Comedy|Animation|Family,3
19840,Comedy,5
19841,Drama|Romance|Comedy,2
19842,Action|Adventure,0
19843,Biography|Drama,2
19844,Short|Fantasy|Animation,3
19845,Western|War,1
19846,Comedy|Romance,5
19847,Adventure,0
19848,Drama|Comedy|Crime,2
19849,Romance|Comedy,5
19850,Short|Fantasy|Animation,3
19851,History|War|Short,3
19852,Comedy,5
19853,Crime|Drama,2
19854,Music|Romance|Drama,2
19855,Horror|Comedy,6
19856,Drama|Mystery|Crime,2
19857,Family|Animation|Short,3
19858,Drama|War,2
19859,Action|Animation|Short,3
19860,Sci-Fi|Horror,6
19861,Comedy,5
19862,Western|Romance,1
19863,Drama|Mystery|Action,2
19864,Short|Comedy,3
19865,Short|Comedy|Animation,3
19866,Comedy|Animation|Family,3
19867,Mystery|Thriller|Crime,6
19868,Drama|Mystery|Crime,2
19869,Musical|Romance,0
19870,Drama|Romance,2
19871,Horror|Sci-Fi|Drama,6
19872,Western,1
19873,Western|Romance|Drama,1
19874,Family|Animation|Short,3
19875,Thriller|Horror|Mystery,6
19876,Western,1
19877,Biography|Drama,2
19878,Comedy,5
19879,Romance|Drama|Horror,2
19880,Short|Fantasy|Animation,3
19881,Comedy,5
19882,Comedy|Romance,5
19883,Comedy|Romance,5
19884,Comedy|Crime,5
19885,Drama|Fantasy|Horror,6
19886,War|Drama,2
19887,Short|Documentary|Animation,4
19888,Short|Documentary|War,4
19889,Comedy|Crime|Drama,2
19890,Comedy|Animation|Short,3
19891,Romance|Comedy,5
19892,Mystery|Crime,0
19893,Western,1
19894,Romance|Comedy,5
19895,Drama|Romance|Biography,2
19896,Comedy|Fantasy,5
19897,Western|Romance,1
19898,Western,1
19899,Drama|Action|Crime,2
19900,Comedy,5
19901,Drama|Horror|Mystery,6
19902,Mystery|Action|Adventure,0
19903,Family|Comedy|Animation,3
19904,Comedy|Drama|Biography,2
19905,Drama,2
19906,Romance|War|Comedy,5
19907,Short,3
19908,Comedy,5
19909,Romance|Comedy,5
19910,War|Drama,2
19911,Drama|Film-Noir|Crime,2
19912,Short|War|Documentary,4
19913,Comedy|Short,3
19914,Drama,2
19915,Western,1
19916,Drama|Romance|War,2
19917,Mystery|Crime|Drama,2
19918,Adventure|Western|Action,0
19919,Short|War|Documentary,4
19920,Western,1
19921,Crime|Drama|Action,2
19922,Comedy|Music,5
19923,Short|Family|Animation,3
19924,Adventure|Comedy,5
19925,Action|Adventure|Western,0
19926,Short|Comedy|Family,3
19927,Western,1
19928,Documentary,4
19929,Short|Comedy,3
19930,Comedy|Mystery,5
19931,Crime|Comedy|Mystery,5
19932,Drama|Adventure,2
19933,Comedy|Action|Adventure,0
19934,Adventure|Crime|Action,0
19935,Drama,2
19936,History|War|Short,3
19937,Drama|Romance|Comedy,2
19938,Documentary|Short,4
19939,Biography|Drama|Musical,2
19940,Romance|Comedy|Crime,5
19941,Drama|Romance|Crime,2
19942,Comedy|Musical|Romance,5
19943,Short|Animation|Comedy,3
19944,Music|Comedy,5
19945,Crime|Drama,2
19946,Drama|Action|Crime,2
19947,Drama|Romance|Comedy,2
19948,Action|Comedy|Crime,5
19949,Documentary,4
19950,Drama|History|Biography,2
19951,Documentary,4
19952,Horror,6
19953,History|Documentary,4
19954,Drama|Comedy,2
19955,Adventure|Romance|Action,0
19956,Documentary|Short,4
19957,Drama|Sci-Fi|Adventure,2
19958,Romance|Comedy|Drama,2
19959,Comedy|Romance,5
19960,Comedy|Romance,5
19961,Comedy|Drama,2
19962,Romance|Comedy|Drama,2
19963,Documentary,4
19964,Western|Action,1
19965,Comedy,5
19966,Comedy|Romance,5
19967,Drama,2
19968,Thriller,6
19969,Action|Adventure|Animation,0
19970,Comedy|Romance,5
19971,Horror,6
19972,Family|Musical|Animation,3
19973,Comedy|Drama|Short,3
19974,Mystery|Sci-Fi|Horror,6
19975,Comedy|Action|Adventure,0
19976,Drama|Crime,2
19977,Horror|Documentary,4
19978,Drama|Music|Biography,2
19979,Music|Romance|Drama,2
19980,Musical|Drama,2
19981,Action|Comedy|Family,5
19982,Documentary,4
19983,Drama,2
19984,Documentary,4
19985,Thriller|Horror,6
19986,Romance|Thriller|Crime,0
19987,N/A,0
19988,Action,0
19989,Crime|Comedy,5
19990,Action|Comedy|Adventure,0
19991,Romance|Western|Drama,1
19992,Drama|Romance,2
19993,Crime|Adventure|Comedy,5
19994,Horror,6
19995,Fantasy|Comedy,5
19996,Drama,2
19997,Documentary,4
19998,Thriller|Mystery|Horror,6
19999,Mystery|Thriller|Crime,6
20000,Thriller|Drama|Mystery,2
20001,Sci-Fi|Thriller|Drama,2
20002,Drama|Crime,2
20003,Documentary,4
20004,Romance|Crime|Drama,2
20005,Comedy|Horror,6
20006,War|Drama|History,2
20007,Fantasy|Comedy,5
20008,Comedy|Mystery|Drama,2
20009,Comedy|Crime|Action,5
20010,Family|Comedy|Drama,2
20011,Comedy,5
20012,Action|Adventure|Animation,0
20013,Drama|Thriller,2
20014,Comedy,5
20015,Adventure|Documentary,4
20016,Sci-Fi|Action|Horror,6
20017,Drama|Romance|Comedy,2
20018,Comedy|Romance,5
20019,Thriller,6
20020,Documentary,4
20021,Romance|Drama,2
20022,Crime|Drama|Comedy,2
20023,Action|Drama|Comedy,2
20024,Comedy,5
20025,Fantasy|Comedy,5
20026,Drama,2
20027,Documentary,4
20028,Crime|Drama,2
20029,Music|Documentary|Short,4
20030,Drama|Comedy,2
20031,Horror|Sci-Fi|Action,6
20032,Comedy,5
20033,Fantasy|Comedy|Short,3
20034,Action|Adventure|Animation,0
20035,Comedy|Drama|Adventure,2
20036,Comedy|Drama,2
20037,Drama|Romance,2
20038,Action|Adventure|Sci-Fi,0
20039,Romance|Comedy|Fantasy,5
20040,Drama|Thriller|Crime,2
20041,Comedy,5
20042,Romance|Comedy|Drama,2
20043,Drama|Thriller|Action,2
20044,Sci-Fi,0
20045,Crime|Drama,2
20046,Documentary,4
20047,Adventure|Fantasy|Action,0
20048,Comedy|Romance,5
20049,Documentary,4
20050,Drama,2
20051,Music,0
20052,Documentary,4
20053,Comedy|Drama,2
20054,Mystery|Thriller|Horror,6
20055,Crime|Romance|Drama,2
20056,Sport|Comedy|Family,5
20057,Drama,2
20058,Family|Comedy|Drama,2
20059,Family|Comedy|Crime,5
20060,Comedy|Short,3
20061,Fantasy|Action|Adventure,0
20062,Horror|Thriller|Fantasy,6
20063,Animation|Adventure|Comedy,5
20064,Documentary|Sci-Fi,4
20065,Biography|Drama,2
20066,Fantasy|Animation|Comedy,5
20067,Drama|Romance,2
20068,Crime|Drama,2
20069,Romance|Drama|Musical,2
20070,Crime|Documentary,4
20071,Sci-Fi|Animation|Comedy,5
20072,Drama|Romance|Comedy,2
20073,Drama,2
20074,Adult,0
20075,Drama,2
20076,Documentary|Music,4
20077,Comedy,5
20078,Horror,6
20079,Documentary,4
20080,Comedy|Romance,5
20081,Comedy|Crime,5
20082,Adventure|Animation|Action,0
20083,Family,0
20084,Drama|Romance|War,2
20085,Thriller,6
20086,Musical|Adventure|Comedy,5
20087,Thriller|Crime|Drama,2
20088,Animation,0
20089,Family|Comedy|Animation,3
20090,Comedy|Short|Action,3
20091,Drama|Biography|Comedy,2
20092,Comedy|Crime|Action,5
20093,Drama|Music|Romance,2
20094,Romance|Comedy|Crime,5
20095,Romance|Thriller|Drama,2
20096,Comedy,5
20097,Action|Thriller|Drama,2
20098,Crime|Comedy,5
20099,Thriller|Comedy,5
20100,Horror|Mystery,6
20101,Romance|Comedy|Drama,2
20102,Drama|Fantasy|Comedy,2
20103,Animation|Adventure|Comedy,5
20104,Short|Documentary,4
20105,Comedy|Drama,2
20106,Adventure|Family|Fantasy,0
20107,Mystery|Drama|Horror,6
20108,Music|Comedy|Drama,2
20109,Comedy|Romance,5
20110,Crime|Thriller|Action,0
20111,Comedy|Action|Adventure,0
20112,Documentary|Biography,4
20113,Documentary,4
20114,Drama|Crime,2
20115,Crime|Comedy,5
20116,Drama|Romance|Comedy,2
20117,Crime|Mystery|Comedy,5
20118,Horror|Sci-Fi,6
20119,Horror,6
20120,Romance|Drama|History,2
20121,Comedy|Sci-Fi|Musical,5
20122,Comedy|Sci-Fi,5
20123,Comedy|Drama|Romance,2
20124,Mystery|Comedy|Horror,6
20125,Drama|Romance|Comedy,2
20126,Family,0
20127,Drama|Thriller,2
20128,Drama|Romance,2
20129,Music|Crime|Drama,2
20130,Comedy|Horror,6
20131,Mystery|Comedy|Crime,5
20132,Drama|History|Biography,2
20133,Horror|Sci-Fi,6
20134,Romance|Drama,2
20135,Comedy|Action,5
20136,Drama,2
20137,Animation|Comedy|Family,3
20138,Romance|Drama|Comedy,2
20139,History|War|Drama,2
20140,Adult|Animation,0
20141,Drama|Comedy,2
20142,Drama|Thriller|Action,2
20143,Animation|Adventure|Family,0
20144,Fantasy|Adventure|Drama,2
20145,Horror|Sci-Fi|Comedy,6
20146,Romance|Drama,2
20147,Comedy|Crime|Adventure,5
20148,Fantasy|Action|Adventure,0
20149,Drama|Adventure|Biography,2
20150,Comedy|Documentary,4
20151,Family|Comedy,5
20152,Comedy|Drama,2
20153,Drama,2
20154,Comedy,5
20155,Comedy|Romance,5
20156,Drama,2
20157,Drama,2
20158,Comedy|Romance,5
20159,Comedy,5
20160,Thriller|Horror|Sci-Fi,6
20161,Action|Mystery|Comedy,5
20162,Drama|Thriller|Crime,2
20163,Documentary,4
20164,Comedy|Horror|Action,6
20165,Action|Music|Thriller,0
20166,Comedy|Romance,5
20167,Documentary,4
20168,Mystery|Romance|Fantasy,0
20169,Drama|Fantasy|Animation,2
20170,Documentary|Biography,4
20171,Musical|Animation|Adventure,0
20172,Documentary|Music,4
20173,Documentary|Drama,4
20174,Comedy|Romance,5
20175,Comedy|Crime,5
20176,Fantasy|Family|Comedy,5
20177,Thriller|Action|Mystery,0
20178,Crime|Comedy,5
20179,Romance|Comedy|Family,5
20180,Drama,2
20181,Thriller,6
20182,Comedy,5
20183,Documentary,4
20184,Documentary,4
20185,Drama|Thriller|Crime,2
20186,Drama|Action|Crime,2
20187,Comedy|Action,5
20188,Horror|Thriller,6
20189,Documentary,4
20190,Romance|Thriller|Drama,2
20191,Action,0
20192,Crime|Drama,2
20193,Drama,2
20194,Documentary,4
20195,Mystery|Documentary|Crime,4
20196,Thriller|Horror,6
20197,Comedy,5
20198,Biography|Music|Documentary,4
20199,Drama,2
20200,Horror,6
20201,Crime|Drama|Thriller,2
20202,Drama|Biography|Crime,2
20203,Documentary,4
20204,Comedy|Music,5
20205,Documentary|Comedy|Horror,6
20206,Documentary,4
20207,Drama|Romance|Comedy,2
20208,Documentary,4
20209,Documentary|Biography,4
20210,Drama,2
20211,Thriller|Sci-Fi,6
20212,Romance|Comedy,5
20213,Action|Fantasy|Short,0
20214,Adventure|Drama|Action,0
20215,Documentary,4
20216,Horror,6
20217,Animation|Adventure|Family,0
20218,Comedy|Drama,2
20219,Drama,2
20220,Short|Drama|Documentary,4
20221,Horror,6
20222,Horror|Sci-Fi,6
20223,Documentary|Music,4
20224,Family|Animation|Drama,2
20225,Thriller|Drama|Mystery,2
20226,Fantasy|Horror|Action,6
20227,Horror,6
20228,Comedy,5
20229,Comedy,5
20230,Documentary|Music,4
20231,Thriller|Comedy|Horror,6
20232,Comedy|Drama|Biography,2
20233,Documentary,4
20234,Documentary|War,4
20235,Comedy|Romance,5
20236,Comedy|Romance,5
20237,Comedy|Crime,5
20238,Crime|Thriller|Comedy,5
20239,Comedy|Horror,6
20240,Comedy|Romance,5
20241,Drama|Thriller|Adventure,2
20242,Horror|Adult,6
20243,Animation|Fantasy,0
20244,Documentary,4
20245,Adult|Horror,6
20246,Comedy,5
20247,Documentary,4
20248,Drama|Romance,2
20249,Drama,2
20250,Comedy|Fantasy,5
20251,Documentary,4
20252,Sport|Comedy,5
20253,Drama|Crime,2
20254,Music|Drama,2
20255,Western,1
20256,Drama,2
20257,Documentary,4
20258,Documentary,4
20259,Drama|Short|Comedy,3
20260,Comedy,5
20261,Comedy|Family|Animation,3
20262,Comedy,5
20263,Documentary,4
20264,Comedy|Documentary|Adventure,5
20265,Documentary|History,4
20266,Thriller|Drama|Sci-Fi,2
20267,Drama,2
20268,Drama,2
20269,Comedy|Sport,5
20270,Documentary,4
20271,Action|Adventure|Animation,0
20272,Documentary,4
20273,Comedy,5
20274,Documentary|Crime,4
20275,Romance|Comedy,5
20276,Drama|Musical|Comedy,2
20277,Drama,2
20278,Drama|Romance,2
20279,Comedy|Romance,5
20280,Comedy,5
20281,Thriller|Horror,6
20282,History|Documentary,4
20283,Action|Adventure,0
20284,Drama|Sci-Fi,2
20285,Comedy,5
20286,Documentary,4
20287,Comedy|Romance,5
20288,Drama|Thriller|Crime,2
20289,Drama,2
20290,Horror|Comedy,6
20291,Drama,2
20292,Short,3
20293,Reality-TV,0
20294,Documentary,4
20295,Horror,6
20296,Romance|Comedy,5
20297,Drama|Family|Adventure,2
20298,Drama|Music|Biography,2
20299,Documentary,4
20300,Adventure|Comedy|Animation,5
20301,Animation|Short|Comedy,3
20302,Sci-Fi|Action|Comedy,5
20303,Horror|Comedy,6
20304,Documentary|Short,4
20305,Family|Comedy|Drama,2
20306,Drama|Documentary,4
20307,Sport|Drama,2
20308,Comedy|Romance,5
20309,Comedy|Romance,5
20310,Mystery|Crime|Drama,2
20311,Thriller|Action|Comedy,5
20312,Crime|Drama|Comedy,2
20313,Crime|Biography|Comedy,5
20314,N/A,0
20315,Documentary,4
20316,Comedy|Animation|Adventure,5
20317,Documentary,4
20318,Documentary,4
20319,Comedy,5
20320,Sport|Documentary,4
20321,Drama|Romance|Comedy,2
20322,Comedy|Drama,2
20323,Documentary|History|Music,4
20324,Comedy|Musical,5
20325,Short|Drama,2
20326,Documentary|Horror,4
20327,Romance|Comedy,5
20328,Drama|Sport|Crime,2
20329,Horror,6
20330,Comedy|History|Documentary,4
20331,Short|Comedy|Animation,3
20332,Family|Animation|Comedy,3
20333,Thriller|Crime|Drama,2
20334,Drama|Crime,2
20335,Crime|Horror|Comedy,6
20336,Horror,6
20337,Documentary,4
20338,Comedy|Animation,5
20339,Drama|Romance|Comedy,2
20340,Biography|Crime|Drama,2
20341,Comedy|Horror,6
20342,Horror,6
20343,Documentary,4
20344,Documentary,4
20345,Romance|Comedy,5
20346,Horror,6
20347,Sci-Fi|Comedy,5
20348,Drama|Romance|Comedy,2
20349,Comedy,5
20350,Adventure|Animation|Action,0
20351,Sport|Documentary,4
20352,Comedy|Sci-Fi|Adventure,5
20353,Action|Drama,2
20354,Documentary,4
20355,Documentary,4
20356,Drama|Mystery|Crime,2
20357,Documentary,4
20358,Comedy|Romance,5
20359,Documentary|War,4
20360,Documentary|War,4
20361,Comedy,5
20362,Documentary,4
20363,Short|Drama,2
20364,Documentary,4
20365,Thriller|Crime|Drama,2
20366,Romance|Comedy,5
20367,Documentary|History,4
20368,Drama,2
20369,Romance|Sport|Comedy,5
20370,Drama,2
20371,N/A,0
20372,Comedy,5
20373,Comedy,5
20374,Short|Action|Animation,3
20375,Sci-Fi|Fantasy|Horror,6
20376,Documentary|Music,4
20377,Mystery|Drama|Fantasy,2
20378,Thriller|Drama,2
20379,Romance|Comedy,5
20380,Comedy,5
20381,Thriller|Horror,6
20382,Adventure|Family|Animation,0
20383,Comedy|Crime,5
20384,History|War|Drama,2
20385,Documentary,4
20386,Family|Sport|Comedy,5
20387,Drama,2
20388,Comedy,5
20389,Drama|Comedy,2
20390,Romance|Drama,2
20391,Drama|Mystery|Crime,2
20392,Comedy,5
20393,Romance|Drama|Horror,2
20394,Drama|Romance|Comedy,2
20395,Comedy|Drama|Romance,2
20396,Documentary,4
20397,Sci-Fi|Horror,6
20398,Short|Comedy|Animation,3
20399,Family|Romance|Comedy,5
20400,Animation,0
20401,Drama|Short,2
20402,Documentary,4
20403,Action|Drama|Thriller,2
20404,Documentary,4
20405,Crime|Drama|Comedy,2
20406,Action|Adventure|Thriller,0
20407,Drama,2
20408,Music|Documentary,4
20409,Comedy|Family|Adventure,5
20410,Action|Drama|Horror,2
20411,Comedy|Horror,6
20412,Short|Horror,6
20413,Documentary,4
20414,Fantasy|Animation|Family,3
20415,Romance|Sci-Fi|Comedy,5
20416,Sport|Comedy|Family,5
20417,Documentary|Music,4
